benchmark,cpu_time,number_of_decisions,status,wall_time
j2033_7,5.04s,4173278,SATISFIABLE,5.12s
j2033_8,4.97s,1272072,SATISFIABLE,9.68s
j2033_9,5.02s,1384716,SATISFIABLE,5.10s
j2034_1,5.60s,8056501,SATISFIABLE,5.67s
j2034_10,5.30s,1232075,SATISFIABLE,5.38s
j2034_2,5.60s,1008017,SATISFIABLE,5.71s
j2034_3,5.06s,1720000,SATISFIABLE,5.11s
j2034_4,5.24s,2025784,SATISFIABLE,5.32s
j2034_5,5.71s,846985,SATISFIABLE,9.94s
j2034_6,5.04s,1707022,SATISFIABLE,5.16s
j2034_7,5.37s,1635299,SATISFIABLE,5.46s
j2034_8,5.87s,2716976,SATISFIABLE,6.21s
j2034_9,5.32s,1884800,SATISFIABLE,5.37s
j2035_1,5.04s,1143636,SATISFIABLE,5.15s
j2035_10,5.08s,2273200,SATISFIABLE,5.18s
j2035_2,5.11s,2144523,SATISFIABLE,5.19s
j2035_3,5.27s,3197592,SATISFIABLE,5.34s
j2035_4,5.47s,3131683,SATISFIABLE,5.55s
j2035_5,4.55s,2638298,OPTIMAL,4.63s
j2035_6,5.86s,4381013,SATISFIABLE,5.94s
j2035_7,5.10s,1959979,SATISFIABLE,5.23s
j2035_8,5.09s,2051279,SATISFIABLE,5.19s
j2035_9,5.20s,10724387,UNKNOWN,5.30s
j2037_1,4.99s,514270,SATISFIABLE,5.15s
j2037_10,5.67s,848522,SATISFIABLE,5.77s
j2037_2,5.46s,1589021,SATISFIABLE,6.92s
j2037_3,5.56s,1342813,SATISFIABLE,5.64s
j2037_4,5.18s,6065339,UNKNOWN,5.29s
j2037_5,5.19s,1879977,SATISFIABLE,5.27s
j2037_6,5.19s,6919849,UNKNOWN,5.30s
j2037_7,5.16s,218176,UNKNOWN,5.25s
j2037_8,6.01s,1970769,SATISFIABLE,6.11s
j2037_9,5.13s,7114110,SATISFIABLE,5.23s
j2038_1,5.71s,4338809,SATISFIABLE,5.97s
j2038_10,5.22s,9963720,UNKNOWN,5.35s
j2038_2,6.09s,2331330,SATISFIABLE,6.15s
j2038_3,5.23s,4506370,SATISFIABLE,5.47s
j2038_4,5.48s,1931974,SATISFIABLE,6.82s
j2038_5,5.20s,2745545,SATISFIABLE,5.31s
j2038_6,5.41s,3589039,SATISFIABLE,5.51s
j2038_7,5.22s,8273565,UNKNOWN,5.32s
j2038_8,5.19s,3128434,SATISFIABLE,5.24s
j2038_9,5.05s,2656627,SATISFIABLE,5.18s
j2039_1,5.31s,3116538,SATISFIABLE,5.44s
j2039_10,5.28s,6576517,SATISFIABLE,5.37s
j2039_2,5.13s,7029109,SATISFIABLE,5.22s
j2039_3,5.22s,6359206,SATISFIABLE,5.30s
j2039_4,5.81s,3028815,SATISFIABLE,5.93s
j2039_5,5.27s,19401830,UNKNOWN,5.52s
j2039_6,5.14s,5587983,SATISFIABLE,5.22s
j2039_7,5.81s,9832996,SATISFIABLE,5.87s
j2039_8,5.24s,4526745,SATISFIABLE,5.34s
j2039_9,5.05s,2097498,SATISFIABLE,5.74s
j203_2,1.72s,1868684,OPTIMAL,1.73s
j203_5,3.03s,4283359,OPTIMAL,3.11s
j2040_1,5.07s,7318592,SATISFIABLE,5.25s
j2040_10,5.11s,4232312,SATISFIABLE,5.22s
j2040_2,4.56s,4328059,SATISFIABLE,6.30s
j2040_3,5.30s,22056032,UNKNOWN,5.38s
j2040_4,5.40s,16189403,SATISFIABLE,5.50s
j2040_5,5.81s,4916387,SATISFIABLE,5.92s
j2040_6,5.32s,22068781,UNKNOWN,5.37s
j2040_7,5.80s,5143725,SATISFIABLE,5.90s
j2040_8,5.60s,4764116,SATISFIABLE,5.93s
j2040_9,5.22s,2911581,SATISFIABLE,5.39s
j2041_1,2.63s,955866,OPTIMAL,5.25s
j2041_10,5.58s,827750,SATISFIABLE,5.69s
j2041_2,5.26s,800314,SATISFIABLE,5.36s
j2041_3,5.90s,596239,SATISFIABLE,5.99s
j2041_4,4.81s,1114006,SATISFIABLE,5.25s
j2041_5,5.01s,1005972,SATISFIABLE,5.11s
j2041_6,5.16s,1327673,SATISFIABLE,5.44s
j2041_7,5.01s,1549589,SATISFIABLE,5.10s
j2041_8,4.92s,552743,SATISFIABLE,5.11s
j2041_9,4.90s,649347,SATISFIABLE,5.21s
j2042_1,5.05s,1543978,SATISFIABLE,5.16s
j2042_10,5.15s,852591,SATISFIABLE,5.23s
j2042_2,4.60s,2442719,OPTIMAL,4.68s
j2042_3,5.06s,2567206,SATISFIABLE,5.15s
j2042_4,5.12s,2137366,SATISFIABLE,5.24s
j2042_5,5.09s,721788,SATISFIABLE,5.20s
j2042_6,5.17s,1136016,SATISFIABLE,5.31s
j2042_7,3.96s,2089251,SATISFIABLE,5.83s
j2042_8,4.85s,3025113,OPTIMAL,4.92s
j2042_9,2.99s,3501663,OPTIMAL,3.04s
j2043_1,4.97s,3788663,OPTIMAL,5.04s
j2043_10,3.80s,4682514,OPTIMAL,3.87s
j2043_2,3.94s,3339089,OPTIMAL,4.04s
j2043_3,5.10s,3990168,OPTIMAL,5.33s
j2043_4,5.12s,4584419,SATISFIABLE,5.17s
j2043_5,4.82s,5223531,OPTIMAL,4.91s
j2043_6,5.54s,2492848,SATISFIABLE,5.63s
j2043_7,5.33s,2948124,SATISFIABLE,5.38s
j2043_8,5.08s,3216536,OPTIMAL,5.20s
j2043_9,5.06s,2477793,SATISFIABLE,5.16s
j2044_1,5.09s,3523373,SATISFIABLE,5.17s
j2044_10,3.22s,3271206,OPTIMAL,3.29s
j2044_2,5.09s,3388927,SATISFIABLE,5.18s
j2044_3,5.80s,3927065,SATISFIABLE,5.87s
j2044_4,4.00s,3348339,SATISFIABLE,6.52s
j2044_5,3.93s,4741785,OPTIMAL,4.29s
j2044_6,4.99s,3069992,SATISFIABLE,5.45s
j2044_7,5.19s,1862155,SATISFIABLE,5.27s
j2044_8,3.82s,4502199,OPTIMAL,3.88s
j2044_9,3.54s,5077785,OPTIMAL,3.60s
j2045_1,5.09s,1594412,SATISFIABLE,5.22s
j2045_10,5.72s,1523777,SATISFIABLE,5.89s
j2045_2,5.16s,2745213,SATISFIABLE,5.26s
j2045_3,5.01s,1359210,SATISFIABLE,5.14s
j2045_4,5.57s,2087740,SATISFIABLE,5.64s
