benchmark,cpu_time,number_of_decisions,status,wall_time
j2017_8,424.42ms,121690,OPTIMAL,498.96ms
j2017_9,566.71ms,235266,OPTIMAL,651.91ms
j2018_1,439.74ms,113010,OPTIMAL,470.32ms
j2018_10,496.25ms,141608,OPTIMAL,1.66s
j2018_2,650.08ms,158699,OPTIMAL,710.02ms
j2018_3,542.01ms,267875,OPTIMAL,1.20s
j2018_4,673.38ms,305862,OPTIMAL,1.05s
j2018_5,565.45ms,173670,OPTIMAL,611.96ms
j2018_6,419.03ms,128724,OPTIMAL,1.23s
j2018_7,525.26ms,179612,OPTIMAL,574.86ms
j2018_8,457.82ms,122654,OPTIMAL,686.81ms
j2018_9,585.76ms,237052,OPTIMAL,630.99ms
j2019_1,611.93ms,170908,OPTIMAL,660.11ms
j2019_10,456.92ms,110465,OPTIMAL,519.79ms
j2019_2,753.81ms,238616,OPTIMAL,823.94ms
j2019_3,488.58ms,128617,OPTIMAL,535.20ms
j2019_4,494.90ms,142439,OPTIMAL,521.51ms
j2019_5,445.84ms,126255,OPTIMAL,486.65ms
j2019_6,457.30ms,117042,OPTIMAL,1.01s
j2019_7,716.51ms,180127,OPTIMAL,782.09ms
j2019_8,580.83ms,137934,OPTIMAL,758.82ms
j2019_9,412.44ms,145094,OPTIMAL,490.80ms
j2020_1,767.81ms,231130,OPTIMAL,1.34s
j2020_10,637.80ms,207265,OPTIMAL,678.84ms
j2020_2,628.39ms,188715,OPTIMAL,668.07ms
j2020_3,554.63ms,158083,OPTIMAL,599.83ms
j2020_4,509.52ms,139814,OPTIMAL,697.22ms
j2020_5,613.88ms,164214,OPTIMAL,669.30ms
j2020_6,728.80ms,185981,OPTIMAL,795.20ms
j2020_7,660.85ms,181296,OPTIMAL,731.71ms
j2020_8,666.35ms,192632,OPTIMAL,712.68ms
j2020_9,697.15ms,149250,OPTIMAL,789.76ms
j2021_1,3.21s,556900,OPTIMAL,3.28s
j2021_10,3.16s,738043,OPTIMAL,3.24s
j2021_2,5.76s,447322,SATISFIABLE,5.88s
j2021_3,1.85s,547900,OPTIMAL,1.98s
j2021_4,1.15s,266904,OPTIMAL,1.25s
j2021_5,3.29s,526629,OPTIMAL,3.40s
j2021_6,1.48s,267186,OPTIMAL,1.56s
j2021_7,1.74s,327858,OPTIMAL,1.92s
j2021_8,5.87s,476272,SATISFIABLE,5.93s
j2021_9,1.82s,293948,OPTIMAL,1.97s
j2022_1,1.00s,217014,OPTIMAL,1.10s
j2022_10,1.11s,185210,OPTIMAL,1.17s
j2022_2,1.95s,570983,OPTIMAL,2.02s
j2022_3,1.30s,234548,OPTIMAL,1.36s
j2022_4,2.49s,385520,OPTIMAL,2.56s
j2022_5,2.22s,488257,OPTIMAL,2.31s
j2022_6,1.22s,187347,OPTIMAL,1.38s
j2022_7,1.07s,230677,OPTIMAL,2.02s
j2022_8,1.84s,310542,OPTIMAL,1.97s
j2022_9,845.04ms,133810,OPTIMAL,915.65ms
j2023_1,1.21s,218098,OPTIMAL,2.26s
j2023_10,1.31s,222715,OPTIMAL,1.36s
j2023_2,1.06s,149517,OPTIMAL,1.15s
j2023_3,1.26s,220016,OPTIMAL,1.31s
j2023_4,1.03s,204434,OPTIMAL,1.19s
j2023_5,1.30s,207364,OPTIMAL,1.35s
j2023_6,1.15s,191619,OPTIMAL,1.31s
j2023_7,1.72s,306249,OPTIMAL,1.81s
j2023_8,1.10s,169388,OPTIMAL,1.61s
j2023_9,890.81ms,120959,OPTIMAL,991.75ms
j2024_1,1.30s,208331,OPTIMAL,1.44s
j2024_10,1.44s,238595,OPTIMAL,1.59s
j2024_2,1.00s,164971,OPTIMAL,1.33s
j2024_3,1.51s,277692,OPTIMAL,1.60s
j2024_4,1.26s,207289,OPTIMAL,1.33s
j2024_5,1.09s,190230,OPTIMAL,1.15s
j2024_6,1.18s,169546,OPTIMAL,1.28s
j2024_7,1.69s,249986,OPTIMAL,2.17s
j2024_8,1.21s,193213,OPTIMAL,1.26s
j2024_9,1.74s,272293,OPTIMAL,1.89s
j2025_1,1.21s,356983,OPTIMAL,1.82s
j2025_10,444.15ms,235283,OPTIMAL,525.19ms
j2025_2,381.88ms,151476,OPTIMAL,419.81ms
j2025_3,545.37ms,397689,OPTIMAL,590.71ms
j2025_4,422.42ms,122544,OPTIMAL,637.99ms
j2025_5,444.67ms,132965,OPTIMAL,880.17ms
j2025_6,356.28ms,92028,OPTIMAL,855.61ms
j2025_7,502.13ms,153959,OPTIMAL,552.85ms
j2025_8,376.46ms,104771,OPTIMAL,426.56ms
j2025_9,378.16ms,166427,OPTIMAL,467.56ms
j2026_1,303.07ms,62572,OPTIMAL,478.51ms
j2026_10,657.74ms,233131,OPTIMAL,742.20ms
j2026_2,448.80ms,168674,OPTIMAL,492.50ms
j2026_3,474.02ms,137908,OPTIMAL,550.50ms
j2026_4,597.34ms,189878,OPTIMAL,623.53ms
j2026_5,554.15ms,164144,OPTIMAL,722.76ms
j2026_6,691.55ms,296757,OPTIMAL,774.17ms
j2026_7,433.09ms,114848,OPTIMAL,493.71ms
j2026_8,468.92ms,124654,OPTIMAL,523.18ms
j2026_9,502.29ms,151710,OPTIMAL,558.10ms
j2027_1,598.80ms,170932,OPTIMAL,827.77ms
j2027_10,571.19ms,178626,OPTIMAL,631.98ms
j2027_2,510.00ms,166928,OPTIMAL,557.82ms
j2027_3,437.38ms,100904,OPTIMAL,444.14ms
j2027_4,578.91ms,158264,OPTIMAL,625.13ms
j2027_5,638.46ms,206803,OPTIMAL,687.85ms
j2027_6,480.76ms,147019,OPTIMAL,601.77ms
j2027_7,692.25ms,191641,OPTIMAL,732.61ms
j2027_8,586.67ms,185301,OPTIMAL,947.59ms
j2027_9,470.48ms,132042,OPTIMAL,514.44ms
j2028_1,710.06ms,183743,OPTIMAL,763.26ms
j2028_10,764.37ms,246108,OPTIMAL,1.08s
j2028_2,651.10ms,192456,OPTIMAL,768.85ms
j2028_3,722.88ms,190735,OPTIMAL,827.60ms
j2028_4,601.65ms,181175,OPTIMAL,650.54ms
j2028_5,641.80ms,197073,OPTIMAL,790.76ms
j2028_6,483.80ms,96589,OPTIMAL,526.81ms
j2028_7,668.08ms,203599,OPTIMAL,750.62ms
j2028_8,699.84ms,222670,OPTIMAL,727.16ms
j2028_9,697.11ms,200760,OPTIMAL,746.07ms
j2029_1,5.25s,477233,SATISFIABLE,5.34s
j2029_10,5.21s,415377,SATISFIABLE,5.32s
j2029_2,2.12s,222722,OPTIMAL,2.19s
j2029_3,2.30s,370171,OPTIMAL,2.43s
j2029_4,3.07s,463088,OPTIMAL,3.24s
j2029_5,5.22s,342287,SATISFIABLE,5.35s
j2029_6,5.23s,690039,SATISFIABLE,5.34s
j2029_7,5.11s,710575,SATISFIABLE,7.05s
j2029_8,4.34s,318043,OPTIMAL,4.70s
j2029_9,5.62s,562450,SATISFIABLE,5.69s
j2030_1,952.66ms,173018,OPTIMAL,968.85ms
j2030_10,1.41s,362964,OPTIMAL,3.31s
j2030_2,3.70s,1187766,OPTIMAL,5.55s
j2030_3,2.18s,202611,OPTIMAL,2.26s
j2030_4,939.96ms,208932,OPTIMAL,1.01s
j2030_5,4.23s,325358,OPTIMAL,4.37s
j2030_6,905.89ms,164362,OPTIMAL,966.93ms
j2030_7,1.22s,223928,OPTIMAL,1.28s
j2030_8,1.33s,228239,OPTIMAL,1.38s
j2030_9,1.00s,191461,OPTIMAL,1.08s
j2031_1,1.11s,210944,OPTIMAL,2.03s
j2031_10,1.28s,222325,OPTIMAL,1.35s
j2031_2,1.07s,185996,OPTIMAL,1.27s
j2031_3,1.54s,270107,OPTIMAL,1.68s
j2031_4,1.10s,209480,OPTIMAL,1.16s
j2031_5,1.09s,192223,OPTIMAL,1.14s
j2031_6,1.17s,207434,OPTIMAL,1.98s
j2031_7,777.22ms,142184,OPTIMAL,850.65ms
j2031_8,993.55ms,184982,OPTIMAL,1.07s
j2031_9,991.35ms,145889,OPTIMAL,1.06s
j2032_1,1.09s,171502,OPTIMAL,1.14s
j2032_10,1.22s,165454,OPTIMAL,1.35s
j2032_2,905.76ms,96439,OPTIMAL,996.45ms
j2032_3,1.35s,240647,OPTIMAL,1.42s
j2032_4,857.52ms,131036,OPTIMAL,915.76ms
j2032_5,1.41s,202898,OPTIMAL,1.47s
j2032_6,1.40s,225638,OPTIMAL,1.51s
j2032_7,1.28s,206119,OPTIMAL,1.35s
j2032_8,1.36s,210025,OPTIMAL,1.43s
j2032_9,1.21s,182015,OPTIMAL,1.34s
j2033_1,3.62s,281842,OPTIMAL,3.69s
j2033_10,1.54s,219125,OPTIMAL,1.62s
j2033_2,3.21s,328900,OPTIMAL,3.29s
j2033_3,4.82s,302212,SATISFIABLE,5.36s
j2033_4,4.14s,421013,OPTIMAL,4.35s
j2033_5,3.32s,170596,OPTIMAL,3.36s
j2033_6,5.36s,257368,OPTIMAL,5.57s
j2033_7,4.05s,339594,OPTIMAL,4.20s
j2033_8,5.00s,309492,SATISFIABLE,5.13s
j2033_9,2.80s,399230,OPTIMAL,2.98s
j2034_1,3.76s,303229,OPTIMAL,3.91s
j2034_10,2.73s,389451,OPTIMAL,2.81s
j2034_2,5.06s,431127,SATISFIABLE,5.32s
j2034_3,1.33s,274645,OPTIMAL,1.59s
j2034_4,2.17s,335933,OPTIMAL,2.25s
j2034_5,3.88s,436652,OPTIMAL,3.98s
j2034_6,2.24s,278831,OPTIMAL,2.42s
j2034_7,2.88s,167734,OPTIMAL,3.04s
j2034_8,1.75s,585242,OPTIMAL,2.22s
j2034_9,2.43s,321554,OPTIMAL,2.49s
j2035_1,3.58s,393972,OPTIMAL,3.65s
j2035_10,1.62s,283988,OPTIMAL,2.24s
j2035_2,5.74s,228091,SATISFIABLE,5.82s
j2035_3,1.82s,254457,OPTIMAL,2.38s
j2035_4,4.81s,499572,SATISFIABLE,5.14s
j2035_5,1.67s,505215,OPTIMAL,2.23s
j2035_6,2.02s,263684,OPTIMAL,2.12s
j2035_7,2.41s,189053,OPTIMAL,2.45s
j2035_8,1.53s,301422,OPTIMAL,1.65s
j2035_9,2.34s,445173,OPTIMAL,3.32s
j2037_1,5.75s,284380,SATISFIABLE,5.92s
j2037_10,5.08s,684541,SATISFIABLE,5.16s
j2037_2,5.80s,302102,SATISFIABLE,6.01s
j2037_3,4.93s,224056,SATISFIABLE,5.24s
j2037_4,5.15s,452523,SATISFIABLE,5.23s
j2037_5,5.30s,491630,SATISFIABLE,5.62s
j2037_6,5.21s,453341,SATISFIABLE,5.82s
j2037_7,5.49s,426458,SATISFIABLE,5.56s
j2037_8,5.65s,432255,SATISFIABLE,5.72s
j2037_9,5.30s,415053,SATISFIABLE,5.59s
j2038_1,5.35s,557350,SATISFIABLE,5.47s
j2038_10,5.38s,393720,SATISFIABLE,5.48s
j2038_2,4.83s,344581,SATISFIABLE,5.61s
j2038_3,4.08s,469169,OPTIMAL,4.34s
j2038_4,5.08s,452723,SATISFIABLE,5.20s
j2038_5,4.46s,362764,SATISFIABLE,5.31s
j2038_6,5.11s,357797,SATISFIABLE,5.22s
j2038_7,5.08s,367172,SATISFIABLE,5.18s
j2038_8,3.10s,238938,OPTIMAL,3.22s
j2038_9,5.66s,412089,SATISFIABLE,6.01s
j2039_1,5.70s,379278,SATISFIABLE,5.98s
j2039_10,4.05s,358941,OPTIMAL,4.26s
j2039_2,4.78s,320698,OPTIMAL,4.91s
j2039_3,5.29s,523924,SATISFIABLE,5.39s
j2039_4,5.34s,194139,OPTIMAL,5.45s
j2039_5,3.34s,185495,OPTIMAL,3.89s
j2039_6,4.24s,527292,OPTIMAL,4.30s
j2039_7,4.95s,292065,OPTIMAL,5.05s
j2039_8,3.83s,350172,OPTIMAL,3.90s
j2039_9,5.82s,333386,SATISFIABLE,5.89s
j203_2,816.60ms,232418,OPTIMAL,824.80ms
j203_5,576.98ms,42594,OPTIMAL,638.22ms
j2040_1,5.28s,365675,SATISFIABLE,5.37s
j2040_10,3.63s,527117,OPTIMAL,3.75s
j2040_2,4.54s,338835,SATISFIABLE,5.92s
j2040_3,4.19s,454612,OPTIMAL,4.36s
j2040_4,5.89s,287136,SATISFIABLE,5.98s
j2040_5,3.55s,327778,OPTIMAL,3.71s
j2040_6,4.92s,568034,SATISFIABLE,5.55s
j2040_7,5.96s,265339,SATISFIABLE,6.05s
j2040_8,4.58s,343273,OPTIMAL,4.86s
j2040_9,2.97s,187785,OPTIMAL,3.05s
j2041_1,872.97ms,297280,OPTIMAL,1.90s
j2041_10,2.11s,144990,OPTIMAL,2.21s
j2041_2,5.24s,247997,SATISFIABLE,5.70s
j2041_3,3.36s,457772,OPTIMAL,3.41s
j2041_4,2.20s,390161,OPTIMAL,2.28s
j2041_5,892.32ms,151501,OPTIMAL,950.38ms
j2041_6,746.00ms,201512,OPTIMAL,796.77ms
j2041_7,994.79ms,298597,OPTIMAL,1.05s
j2041_8,5.43s,499641,SATISFIABLE,5.52s
j2041_9,2.27s,236249,OPTIMAL,2.40s
j2042_1,2.40s,373960,OPTIMAL,2.48s
j2042_10,1.70s,330305,OPTIMAL,1.93s
j2042_2,1.23s,222484,OPTIMAL,2.36s
j2042_3,1.35s,289709,OPTIMAL,1.40s
j2042_4,1.22s,189025,OPTIMAL,1.48s
j2042_5,2.76s,306889,OPTIMAL,2.83s
j2042_6,1.04s,259803,OPTIMAL,1.15s
j2042_7,1.67s,302413,OPTIMAL,2.05s
j2042_8,1.30s,652881,OPTIMAL,1.38s
j2042_9,838.25ms,217158,OPTIMAL,858.01ms
j2043_1,1.09s,233318,OPTIMAL,1.16s
j2043_10,1.06s,331697,OPTIMAL,1.09s
j2043_2,963.96ms,221956,OPTIMAL,1.20s
j2043_3,1.37s,361158,OPTIMAL,1.40s
j2043_4,1.14s,199871,OPTIMAL,1.35s
j2043_5,1.22s,390353,OPTIMAL,1.30s
j2043_6,1.10s,219064,OPTIMAL,1.26s
j2043_7,1.54s,306393,OPTIMAL,1.72s
j2043_8,1.33s,364188,OPTIMAL,1.50s
j2043_9,1.30s,237447,OPTIMAL,1.39s
j2044_1,1.89s,462552,OPTIMAL,2.15s
j2044_10,720.04ms,235500,OPTIMAL,811.45ms
j2044_2,1.21s,270138,OPTIMAL,2.35s
j2044_3,1.83s,384591,OPTIMAL,1.90s
j2044_4,1.81s,453440,OPTIMAL,1.92s
j2044_5,1.11s,280617,OPTIMAL,1.18s
j2044_6,1.90s,318059,OPTIMAL,1.98s
j2044_7,1.08s,217280,OPTIMAL,1.12s
j2044_8,1.58s,594641,OPTIMAL,1.68s
j2044_9,1.09s,249450,OPTIMAL,1.49s
j2045_1,5.35s,811125,SATISFIABLE,5.43s
j2045_10,5.18s,321289,SATISFIABLE,5.23s
j2045_2,5.50s,378277,SATISFIABLE,5.56s
j2045_3,4.68s,489782,SATISFIABLE,5.37s
j2045_4,5.85s,398123,SATISFIABLE,5.94s
j2045_5,5.43s,373977,SATISFIABLE,5.49s
j2045_6,3.52s,315626,OPTIMAL,4.78s
j2045_7,5.16s,365549,SATISFIABLE,5.25s
j2045_8,5.23s,505655,SATISFIABLE,5.32s
j2045_9,5.33s,254785,SATISFIABLE,5.39s
j2046_1,4.96s,297973,SATISFIABLE,5.36s
j2046_10,3.19s,643470,OPTIMAL,3.26s
j2046_2,1.35s,253296,OPTIMAL,1.54s
j2046_3,5.43s,527196,SATISFIABLE,5.51s
j2046_4,4.48s,336850,OPTIMAL,4.88s
j2046_5,2.49s,354604,OPTIMAL,2.55s
j2046_6,5.22s,322234,SATISFIABLE,5.45s
j2046_7,5.70s,387426,SATISFIABLE,5.94s
j2046_8,5.33s,329640,OPTIMAL,5.56s
j2046_9,2.54s,367668,OPTIMAL,2.63s
j2047_1,5.44s,210243,OPTIMAL,5.76s
j2047_10,4.73s,288914,OPTIMAL,4.90s
j2047_2,2.72s,400900,OPTIMAL,2.77s
j2047_3,1.99s,240431,OPTIMAL,2.32s
j2047_4,2.77s,331241,OPTIMAL,2.87s
j2047_5,2.41s,243439,OPTIMAL,2.52s
j2047_6,2.00s,336602,OPTIMAL,2.34s
j2047_7,3.85s,390645,OPTIMAL,3.92s
j2047_8,2.19s,391497,OPTIMAL,2.42s
j2047_9,1.59s,175705,OPTIMAL,2.38s
j2048_1,2.39s,411223,OPTIMAL,2.47s
j2048_10,2.91s,404764,OPTIMAL,3.04s
j2048_2,2.80s,390692,OPTIMAL,2.91s
j2048_3,1.78s,157257,OPTIMAL,1.86s
j2048_4,3.45s,441325,OPTIMAL,3.63s
j2048_5,2.74s,405379,OPTIMAL,2.82s
j2048_6,2.81s,462207,OPTIMAL,2.93s
j2048_7,3.20s,345966,OPTIMAL,3.49s
j2048_8,1.72s,258649,OPTIMAL,1.87s
j2048_9,1.62s,225160,OPTIMAL,1.71s
j2049_1,1.05s,333182,OPTIMAL,1.15s
j2049_10,629.66ms,330915,OPTIMAL,700.16ms
j2049_2,865.58ms,584784,OPTIMAL,931.12ms
j2049_3,1.05s,232082,OPTIMAL,1.10s
j2049_4,1.21s,369483,OPTIMAL,1.26s
j2049_5,973.24ms,302693,OPTIMAL,1.09s
j2049_6,1.13s,302662,OPTIMAL,1.16s
j2049_7,487.85ms,172234,OPTIMAL,579.68ms
j2049_8,709.68ms,175500,OPTIMAL,773.83ms
j2049_9,1.20s,464520,OPTIMAL,1.37s
j2050_1,1.19s,399010,OPTIMAL,3.13s
j2050_10,510.17ms,200520,OPTIMAL,553.73ms
j2050_2,886.97ms,333356,OPTIMAL,1.05s
j2050_3,712.35ms,195583,OPTIMAL,820.37ms
j2050_4,834.45ms,295073,OPTIMAL,931.91ms
j2050_5,398.91ms,82999,OPTIMAL,456.74ms
j2050_6,861.17ms,293413,OPTIMAL,1.47s
j2050_7,949.41ms,582654,OPTIMAL,990.41ms
j2050_8,619.14ms,215874,OPTIMAL,677.60ms
j2050_9,963.82ms,344820,OPTIMAL,1.01s
j2051_1,725.33ms,260924,OPTIMAL,780.96ms
j2051_10,1.18s,391159,OPTIMAL,1.24s
j2051_2,646.50ms,188636,OPTIMAL,703.68ms
j2051_3,698.22ms,208115,OPTIMAL,749.03ms
j2051_4,912.93ms,319912,OPTIMAL,971.14ms
j2051_5,820.52ms,250107,OPTIMAL,879.98ms
j2051_6,670.78ms,219550,OPTIMAL,742.25ms
j2051_7,505.11ms,112887,OPTIMAL,883.85ms
j2051_8,555.27ms,133929,OPTIMAL,2.02s
j2051_9,806.80ms,149953,OPTIMAL,857.21ms
j2052_1,789.14ms,174373,OPTIMAL,947.20ms
j2052_10,1.02s,285585,OPTIMAL,1.15s
j2052_2,985.94ms,293788,OPTIMAL,1.03s
j2052_3,780.37ms,222728,OPTIMAL,1.76s
j2052_4,1.10s,381836,OPTIMAL,1.32s
j2052_5,1.16s,369480,OPTIMAL,1.32s
j2052_6,810.89ms,187464,OPTIMAL,874.04ms
j2052_7,832.63ms,274207,OPTIMAL,1.38s
j2052_8,751.59ms,216272,OPTIMAL,818.14ms
j2052_9,645.42ms,141453,OPTIMAL,670.81ms
j2053_1,5.11s,240165,SATISFIABLE,5.22s
j2053_10,4.90s,369030,SATISFIABLE,5.66s
j2053_2,5.41s,473629,SATISFIABLE,5.51s
j2053_3,3.95s,583866,SATISFIABLE,5.24s
j2053_4,5.64s,370478,SATISFIABLE,6.06s
j2053_5,5.02s,391921,SATISFIABLE,5.85s
j2053_6,5.20s,337744,OPTIMAL,5.31s
j2053_7,4.02s,521170,OPTIMAL,4.25s
j2053_8,4.02s,490351,OPTIMAL,4.41s
j2053_9,5.32s,321679,SATISFIABLE,5.39s
j2054_1,1.86s,413301,OPTIMAL,1.95s
j2054_10,892.19ms,173501,OPTIMAL,1.03s
j2054_2,1.48s,282543,OPTIMAL,1.58s
j2054_3,1.68s,274338,OPTIMAL,1.94s
j2054_4,887.21ms,150886,OPTIMAL,1.22s
j2054_5,1.99s,383505,OPTIMAL,2.19s
j2054_6,5.47s,300626,SATISFIABLE,5.74s
j2054_7,1.24s,243851,OPTIMAL,1.34s
j2054_8,2.96s,275495,OPTIMAL,3.36s
j2054_9,1.01s,175358,OPTIMAL,1.51s
j2055_1,1.11s,146869,OPTIMAL,1.16s
j2055_10,1.83s,272188,OPTIMAL,1.91s
j2055_2,1.66s,346406,OPTIMAL,2.39s
j2055_3,1.70s,279585,OPTIMAL,1.82s
j2055_4,830.82ms,102234,OPTIMAL,1.04s
j2055_5,1.80s,353661,OPTIMAL,2.57s
j2055_6,1.21s,187360,OPTIMAL,1.28s
j2055_7,1.48s,304963,OPTIMAL,1.54s
j2055_8,1.46s,171945,OPTIMAL,1.57s
j2055_9,2.04s,288682,OPTIMAL,2.11s
j2056_1,1.54s,282889,OPTIMAL,1.88s
j2056_10,2.86s,378371,OPTIMAL,2.92s
j2056_2,1.01s,104902,OPTIMAL,1.35s
j2056_3,1.61s,278604,OPTIMAL,1.68s
j2056_4,2.56s,372336,OPTIMAL,2.70s
j2056_5,1.27s,150415,OPTIMAL,1.33s
j2056_6,1.68s,263653,OPTIMAL,1.90s
j2056_7,1.16s,134594,OPTIMAL,1.65s
j2056_8,1.28s,157458,OPTIMAL,1.35s
j2056_9,1.45s,199019,OPTIMAL,1.54s
j2057_1,573.98ms,141228,OPTIMAL,956.36ms
j2057_10,552.24ms,193600,OPTIMAL,608.09ms
j2057_2,499.02ms,182482,OPTIMAL,792.51ms
j2057_3,439.54ms,136484,OPTIMAL,472.63ms
j2057_4,966.93ms,445650,OPTIMAL,1.04s
j2057_5,1.08s,323409,OPTIMAL,1.27s
j2057_6,589.48ms,204840,OPTIMAL,664.17ms
j2057_7,862.98ms,455436,OPTIMAL,904.06ms
j2057_8,385.36ms,119952,OPTIMAL,439.71ms
j2057_9,697.50ms,273066,OPTIMAL,761.42ms
j2058_1,659.56ms,144956,OPTIMAL,729.48ms
j2058_10,401.61ms,79630,OPTIMAL,458.72ms
j2058_2,658.12ms,157200,OPTIMAL,808.52ms
j2058_3,524.54ms,115237,OPTIMAL,596.82ms
j2058_4,590.58ms,135471,OPTIMAL,1.46s
j2058_5,452.99ms,125109,OPTIMAL,520.98ms
j2058_6,627.03ms,229457,OPTIMAL,683.36ms
j2058_7,1.04s,388231,OPTIMAL,1.29s
j2058_8,543.09ms,164101,OPTIMAL,613.10ms
j2058_9,864.25ms,197732,OPTIMAL,916.18ms
j2059_1,572.45ms,168300,OPTIMAL,645.77ms
j2059_10,705.13ms,195124,OPTIMAL,909.26ms
j2059_2,534.10ms,134360,OPTIMAL,899.24ms
j2059_3,487.01ms,128228,OPTIMAL,557.73ms
j2059_4,753.19ms,282547,OPTIMAL,982.47ms
j2059_5,558.82ms,190192,OPTIMAL,575.19ms
j2059_6,839.31ms,300837,OPTIMAL,1.54s
j2059_7,664.08ms,182711,OPTIMAL,721.71ms
j2059_8,692.25ms,183082,OPTIMAL,763.77ms
j2059_9,536.71ms,145617,OPTIMAL,594.04ms
j205_7,4.48s,490900,OPTIMAL,4.54s
j2060_1,748.95ms,230036,OPTIMAL,808.11ms
j2060_10,869.43ms,227572,OPTIMAL,934.21ms
j2060_2,486.70ms,118173,OPTIMAL,779.62ms
j2060_3,1.00s,367048,OPTIMAL,1.21s
j2060_4,646.52ms,155700,OPTIMAL,726.31ms
j2060_5,629.07ms,142408,OPTIMAL,687.50ms
j2060_6,762.48ms,190901,OPTIMAL,801.79ms
j2060_7,567.83ms,149899,OPTIMAL,633.38ms
