benchmark,cpu_time,number_of_decisions,status,wall_time
j2016_8,5.18s,5874704.0,SATISFIABLE,5.29s
j2016_9,3.01s,7275212.0,OPTIMAL,3.13s
j2017_1,915.91ms,865774.0,OPTIMAL,1.03s
j2017_10,1.03s,727566.0,OPTIMAL,1.31s
j2017_2,679.63ms,535063.0,OPTIMAL,778.19ms
j2017_3,1.75s,1253740.0,OPTIMAL,1.87s
j2017_4,979.06ms,812682.0,OPTIMAL,1.07s
j2017_5,1.24s,1023858.0,OPTIMAL,1.31s
j2017_6,600.62ms,533274.0,OPTIMAL,688.63ms
j2017_7,1.47s,1269868.0,OPTIMAL,1.61s
j2017_8,1.70s,1131271.0,OPTIMAL,1.78s
j2017_9,1.24s,1125927.0,OPTIMAL,1.40s
j2018_1,1.55s,2074376.0,OPTIMAL,1.63s
j2018_10,1.70s,1586459.0,OPTIMAL,1.82s
j2018_2,2.33s,2750741.0,OPTIMAL,2.48s
j2018_3,1.26s,1805883.0,OPTIMAL,1.37s
j2018_4,1.55s,1206383.0,OPTIMAL,1.63s
j2018_5,1.59s,1811038.0,OPTIMAL,1.67s
j2018_6,1.13s,1494968.0,OPTIMAL,1.24s
j2018_7,1.58s,1632839.0,OPTIMAL,1.72s
j2018_8,2.54s,1832727.0,OPTIMAL,2.68s
j2018_9,1.21s,1155073.0,OPTIMAL,1.36s
j2019_1,2.94s,2641339.0,OPTIMAL,3.31s
j2019_10,846.59ms,1300307.0,OPTIMAL,933.75ms
j2019_2,1.18s,1542983.0,OPTIMAL,1.27s
j2019_3,1.22s,1772419.0,OPTIMAL,1.31s
j2019_4,879.52ms,1623560.0,OPTIMAL,1.20s
j2019_5,3.21s,3010324.0,OPTIMAL,4.60s
j2019_6,1.94s,1752381.0,OPTIMAL,2.12s
j2019_7,1.66s,2499958.0,OPTIMAL,1.71s
j2019_8,2.17s,2148475.0,OPTIMAL,2.62s
j2019_9,2.94s,2325123.0,OPTIMAL,3.28s
j2020_1,1.85s,2562156.0,OPTIMAL,2.00s
j2020_10,2.38s,3648062.0,OPTIMAL,2.67s
j2020_2,2.12s,2808772.0,OPTIMAL,2.21s
j2020_3,2.38s,2291172.0,OPTIMAL,2.46s
j2020_4,2.10s,3209128.0,OPTIMAL,2.24s
j2020_5,1.54s,2416275.0,OPTIMAL,1.61s
j2020_6,3.47s,4317445.0,OPTIMAL,3.66s
j2020_7,2.06s,3414126.0,OPTIMAL,2.24s
j2020_8,2.66s,3737711.0,OPTIMAL,3.08s
j2020_9,1.35s,2351949.0,OPTIMAL,2.01s
j2021_1,5.04s,2022636.0,OPTIMAL,5.13s
j2021_10,4.91s,2026263.0,OPTIMAL,5.00s
j2021_2,5.00s,1953558.0,SATISFIABLE,5.35s
j2021_3,4.50s,2226133.0,OPTIMAL,4.62s
j2021_4,2.63s,1483996.0,OPTIMAL,3.30s
j2021_5,5.15s,3634859.0,SATISFIABLE,5.26s
j2021_6,3.04s,2481799.0,OPTIMAL,3.15s
j2021_7,3.94s,2687894.0,OPTIMAL,4.11s
j2021_8,5.90s,2889879.0,SATISFIABLE,6.01s
j2021_9,2.72s,2295941.0,OPTIMAL,2.83s
j2022_1,2.99s,3700280.0,OPTIMAL,3.13s
j2022_10,3.14s,5468636.0,OPTIMAL,3.22s
j2022_2,3.60s,2730501.0,OPTIMAL,3.69s
j2022_3,5.05s,4151629.0,SATISFIABLE,5.23s
j2022_4,5.59s,5211172.0,SATISFIABLE,5.71s
j2022_5,4.16s,3124610.0,OPTIMAL,4.26s
j2022_6,5.10s,4952978.0,SATISFIABLE,5.22s
j2022_7,2.43s,2312180.0,OPTIMAL,2.55s
j2022_8,4.44s,3979850.0,OPTIMAL,5.04s
j2022_9,5.09s,4128722.0,SATISFIABLE,5.19s
j2023_1,4.65s,5417191.0,OPTIMAL,4.80s
j2023_10,2.61s,6773097.0,OPTIMAL,2.89s
j2023_2,4.37s,6922626.0,OPTIMAL,4.49s
j2023_3,5.10s,5791740.0,SATISFIABLE,5.20s
j2023_4,3.05s,5178360.0,OPTIMAL,3.15s
j2023_5,5.17s,7903671.0,SATISFIABLE,5.28s
j2023_6,3.76s,4349497.0,SATISFIABLE,5.23s
j2023_7,4.10s,8118193.0,OPTIMAL,4.20s
j2023_8,4.93s,7024537.0,SATISFIABLE,5.27s
j2023_9,4.07s,5226202.0,OPTIMAL,4.77s
j2024_1,4.76s,6730534.0,OPTIMAL,6.12s
j2024_10,5.25s,8866513.0,SATISFIABLE,5.39s
j2024_2,5.12s,5073487.0,SATISFIABLE,5.24s
j2024_3,5.17s,10378714.0,SATISFIABLE,5.28s
j2024_4,3.18s,6319825.0,OPTIMAL,3.47s
j2024_5,3.53s,4981862.0,OPTIMAL,3.65s
j2024_6,5.17s,9170807.0,SATISFIABLE,5.27s
j2024_7,5.16s,13033411.0,SATISFIABLE,5.25s
j2024_8,5.06s,6438783.0,SATISFIABLE,5.25s
j2024_9,5.18s,11430804.0,SATISFIABLE,5.34s
j2025_1,762.45ms,649979.0,OPTIMAL,842.80ms
j2025_10,1.42s,680393.0,OPTIMAL,1.49s
j2025_2,1.11s,1179135.0,OPTIMAL,1.24s
j2025_3,872.73ms,719168.0,OPTIMAL,1.12s
j2025_4,1.37s,938026.0,OPTIMAL,1.43s
j2025_5,792.60ms,1001194.0,OPTIMAL,886.71ms
j2025_6,1.04s,1222530.0,OPTIMAL,1.11s
j2025_7,596.58ms,730371.0,OPTIMAL,758.70ms
j2025_8,1.63s,1377560.0,OPTIMAL,1.72s
j2025_9,1.30s,779581.0,OPTIMAL,1.35s
j2026_1,1.68s,1634858.0,OPTIMAL,1.84s
j2026_10,1.80s,1137146.0,OPTIMAL,2.06s
j2026_2,1.40s,1387381.0,OPTIMAL,1.47s
j2026_3,2.15s,2094795.0,OPTIMAL,2.32s
j2026_4,893.38ms,1209634.0,OPTIMAL,989.88ms
j2026_5,1.49s,1665329.0,OPTIMAL,1.58s
j2026_6,1.09s,984368.0,OPTIMAL,1.21s
j2026_7,992.45ms,1209195.0,OPTIMAL,1.06s
j2026_8,1.41s,1532998.0,OPTIMAL,1.57s
j2026_9,2.25s,1772207.0,OPTIMAL,2.34s
j2027_1,3.83s,3575981.0,OPTIMAL,3.91s
j2027_10,2.45s,3351863.0,OPTIMAL,2.67s
j2027_2,2.26s,3084386.0,OPTIMAL,2.34s
j2027_3,2.37s,2434333.0,OPTIMAL,2.52s
j2027_4,2.11s,2349327.0,OPTIMAL,2.41s
j2027_5,1.52s,2146486.0,OPTIMAL,1.63s
j2027_6,2.19s,2465563.0,OPTIMAL,2.26s
j2027_7,1.70s,2895286.0,OPTIMAL,1.79s
j2027_8,2.69s,2654512.0,OPTIMAL,2.85s
j2027_9,1.58s,2459979.0,OPTIMAL,1.76s
j2028_1,1.68s,3096818.0,OPTIMAL,1.97s
j2028_10,1.80s,2814385.0,OPTIMAL,1.89s
j2028_2,1.87s,2892395.0,OPTIMAL,2.01s
j2028_3,2.77s,4683249.0,OPTIMAL,2.82s
j2028_4,1.75s,2202737.0,OPTIMAL,1.89s
j2028_5,2.17s,3708770.0,OPTIMAL,2.25s
j2028_6,1.99s,3139271.0,OPTIMAL,2.05s
j2028_7,897.95ms,1564089.0,OPTIMAL,956.32ms
j2028_8,3.75s,3893115.0,OPTIMAL,4.02s
j2028_9,3.01s,4653288.0,OPTIMAL,3.09s
j2029_1,5.25s,1766036.0,SATISFIABLE,5.69s
j2029_10,5.16s,1872937.0,SATISFIABLE,5.30s
j2029_2,2.04s,2678558.0,OPTIMAL,2.19s
j2029_3,3.23s,2488505.0,OPTIMAL,3.37s
j2029_4,5.15s,1965233.0,SATISFIABLE,5.25s
j2029_5,4.25s,2878385.0,SATISFIABLE,5.22s
j2029_6,4.23s,1712401.0,OPTIMAL,4.31s
j2029_7,4.81s,3081140.0,SATISFIABLE,5.22s
j2029_8,5.82s,3558757.0,SATISFIABLE,5.94s
j2029_9,5.64s,2098828.0,SATISFIABLE,5.79s
j2030_1,4.91s,3999725.0,OPTIMAL,5.02s
j2030_10,2.72s,3150856.0,OPTIMAL,2.83s
j2030_2,3.98s,4806693.0,OPTIMAL,4.06s
j2030_3,4.41s,2868610.0,OPTIMAL,4.69s
j2030_4,4.14s,3598643.0,OPTIMAL,4.25s
j2030_5,5.14s,4151690.0,SATISFIABLE,5.25s
j2030_6,3.86s,3251467.0,OPTIMAL,4.59s
j2030_7,5.10s,4182546.0,SATISFIABLE,5.24s
j2030_8,4.54s,4469708.0,SATISFIABLE,5.18s
j2030_9,2.50s,2885972.0,OPTIMAL,2.66s
j2031_1,4.10s,5885425.0,OPTIMAL,4.18s
j2031_10,2.48s,4222983.0,OPTIMAL,2.57s
j2031_2,4.45s,4414402.0,OPTIMAL,4.55s
j2031_3,5.09s,4177784.0,SATISFIABLE,5.22s
j2031_4,3.29s,3760716.0,OPTIMAL,3.42s
j2031_5,5.18s,5940353.0,SATISFIABLE,5.29s
j2031_6,4.28s,5120852.0,OPTIMAL,4.41s
j2031_7,2.62s,3242442.0,OPTIMAL,2.69s
j2031_8,3.03s,4470547.0,OPTIMAL,3.13s
j2031_9,3.69s,5472267.0,OPTIMAL,3.76s
j2032_1,5.13s,6271631.0,SATISFIABLE,5.32s
j2032_10,5.14s,9015268.0,SATISFIABLE,5.27s
j2032_2,4.91s,7612473.0,OPTIMAL,5.10s
j2032_3,5.11s,8767315.0,SATISFIABLE,5.22s
j2032_4,5.07s,4897515.0,SATISFIABLE,5.22s
j2032_5,5.19s,8031499.0,SATISFIABLE,5.74s
j2032_6,5.19s,8127345.0,SATISFIABLE,5.29s
j2032_7,4.28s,5576039.0,SATISFIABLE,5.20s
j2032_8,5.06s,10407547.0,SATISFIABLE,5.26s
j2032_9,3.84s,7502560.0,OPTIMAL,3.92s
j2033_1,3.07s,535561.0,OPTIMAL,3.49s
j2033_10,3.62s,585647.0,OPTIMAL,3.73s
j2033_2,4.59s,871401.0,OPTIMAL,4.74s
j2033_3,5.70s,350704.0,SATISFIABLE,5.93s
j2033_4,4.57s,644978.0,OPTIMAL,4.77s
j2033_5,3.59s,549357.0,OPTIMAL,4.40s
j2033_6,5.01s,610857.0,SATISFIABLE,5.12s
j2033_7,4.30s,926614.0,OPTIMAL,4.39s
j2033_8,5.03s,410505.0,SATISFIABLE,5.14s
j2033_9,2.08s,661443.0,OPTIMAL,2.18s
j2034_1,4.50s,1674423.0,OPTIMAL,4.61s
j2034_10,2.90s,882853.0,OPTIMAL,3.17s
j2034_2,5.18s,1342281.0,SATISFIABLE,5.37s
j2034_3,2.16s,1001536.0,OPTIMAL,2.25s
j2034_4,2.57s,1318032.0,OPTIMAL,2.69s
j2034_5,5.73s,1265612.0,SATISFIABLE,5.81s
j2034_6,3.72s,1269191.0,OPTIMAL,3.83s
j2034_7,2.93s,1038200.0,OPTIMAL,3.03s
j2034_8,1.85s,974770.0,OPTIMAL,2.26s
j2034_9,2.31s,918157.0,OPTIMAL,2.38s
j2035_1,1.97s,1087778.0,OPTIMAL,2.06s
j2035_10,3.67s,2440308.0,OPTIMAL,3.79s
j2035_2,5.90s,1096912.0,SATISFIABLE,6.06s
j2035_3,2.01s,1414952.0,OPTIMAL,2.77s
j2035_4,5.78s,1943997.0,SATISFIABLE,5.86s
j2035_5,1.63s,1157975.0,OPTIMAL,1.74s
j2035_6,3.22s,1819491.0,OPTIMAL,3.34s
j2035_7,2.07s,1694924.0,OPTIMAL,2.15s
j2035_8,3.19s,1888922.0,OPTIMAL,3.28s
j2035_9,4.99s,2160859.0,OPTIMAL,5.18s
j2037_1,5.13s,981858.0,SATISFIABLE,5.24s
j2037_10,5.41s,1398520.0,SATISFIABLE,6.06s
j2037_2,5.96s,1679844.0,SATISFIABLE,6.09s
j2037_3,4.88s,1180393.0,SATISFIABLE,5.12s
j2037_4,5.31s,1158659.0,SATISFIABLE,5.40s
j2037_5,5.22s,1621086.0,SATISFIABLE,5.43s
j2037_6,3.82s,1277634.0,SATISFIABLE,5.67s
j2037_7,5.10s,968215.0,SATISFIABLE,5.19s
j2037_8,5.12s,2077049.0,SATISFIABLE,5.24s
j2037_9,5.50s,1520340.0,SATISFIABLE,6.28s
j2038_1,5.84s,2615780.0,SATISFIABLE,5.98s
j2038_10,5.12s,1861283.0,SATISFIABLE,5.47s
j2038_2,5.18s,2936964.0,SATISFIABLE,5.76s
j2038_3,5.83s,3082931.0,SATISFIABLE,6.03s
j2038_4,4.86s,3325822.0,SATISFIABLE,5.20s
j2038_5,5.90s,2630070.0,SATISFIABLE,6.03s
j2038_6,5.16s,3117811.0,SATISFIABLE,5.31s
j2038_7,4.27s,1841700.0,SATISFIABLE,5.87s
j2038_8,4.99s,2438846.0,OPTIMAL,5.12s
j2038_9,5.25s,2149366.0,SATISFIABLE,5.42s
j2039_1,4.86s,2568061.0,SATISFIABLE,5.86s
j2039_10,4.39s,4600573.0,OPTIMAL,4.53s
j2039_2,5.35s,2944906.0,SATISFIABLE,5.46s
j2039_3,6.02s,4849473.0,SATISFIABLE,6.15s
j2039_4,4.56s,4476360.0,OPTIMAL,4.68s
j2039_5,4.99s,3807807.0,OPTIMAL,5.10s
j2039_6,5.62s,3209077.0,SATISFIABLE,5.70s
j2039_7,5.38s,6687392.0,SATISFIABLE,5.93s
j2039_8,5.27s,3982561.0,SATISFIABLE,5.38s
j2039_9,5.18s,3920396.0,SATISFIABLE,5.54s
j203_2,1.61s,1587127.0,OPTIMAL,1.72s
j203_5,950.63ms,2015013.0,OPTIMAL,1.02s
j2040_1,5.18s,6169095.0,SATISFIABLE,5.31s
j2040_10,5.08s,4279299.0,SATISFIABLE,5.19s
j2040_2,5.56s,4858131.0,OPTIMAL,5.66s
j2040_3,5.15s,4399325.0,SATISFIABLE,5.25s
j2040_4,5.35s,5472268.0,SATISFIABLE,5.58s
j2040_5,5.21s,5826592.0,SATISFIABLE,5.31s
j2040_6,5.18s,6603103.0,SATISFIABLE,5.31s
j2040_7,5.07s,9461639.0,SATISFIABLE,5.39s
j2040_8,4.96s,4388376.0,SATISFIABLE,5.55s
j2040_9,5.67s,5891822.0,SATISFIABLE,5.81s
j2041_1,810.14ms,576490.0,OPTIMAL,945.18ms
j2041_10,1.96s,605752.0,OPTIMAL,2.06s
j2041_2,3.73s,481600.0,OPTIMAL,3.83s
j2041_3,4.25s,765470.0,OPTIMAL,4.38s
j2041_4,2.07s,762784.0,OPTIMAL,2.16s
j2041_5,776.57ms,530832.0,OPTIMAL,836.35ms
j2041_6,1.84s,815323.0,OPTIMAL,1.93s
j2041_7,936.61ms,681916.0,OPTIMAL,1.09s
j2041_8,5.72s,658585.0,SATISFIABLE,5.81s
j2041_9,2.36s,724385.0,OPTIMAL,2.43s
j2042_1,2.95s,1994923.0,OPTIMAL,3.05s
j2042_10,3.90s,903499.0,OPTIMAL,4.46s
j2042_2,2.44s,1102443.0,OPTIMAL,2.54s
j2042_3,2.35s,1838053.0,OPTIMAL,2.41s
j2042_4,2.58s,1578901.0,OPTIMAL,2.70s
j2042_5,1.81s,1064369.0,OPTIMAL,1.89s
j2042_6,1.86s,955996.0,OPTIMAL,2.01s
j2042_7,2.49s,1370941.0,OPTIMAL,2.58s
j2042_8,1.95s,1615553.0,OPTIMAL,2.07s
j2042_9,1.45s,2126875.0,OPTIMAL,1.66s
j2043_1,1.89s,2044648.0,OPTIMAL,2.03s
j2043_10,1.37s,1994508.0,OPTIMAL,1.54s
j2043_2,2.42s,2295356.0,OPTIMAL,2.53s
j2043_3,1.40s,1572756.0,OPTIMAL,1.68s
j2043_4,1.66s,1546460.0,OPTIMAL,1.74s
j2043_5,2.59s,2524967.0,OPTIMAL,2.79s
j2043_6,4.56s,2403760.0,OPTIMAL,4.75s
j2043_7,2.99s,2079075.0,OPTIMAL,3.10s
j2043_8,2.31s,2414781.0,OPTIMAL,2.40s
j2043_9,1.68s,2326130.0,OPTIMAL,1.89s
j2044_1,3.70s,3100255.0,OPTIMAL,3.78s
j2044_10,1.47s,2027652.0,OPTIMAL,1.57s
j2044_2,3.18s,3154995.0,OPTIMAL,3.46s
j2044_3,2.23s,2163645.0,OPTIMAL,2.33s
j2044_4,2.16s,2559491.0,OPTIMAL,3.66s
j2044_5,2.24s,2544588.0,OPTIMAL,2.32s
j2044_6,2.78s,2809058.0,OPTIMAL,2.85s
j2044_7,2.07s,1838621.0,OPTIMAL,2.54s
j2044_8,2.10s,2249973.0,OPTIMAL,2.81s
j2044_9,2.32s,2842030.0,OPTIMAL,2.82s
j2045_1,5.32s,2846912.0,SATISFIABLE,5.68s
j2045_10,5.60s,1874762.0,SATISFIABLE,5.69s
j2045_2,5.55s,1949638.0,SATISFIABLE,5.87s
j2045_3,5.00s,1416477.0,SATISFIABLE,5.12s
j2045_4,5.90s,1150761.0,SATISFIABLE,6.03s
j2045_5,5.16s,1746427.0,SATISFIABLE,5.69s
j2045_6,5.00s,1210226.0,OPTIMAL,5.12s
j2045_7,5.61s,1625553.0,SATISFIABLE,5.70s
j2045_8,5.72s,1503050.0,SATISFIABLE,5.82s
j2045_9,5.05s,1454342.0,SATISFIABLE,5.87s
j2046_1,6.00s,3365372.0,SATISFIABLE,6.11s
j2046_10,5.13s,5272411.0,SATISFIABLE,5.37s
j2046_2,3.52s,3837663.0,OPTIMAL,3.77s
j2046_3,5.29s,2633542.0,SATISFIABLE,5.46s
j2046_4,5.50s,3184355.0,SATISFIABLE,5.65s
j2046_5,3.59s,2888081.0,OPTIMAL,3.69s
j2046_6,5.73s,4036462.0,SATISFIABLE,5.85s
j2046_7,5.67s,1978269.0,SATISFIABLE,5.83s
j2046_8,3.81s,2835216.0,OPTIMAL,3.88s
j2046_9,3.83s,2935783.0,OPTIMAL,3.93s
j2047_1,5.54s,5626550.0,SATISFIABLE,6.02s
j2047_10,5.20s,3461871.0,SATISFIABLE,5.30s
j2047_2,5.19s,3971125.0,OPTIMAL,5.28s
j2047_3,3.46s,6949717.0,OPTIMAL,3.56s
j2047_4,3.02s,4409151.0,OPTIMAL,3.52s
j2047_5,3.45s,2878144.0,OPTIMAL,3.54s
j2047_6,3.98s,4338312.0,SATISFIABLE,5.26s
j2047_7,5.86s,3439179.0,SATISFIABLE,5.97s
j2047_8,3.57s,6530408.0,OPTIMAL,3.99s
j2047_9,3.54s,2691678.0,OPTIMAL,3.71s
j2048_1,5.03s,5932920.0,SATISFIABLE,5.40s
j2048_10,2.90s,5063374.0,OPTIMAL,2.99s
j2048_2,3.21s,6383818.0,OPTIMAL,4.32s
j2048_3,5.23s,10857011.0,SATISFIABLE,5.35s
j2048_4,4.68s,7907666.0,SATISFIABLE,5.25s
j2048_5,3.47s,5932512.0,OPTIMAL,3.65s
j2048_6,5.11s,7527707.0,SATISFIABLE,5.28s
j2048_7,1.94s,3844250.0,OPTIMAL,2.04s
j2048_8,4.41s,6051592.0,OPTIMAL,4.56s
j2048_9,3.42s,5305724.0,OPTIMAL,3.54s
j2049_1,1.68s,498158.0,OPTIMAL,2.23s
j2049_10,1.87s,930590.0,OPTIMAL,1.93s
j2049_2,1.22s,974803.0,OPTIMAL,1.29s
j2049_3,1.73s,909979.0,OPTIMAL,1.83s
j2049_4,747.34ms,348849.0,OPTIMAL,1.16s
j2049_5,1.12s,837673.0,OPTIMAL,1.42s
j2049_6,716.18ms,420321.0,OPTIMAL,2.00s
j2049_7,1.86s,1160929.0,OPTIMAL,2.09s
j2049_8,1.31s,771754.0,OPTIMAL,1.49s
j2049_9,2.48s,1505271.0,OPTIMAL,2.55s
j2050_1,737.36ms,776112.0,OPTIMAL,816.81ms
j2050_10,1.16s,1099311.0,OPTIMAL,1.33s
j2050_2,1.45s,1171780.0,OPTIMAL,1.57s
j2050_3,1.23s,1795226.0,OPTIMAL,1.32s
j2050_4,1.59s,1574411.0,OPTIMAL,1.65s
j2050_5,2.00s,1446351.0,OPTIMAL,2.38s
j2050_6,1.51s,1551178.0,OPTIMAL,1.57s
j2050_7,1.06s,1157376.0,OPTIMAL,1.18s
j2050_8,2.32s,1686192.0,OPTIMAL,2.66s
j2050_9,1.37s,1320871.0,OPTIMAL,1.44s
j2051_1,3.34s,2718791.0,OPTIMAL,3.44s
j2051_10,1.56s,3260901.0,OPTIMAL,1.64s
j2051_2,3.86s,3511545.0,OPTIMAL,4.07s
j2051_3,1.89s,1782457.0,OPTIMAL,2.04s
j2051_4,2.44s,2287490.0,OPTIMAL,2.65s
j2051_5,1.33s,1460176.0,OPTIMAL,1.66s
j2051_6,1.57s,1922166.0,OPTIMAL,1.90s
j2051_7,1.30s,1672674.0,OPTIMAL,1.39s
j2051_8,1.17s,1637024.0,OPTIMAL,1.59s
j2051_9,4.50s,3943917.0,OPTIMAL,5.09s
j2052_1,2.14s,3274482.0,OPTIMAL,2.41s
j2052_10,2.41s,2797179.0,OPTIMAL,2.61s
j2052_2,3.29s,3875283.0,OPTIMAL,3.38s
j2052_3,2.33s,2850049.0,OPTIMAL,2.42s
j2052_4,2.50s,2979597.0,OPTIMAL,2.60s
j2052_5,3.13s,3094135.0,OPTIMAL,3.22s
j2052_6,2.81s,3204363.0,OPTIMAL,3.48s
j2052_7,2.11s,3447985.0,OPTIMAL,2.19s
j2052_8,3.06s,3393321.0,OPTIMAL,3.13s
j2052_9,3.09s,4142262.0,OPTIMAL,3.17s
j2053_1,5.41s,1706528.0,SATISFIABLE,5.51s
j2053_10,5.94s,2009330.0,SATISFIABLE,6.14s
j2053_2,4.66s,1506523.0,SATISFIABLE,5.66s
j2053_3,5.74s,2022011.0,SATISFIABLE,5.88s
j2053_4,5.11s,2064128.0,SATISFIABLE,5.36s
j2053_5,4.98s,2574460.0,SATISFIABLE,5.42s
j2053_6,5.30s,1923874.0,SATISFIABLE,5.52s
j2053_7,3.44s,1563436.0,OPTIMAL,3.60s
j2053_8,5.79s,1695313.0,SATISFIABLE,5.90s
j2053_9,5.12s,2447532.0,SATISFIABLE,5.23s
j2054_1,3.12s,3810678.0,OPTIMAL,3.28s
j2054_10,4.12s,2911758.0,OPTIMAL,4.26s
j2054_2,2.68s,3885014.0,OPTIMAL,2.87s
j2054_3,2.73s,2738905.0,OPTIMAL,2.87s
j2054_4,3.11s,3041220.0,OPTIMAL,3.20s
j2054_5,5.10s,6130162.0,SATISFIABLE,5.24s
j2054_6,4.67s,3503071.0,SATISFIABLE,5.19s
j2054_7,3.25s,4361320.0,OPTIMAL,3.41s
j2054_8,4.71s,3905601.0,OPTIMAL,5.37s
j2054_9,4.11s,3692898.0,OPTIMAL,4.20s
j2055_1,5.05s,5561105.0,SATISFIABLE,5.19s
j2055_10,3.30s,7161757.0,OPTIMAL,3.40s
j2055_2,4.46s,4064662.0,OPTIMAL,5.13s
j2055_3,5.08s,7693756.0,SATISFIABLE,5.33s
j2055_4,4.82s,5408990.0,OPTIMAL,4.93s
j2055_5,5.23s,6149350.0,SATISFIABLE,5.33s
j2055_6,3.91s,4217092.0,OPTIMAL,4.11s
j2055_7,4.26s,5971710.0,OPTIMAL,4.39s
j2055_8,4.23s,4164931.0,OPTIMAL,4.33s
j2055_9,5.14s,6109919.0,SATISFIABLE,5.24s
j2056_1,3.46s,3990326.0,OPTIMAL,3.61s
j2056_10,3.72s,10036262.0,OPTIMAL,3.82s
j2056_2,4.94s,5994480.0,OPTIMAL,5.06s
j2056_3,4.96s,6323253.0,OPTIMAL,5.10s
j2056_4,5.09s,10420158.0,SATISFIABLE,5.30s
j2056_5,3.36s,9581463.0,OPTIMAL,3.51s
j2056_6,5.04s,5200801.0,SATISFIABLE,5.22s
j2056_7,5.12s,6969163.0,SATISFIABLE,5.29s
