benchmark,cpu_time,number_of_decisions,status,wall_time
j2060_7,602.20ms,149899,OPTIMAL,1.15s
j2060_8,531.78ms,125564,OPTIMAL,799.98ms
j2060_9,770.43ms,256834,OPTIMAL,926.56ms
j2061_1,1.97s,346777,OPTIMAL,2.07s
j2061_10,2.11s,437960,OPTIMAL,2.22s
j2061_2,1.62s,363421,OPTIMAL,1.82s
j2061_3,10.82s,718355,OPTIMAL,10.94s
j2061_4,2.32s,340865,OPTIMAL,3.30s
j2061_5,12.76s,678991,OPTIMAL,12.91s
j2061_6,2.03s,247633,OPTIMAL,2.32s
j2061_7,15.61s,1011279,OPTIMAL,15.93s
j2061_8,4.71s,230198,OPTIMAL,4.84s
j2061_9,6.98s,792095,OPTIMAL,7.09s
j2062_1,3.11s,342037,OPTIMAL,3.21s
j2062_10,1.25s,164775,OPTIMAL,1.39s
j2062_2,1.54s,248663,OPTIMAL,1.62s
j2062_3,1.78s,271345,OPTIMAL,1.99s
j2062_4,2.08s,289902,OPTIMAL,3.16s
j2062_5,1.38s,217416,OPTIMAL,1.49s
j2062_6,1.04s,198458,OPTIMAL,1.17s
j2062_7,1.31s,257994,OPTIMAL,1.41s
j2062_8,1.48s,316171,OPTIMAL,1.59s
j2062_9,3.51s,263319,OPTIMAL,3.83s
j2063_1,1.25s,193389,OPTIMAL,1.44s
j2063_10,990.46ms,186769,OPTIMAL,1.31s
j2063_2,1.34s,269642,OPTIMAL,2.64s
j2063_3,1.45s,306353,OPTIMAL,1.61s
j2063_4,929.35ms,156079,OPTIMAL,1.08s
j2063_5,1.17s,227150,OPTIMAL,1.42s
j2063_6,1.45s,236889,OPTIMAL,1.57s
j2063_7,1.25s,209200,OPTIMAL,2.62s
j2063_8,1.24s,237100,OPTIMAL,1.38s
j2063_9,985.24ms,193811,OPTIMAL,1.13s
j2064_1,1.34s,245993,OPTIMAL,1.47s
j2064_10,1.40s,208620,OPTIMAL,1.76s
j2064_2,1.13s,182389,OPTIMAL,1.20s
j2064_3,1.74s,249005,OPTIMAL,1.85s
j2064_4,1.16s,195702,OPTIMAL,3.72s
j2064_5,1.37s,178789,OPTIMAL,1.51s
j2064_6,1.41s,183539,OPTIMAL,1.65s
j2064_7,1.19s,144627,OPTIMAL,1.29s
j2064_8,1.19s,205021,OPTIMAL,1.78s
j2064_9,1.60s,262105,OPTIMAL,1.76s
j206_3,1.06s,179154,OPTIMAL,1.13s
j207_3,1.82s,249407,OPTIMAL,1.93s
j209_1,889.53ms,381736,OPTIMAL,1.08s
j209_10,443.20ms,135835,OPTIMAL,511.81ms
j209_2,887.63ms,326180,OPTIMAL,1.05s
j209_3,593.43ms,202228,OPTIMAL,667.35ms
j209_5,476.23ms,157176,OPTIMAL,611.20ms
j209_6,717.92ms,294170,OPTIMAL,838.83ms
j209_7,572.04ms,165710,OPTIMAL,687.71ms
j209_8,414.01ms,151143,OPTIMAL,487.87ms
j209_9,498.68ms,253598,OPTIMAL,638.27ms
j3010_1,2.11s,496491,OPTIMAL,2.53s
j3010_10,1.84s,465501,OPTIMAL,1.97s
j3010_2,2.27s,445606,OPTIMAL,2.44s
j3010_3,1.93s,431453,OPTIMAL,2.05s
j3010_4,1.65s,321252,OPTIMAL,3.19s
j3010_5,1.85s,517240,OPTIMAL,1.98s
j3010_6,2.48s,583502,OPTIMAL,2.72s
j3010_7,2.43s,617476,OPTIMAL,2.54s
j3010_8,2.21s,529100,OPTIMAL,2.34s
j3010_9,1.90s,411125,OPTIMAL,3.17s
j3011_1,2.62s,675450,OPTIMAL,2.79s
j3011_10,2.52s,571826,OPTIMAL,2.75s
j3011_2,1.38s,205246,OPTIMAL,1.56s
j3011_3,2.47s,599033,OPTIMAL,2.63s
j3011_4,2.03s,457311,OPTIMAL,2.14s
j3011_5,1.88s,345785,OPTIMAL,2.04s
j3011_6,2.97s,733545,OPTIMAL,4.94s
j3011_7,3.11s,760865,OPTIMAL,3.47s
j3011_8,2.00s,402298,OPTIMAL,2.11s
j3011_9,2.73s,762229,OPTIMAL,2.95s
j3012_1,5.87s,1004720,OPTIMAL,6.17s
j3012_10,2.63s,473893,OPTIMAL,2.74s
j3012_2,2.59s,579565,OPTIMAL,2.72s
j3012_3,3.45s,694059,OPTIMAL,4.29s
j3012_4,2.48s,549623,OPTIMAL,2.61s
j3012_5,3.21s,727449,OPTIMAL,3.92s
j3012_6,3.20s,484436,OPTIMAL,3.39s
j3012_7,3.70s,564092,OPTIMAL,3.85s
j3012_8,1.32s,157063,OPTIMAL,1.61s
j3012_9,3.58s,803576,OPTIMAL,3.75s
j3013_1,4.99s,673950,OPTIMAL,5.35s
j3013_10,60.77s,1289199,SATISFIABLE,61.26s
j3013_2,60.79s,986895,SATISFIABLE,61.37s
j3013_3,60.10s,1327573,SATISFIABLE,60.71s
j3013_4,60.38s,1119316,SATISFIABLE,61.85s
j3013_5,60.30s,1434162,SATISFIABLE,60.98s
j3013_6,59.94s,1645956,SATISFIABLE,60.38s
j3013_7,60.11s,2183263,SATISFIABLE,60.64s
j3013_8,7.98s,595862,OPTIMAL,8.15s
j3013_9,60.05s,885019,SATISFIABLE,61.21s
j3014_1,4.14s,656461,OPTIMAL,4.36s
j3014_10,3.15s,498112,OPTIMAL,3.45s
j3014_2,7.43s,586687,OPTIMAL,7.76s
j3014_3,27.24s,851837,OPTIMAL,27.56s
j3014_4,29.89s,835582,OPTIMAL,30.18s
j3014_5,10.60s,1490373,OPTIMAL,10.95s
j3014_6,3.62s,580294,OPTIMAL,3.79s
j3014_7,3.35s,541868,OPTIMAL,3.86s
j3014_8,5.28s,808462,OPTIMAL,5.41s
j3014_9,4.40s,708383,OPTIMAL,4.56s
j3015_1,6.53s,901430,OPTIMAL,6.86s
j3015_10,5.67s,803058,OPTIMAL,5.96s
j3015_2,4.93s,667798,OPTIMAL,5.19s
j3015_3,3.49s,437111,OPTIMAL,3.70s
j3015_4,5.18s,594674,OPTIMAL,5.49s
j3015_5,7.82s,403269,OPTIMAL,8.07s
j3015_6,4.27s,583346,OPTIMAL,4.43s
j3015_7,3.56s,477101,OPTIMAL,3.74s
j3015_8,4.63s,574620,OPTIMAL,4.91s
j3015_9,6.01s,865104,OPTIMAL,6.18s
j3016_1,8.93s,1420946,OPTIMAL,10.93s
j3016_10,6.29s,854784,OPTIMAL,7.03s
j3016_2,5.46s,655461,OPTIMAL,5.93s
j3016_3,6.54s,757991,OPTIMAL,6.88s
j3016_4,6.85s,867448,OPTIMAL,7.21s
j3016_5,4.25s,476149,OPTIMAL,4.48s
j3016_6,6.48s,688425,OPTIMAL,7.37s
j3016_7,5.68s,703321,OPTIMAL,5.94s
j3016_8,5.41s,604304,OPTIMAL,5.79s
j3016_9,5.08s,407690,OPTIMAL,6.22s
j3017_1,1.94s,519390,OPTIMAL,2.49s
j3017_10,2.44s,622820,OPTIMAL,2.83s
j3017_2,1.68s,409459,OPTIMAL,1.83s
j3017_3,2.69s,681021,OPTIMAL,2.79s
j3017_4,1.56s,351019,OPTIMAL,2.27s
j3017_5,1.84s,578949,OPTIMAL,1.97s
j3017_6,1.89s,537121,OPTIMAL,2.02s
j3017_7,1.82s,439516,OPTIMAL,1.95s
j3017_8,1.97s,496826,OPTIMAL,2.22s
j3017_9,2.36s,761022,OPTIMAL,2.48s
j3018_1,1.49s,379161,OPTIMAL,1.72s
j3018_10,1.99s,355301,OPTIMAL,2.27s
j3018_2,2.04s,508691,OPTIMAL,2.23s
j3018_3,1.65s,363626,OPTIMAL,1.80s
j3018_4,1.64s,304343,OPTIMAL,1.80s
j3018_5,3.01s,1203723,OPTIMAL,3.15s
j3018_6,2.20s,512150,OPTIMAL,2.35s
j3018_7,2.17s,589940,OPTIMAL,2.71s
j3018_8,1.87s,418961,OPTIMAL,3.25s
j3018_9,1.88s,418107,OPTIMAL,4.98s
j3019_1,1.78s,421967,OPTIMAL,1.91s
j3019_10,1.86s,398054,OPTIMAL,1.99s
j3019_2,2.15s,454632,OPTIMAL,2.30s
j3019_3,2.13s,490327,OPTIMAL,2.30s
j3019_4,2.78s,532655,OPTIMAL,2.95s
j3019_5,1.86s,456044,OPTIMAL,3.67s
j3019_6,1.68s,334301,OPTIMAL,2.33s
j3019_7,2.13s,374959,OPTIMAL,2.38s
j3019_8,2.26s,490751,OPTIMAL,2.44s
j3019_9,1.57s,344976,OPTIMAL,2.18s
j301_1,1.34s,30155,UNSATISFIABLE,1.76s
j301_10,616.70ms,8697,UNSATISFIABLE,767.60ms
j301_2,667.45ms,12605,UNSATISFIABLE,1.72s
j301_3,497.04ms,5337,UNSATISFIABLE,766.26ms
j301_4,627.40ms,8091,UNSATISFIABLE,959.51ms
j301_5,512.82ms,6446,UNSATISFIABLE,814.53ms
j301_6,1.07s,20270,UNSATISFIABLE,1.87s
j301_7,854.01ms,14965,UNSATISFIABLE,957.43ms
j301_8,757.67ms,19028,UNSATISFIABLE,968.04ms
j301_9,1.02s,15489,UNSATISFIABLE,1.31s
j3020_1,2.21s,459342,OPTIMAL,2.66s
j3020_10,2.56s,535707,OPTIMAL,3.72s
j3020_2,2.25s,446085,OPTIMAL,2.41s
j3020_3,2.75s,670167,OPTIMAL,3.40s
j3020_4,2.74s,621419,OPTIMAL,2.91s
j3020_5,2.26s,521545,OPTIMAL,4.28s
j3020_6,1.94s,434229,OPTIMAL,2.38s
j3020_7,2.02s,462651,OPTIMAL,2.19s
j3020_8,2.02s,423695,OPTIMAL,2.18s
j3020_9,3.44s,586854,OPTIMAL,3.60s
j3021_1,59.70s,1293325,SATISFIABLE,63.10s
j3021_10,60.59s,753486,SATISFIABLE,61.06s
j3021_2,60.61s,1146137,SATISFIABLE,61.04s
j3021_3,60.17s,1031614,SATISFIABLE,61.46s
j3021_4,29.08s,959601,OPTIMAL,29.57s
j3021_5,60.22s,1168341,SATISFIABLE,61.53s
j3021_6,60.21s,1656350,SATISFIABLE,60.58s
j3021_7,60.34s,836530,SATISFIABLE,60.94s
j3021_8,59.85s,1699120,SATISFIABLE,60.91s
j3021_9,60.19s,703908,SATISFIABLE,60.57s
j3022_1,5.45s,743228,OPTIMAL,5.65s
j3022_10,3.60s,526789,OPTIMAL,3.76s
j3022_2,5.71s,713444,OPTIMAL,7.55s
j3022_3,5.24s,741334,OPTIMAL,5.42s
j3022_4,4.55s,594703,OPTIMAL,4.66s
j3022_5,14.72s,587649,OPTIMAL,15.47s
j3022_6,3.74s,549032,OPTIMAL,4.12s
j3022_7,5.09s,669357,OPTIMAL,5.37s
j3022_8,8.14s,754629,OPTIMAL,8.31s
j3022_9,4.22s,580865,OPTIMAL,4.48s
j3023_1,4.62s,649747,OPTIMAL,4.97s
j3023_10,4.05s,449699,OPTIMAL,4.39s
j3023_2,5.03s,750833,OPTIMAL,5.31s
j3023_3,5.23s,715215,OPTIMAL,5.74s
j3023_4,4.34s,598613,OPTIMAL,4.56s
j3023_5,4.82s,675207,OPTIMAL,5.00s
j3023_6,3.68s,486761,OPTIMAL,3.89s
j3023_7,4.33s,591751,OPTIMAL,4.70s
j3023_8,4.56s,611937,OPTIMAL,4.81s
j3023_9,4.69s,535749,OPTIMAL,4.96s
j3024_1,4.60s,581761,OPTIMAL,4.86s
j3024_10,4.36s,598435,OPTIMAL,4.68s
j3024_2,6.82s,736070,OPTIMAL,7.27s
j3024_3,5.17s,581782,OPTIMAL,5.61s
j3024_4,5.27s,545670,OPTIMAL,5.44s
j3024_5,4.52s,527345,OPTIMAL,4.97s
j3024_6,4.65s,439185,OPTIMAL,4.83s
j3024_7,4.40s,536856,OPTIMAL,4.54s
j3024_8,6.14s,594018,OPTIMAL,6.42s
j3024_9,5.44s,726200,OPTIMAL,5.74s
j3025_1,1.81s,398846,OPTIMAL,2.00s
j3025_10,1.75s,451356,OPTIMAL,1.93s
j3025_2,4.26s,1139022,OPTIMAL,4.42s
j3025_3,1.88s,453447,OPTIMAL,2.04s
j3025_4,2.07s,649954,OPTIMAL,2.33s
j3025_5,2.23s,654008,OPTIMAL,2.48s
j3025_6,2.30s,803336,OPTIMAL,2.44s
j3025_7,1.67s,444997,OPTIMAL,2.41s
j3025_8,1.95s,544409,OPTIMAL,2.06s
j3025_9,2.15s,677476,OPTIMAL,3.53s
j3026_1,1.62s,389174,OPTIMAL,1.75s
j3026_10,1.71s,353488,OPTIMAL,1.89s
j3026_2,1.81s,403776,OPTIMAL,2.64s
j3026_3,2.05s,422060,OPTIMAL,4.91s
j3026_4,1.51s,181941,OPTIMAL,1.67s
j3026_5,1.79s,397454,OPTIMAL,2.57s
j3026_6,1.35s,232885,OPTIMAL,1.46s
j3026_7,1.95s,422061,OPTIMAL,2.12s
j3026_8,1.56s,334027,OPTIMAL,1.71s
j3026_9,1.71s,466327,OPTIMAL,1.95s
j3027_1,2.10s,501182,OPTIMAL,2.50s
j3027_10,1.98s,402795,OPTIMAL,2.11s
j3027_2,2.77s,537290,OPTIMAL,2.89s
j3027_3,2.01s,429953,OPTIMAL,4.87s
j3027_4,2.73s,637440,OPTIMAL,2.86s
j3027_5,2.62s,530706,OPTIMAL,2.76s
j3027_6,2.28s,513853,OPTIMAL,2.85s
j3027_7,2.56s,597299,OPTIMAL,2.72s
j3027_8,2.68s,505699,OPTIMAL,4.92s
j3027_9,1.89s,416108,OPTIMAL,2.00s
j3028_1,2.26s,464640,OPTIMAL,2.39s
j3028_10,2.26s,508285,OPTIMAL,2.49s
j3028_2,3.10s,598478,OPTIMAL,3.26s
j3028_3,2.02s,376168,OPTIMAL,2.13s
j3028_4,2.03s,330027,OPTIMAL,2.60s
j3028_5,3.08s,429263,OPTIMAL,3.68s
j3028_6,2.70s,584287,OPTIMAL,2.82s
j3028_7,2.01s,354612,OPTIMAL,2.22s
j3028_8,2.33s,550901,OPTIMAL,5.70s
j3028_9,2.24s,431660,OPTIMAL,3.20s
j3029_1,59.99s,1058766,SATISFIABLE,60.36s
j3029_10,60.18s,1213830,SATISFIABLE,60.60s
j3029_2,60.29s,2261360,SATISFIABLE,60.77s
j3029_3,58.58s,1176119,OPTIMAL,59.10s
j3029_4,25.00s,1265417,OPTIMAL,25.26s
j3029_5,54.42s,1524011,OPTIMAL,55.00s
j3029_6,59.84s,968760,SATISFIABLE,60.39s
j3029_7,60.51s,2006917,SATISFIABLE,60.98s
j3029_8,59.11s,1409279,SATISFIABLE,60.37s
j3029_9,60.26s,1222035,SATISFIABLE,60.63s
j302_1,728.98ms,12790,UNSATISFIABLE,815.40ms
j302_10,1.40s,27588,UNSATISFIABLE,1.52s
j302_2,1.18s,25917,UNSATISFIABLE,1.30s
j302_3,697.04ms,10989,UNSATISFIABLE,916.25ms
j302_4,962.11ms,16358,UNSATISFIABLE,1.11s
j302_5,734.33ms,9607,UNSATISFIABLE,892.23ms
j302_6,1.00s,14561,UNSATISFIABLE,1.36s
j302_7,821.44ms,13040,UNSATISFIABLE,1.19s
j302_8,654.13ms,9191,UNSATISFIABLE,1.95s
j302_9,992.49ms,21954,UNSATISFIABLE,1.14s
j3030_1,6.37s,592516,OPTIMAL,6.62s
j3030_10,3.86s,362515,OPTIMAL,3.98s
j3030_2,7.94s,1107112,OPTIMAL,8.13s
j3030_3,18.46s,1026712,OPTIMAL,18.72s
j3030_4,3.39s,520986,OPTIMAL,3.53s
j3030_5,3.54s,347667,OPTIMAL,3.75s
j3030_6,3.58s,455438,OPTIMAL,3.99s
j3030_7,3.61s,451696,OPTIMAL,3.80s
j3030_8,3.40s,401506,OPTIMAL,3.52s
j3030_9,3.94s,628011,OPTIMAL,4.12s
j3031_1,11.19s,2197306,OPTIMAL,11.41s
j3031_10,4.97s,742692,OPTIMAL,5.19s
j3031_2,4.51s,573409,OPTIMAL,4.67s
j3031_3,4.12s,515573,OPTIMAL,4.48s
j3031_4,3.77s,606329,OPTIMAL,3.98s
j3031_5,6.32s,854226,OPTIMAL,6.94s
j3031_6,3.94s,569803,OPTIMAL,4.23s
j3031_7,3.76s,481431,OPTIMAL,3.94s
j3031_8,5.48s,602897,OPTIMAL,6.21s
j3031_9,5.01s,702743,OPTIMAL,5.21s
j3032_1,6.45s,778134,OPTIMAL,6.63s
j3032_10,4.34s,373054,OPTIMAL,4.52s
j3032_2,5.12s,583006,OPTIMAL,5.35s
j3032_3,6.52s,766159,OPTIMAL,6.75s
j3032_4,3.99s,515050,OPTIMAL,4.37s
j3032_5,6.39s,786799,OPTIMAL,6.95s
j3032_6,4.93s,519438,OPTIMAL,8.66s
j3032_7,5.08s,498744,OPTIMAL,5.26s
j3032_8,4.74s,555424,OPTIMAL,5.10s
j3032_9,4.56s,574333,OPTIMAL,4.72s
j3033_1,60.36s,919638,SATISFIABLE,60.77s
j3033_10,60.10s,1441046,SATISFIABLE,60.49s
j3033_2,60.72s,1023219,SATISFIABLE,61.09s
j3033_3,59.90s,831716,SATISFIABLE,60.33s
j3033_4,60.20s,1380793,SATISFIABLE,60.74s
j3033_5,60.79s,1041108,SATISFIABLE,61.24s
j3033_6,37.66s,848546,OPTIMAL,38.39s
j3033_7,60.33s,1410046,SATISFIABLE,61.00s
j3033_8,60.03s,919130,SATISFIABLE,60.87s
j3033_9,60.81s,1465781,SATISFIABLE,61.24s
j3034_1,23.29s,927712,OPTIMAL,23.80s
j3034_10,60.28s,938596,SATISFIABLE,60.65s
j3034_2,60.08s,810684,SATISFIABLE,60.59s
j3034_3,60.56s,667532,SATISFIABLE,61.37s
j3034_4,60.48s,1247664,SATISFIABLE,60.88s
j3034_5,60.22s,1351105,SATISFIABLE,60.68s
j3034_6,60.18s,1366563,SATISFIABLE,60.54s
j3034_7,60.48s,1140532,SATISFIABLE,61.02s
j3034_8,60.15s,1261501,SATISFIABLE,60.67s
j3034_9,26.86s,753929,OPTIMAL,27.11s
j3035_1,60.35s,1855001,SATISFIABLE,60.74s
j3035_10,60.68s,1335648,SATISFIABLE,61.00s
j3035_2,51.27s,1413847,OPTIMAL,51.91s
j3035_3,32.27s,924755,OPTIMAL,32.63s
j3035_4,57.58s,1192047,OPTIMAL,58.01s
j3035_5,25.00s,945327,OPTIMAL,25.29s
j3035_6,24.49s,1065503,OPTIMAL,24.80s
j3035_7,60.17s,973912,SATISFIABLE,60.69s
j3035_8,33.14s,1002586,OPTIMAL,33.47s
j3035_9,31.21s,1541056,OPTIMAL,31.49s
j3036_1,754.08ms,8851,UNSATISFIABLE,881.51ms
j3036_10,2.48s,40408,UNSATISFIABLE,3.17s
j3036_2,1.60s,36370,UNSATISFIABLE,1.75s
j3036_3,1.30s,20174,UNSATISFIABLE,1.42s
j3036_4,1.50s,25273,UNSATISFIABLE,1.91s
j3036_5,1.41s,27392,UNSATISFIABLE,1.55s
j3036_6,983.93ms,13151,UNSATISFIABLE,1.95s
j3036_7,1.39s,25870,UNSATISFIABLE,1.61s
j3036_8,1.26s,22688,UNSATISFIABLE,1.37s
j3036_9,743.12ms,7811,UNSATISFIABLE,1.27s
j3037_1,60.67s,709339,SATISFIABLE,61.07s
j3037_10,60.30s,1039822,SATISFIABLE,60.94s
j3037_2,59.84s,1590049,SATISFIABLE,61.52s
j3037_3,60.57s,989569,SATISFIABLE,61.53s
j3037_4,60.02s,1425975,SATISFIABLE,60.50s
j3037_5,60.56s,1273927,SATISFIABLE,61.07s
j3037_6,60.34s,1057224,SATISFIABLE,60.83s
j3037_7,60.04s,1028570,SATISFIABLE,60.55s
j3037_8,60.71s,1636827,SATISFIABLE,61.52s
j3037_9,60.48s,850752,SATISFIABLE,61.17s
j3038_1,60.10s,1028812,SATISFIABLE,60.68s
j3038_10,60.92s,1295901,SATISFIABLE,61.30s
j3038_2,60.16s,1179088,SATISFIABLE,60.78s
j3038_3,60.66s,1340655,SATISFIABLE,61.32s
j3038_4,59.97s,906117,SATISFIABLE,60.60s
j3038_5,60.61s,902791,SATISFIABLE,61.29s
j3038_6,58.77s,606302,SATISFIABLE,60.68s
j3038_7,60.59s,1655566,SATISFIABLE,61.16s
j3038_8,60.79s,446133,SATISFIABLE,61.41s
j3038_9,59.48s,1420221,SATISFIABLE,61.88s
j3039_1,60.20s,609285,SATISFIABLE,61.75s
j3039_10,60.03s,1328486,SATISFIABLE,60.65s
j3039_2,60.31s,766062,SATISFIABLE,61.32s
j3039_3,60.41s,1124817,SATISFIABLE,61.18s
j3039_4,60.52s,1236951,SATISFIABLE,60.94s
j3039_5,14.20s,1215128,OPTIMAL,14.62s
j3039_6,60.02s,792440,SATISFIABLE,60.65s
j3039_7,57.71s,1150777,SATISFIABLE,61.35s
j3039_8,60.47s,1061144,SATISFIABLE,61.20s
j3039_9,60.52s,928487,SATISFIABLE,60.97s
j303_1,1.05s,21996,UNSATISFIABLE,1.18s
j303_10,690.65ms,11556,UNSATISFIABLE,1.07s
j303_2,6.60s,94001,UNSATISFIABLE,6.73s
j303_3,701.69ms,8843,UNSATISFIABLE,985.17ms
j303_4,657.20ms,6721,UNSATISFIABLE,792.59ms
j303_5,940.53ms,15954,UNSATISFIABLE,1.25s
j303_6,648.57ms,6322,UNSATISFIABLE,806.43ms
j303_7,1.41s,25439,UNSATISFIABLE,1.62s
j303_8,741.53ms,7550,UNSATISFIABLE,1.17s
j303_9,971.23ms,19648,UNSATISFIABLE,1.10s
j3040_1,60.91s,1102123,SATISFIABLE,61.49s
j3040_10,19.01s,1114568,OPTIMAL,19.31s
j3040_2,60.26s,517430,SATISFIABLE,61.15s
j3040_3,60.69s,887463,SATISFIABLE,61.58s
j3040_4,60.94s,563872,SATISFIABLE,61.51s
j3040_5,49.47s,854657,OPTIMAL,49.94s
j3040_6,59.98s,1641130,SATISFIABLE,60.77s
j3040_7,60.29s,1356066,SATISFIABLE,60.73s
j3040_8,60.84s,1856819,SATISFIABLE,61.44s
j3040_9,18.14s,1007015,OPTIMAL,19.25s
j3041_1,6.78s,1367775,OPTIMAL,8.41s
j3041_10,3.38s,865814,OPTIMAL,3.50s
j3041_2,8.85s,863259,OPTIMAL,8.96s
j3041_3,4.57s,949491,OPTIMAL,5.50s
j3041_4,4.46s,659991,OPTIMAL,4.56s
j3041_5,5.54s,852593,OPTIMAL,6.32s
j3041_6,29.52s,767338,OPTIMAL,30.26s
j3041_7,25.49s,1575488,OPTIMAL,25.77s
j3041_8,12.45s,646592,OPTIMAL,12.62s
j3041_9,4.02s,1075845,OPTIMAL,4.18s
j3042_1,3.72s,823519,OPTIMAL,4.06s
j3042_10,3.17s,619457,OPTIMAL,3.45s
j3042_2,60.63s,1172978,SATISFIABLE,61.03s
j3042_3,2.74s,750433,OPTIMAL,3.22s
j3042_4,4.26s,690820,OPTIMAL,4.54s
j3042_5,17.92s,612752,OPTIMAL,18.22s
j3042_6,7.14s,405649,OPTIMAL,7.30s
j3042_7,10.57s,843831,OPTIMAL,10.75s
j3042_8,7.11s,402765,OPTIMAL,7.31s
j3042_9,6.71s,1299219,OPTIMAL,6.84s
j3043_1,4.29s,1012383,OPTIMAL,4.42s
j3043_10,6.20s,1033450,OPTIMAL,6.37s
j3043_2,7.70s,1133483,OPTIMAL,7.92s
j3043_3,9.46s,583963,OPTIMAL,10.27s
j3043_4,31.26s,987820,OPTIMAL,31.79s
j3043_5,3.77s,712737,OPTIMAL,4.27s
j3043_6,15.70s,819012,OPTIMAL,15.88s
j3043_7,8.45s,843927,OPTIMAL,9.39s
j3043_8,7.26s,599574,OPTIMAL,7.66s
j3043_9,6.92s,877987,OPTIMAL,7.05s
j3044_1,4.27s,950143,OPTIMAL,4.40s
j3044_10,4.57s,948020,OPTIMAL,4.72s
j3044_2,15.91s,696130,OPTIMAL,16.12s
j3044_3,17.78s,844297,OPTIMAL,18.09s
j3044_4,4.85s,933734,OPTIMAL,5.43s
j3044_5,23.73s,1387122,OPTIMAL,24.16s
j3044_6,9.31s,887223,OPTIMAL,9.99s
j3044_7,16.90s,691280,OPTIMAL,17.46s
j3044_8,4.32s,1013756,OPTIMAL,4.57s
j3044_9,6.81s,833271,OPTIMAL,7.22s
j3045_1,59.85s,1508622,SATISFIABLE,60.69s
j3045_10,60.21s,1195967,SATISFIABLE,60.68s
j3045_2,60.55s,707185,SATISFIABLE,60.92s
j3045_3,60.21s,1728094,SATISFIABLE,60.69s
j3045_4,59.82s,1440499,SATISFIABLE,61.07s
j3045_5,60.82s,1300665,SATISFIABLE,61.32s
j3045_6,60.90s,1878040,SATISFIABLE,61.30s
j3045_7,60.34s,2693396,SATISFIABLE,62.18s
j3045_8,60.18s,1963239,SATISFIABLE,60.64s
j3045_9,60.03s,1540732,SATISFIABLE,60.85s
j3046_1,26.22s,920236,OPTIMAL,26.96s
j3046_10,26.59s,770174,OPTIMAL,26.82s
j3046_2,10.59s,1129898,OPTIMAL,11.64s
j3046_3,60.19s,1080415,SATISFIABLE,60.64s
j3046_4,60.82s,1257759,SATISFIABLE,61.37s
j3046_5,11.96s,1327377,OPTIMAL,12.20s
j3046_6,60.78s,1066665,SATISFIABLE,61.18s
j3046_7,60.74s,1117843,SATISFIABLE,61.62s
j3046_8,60.09s,916207,SATISFIABLE,60.78s
j3046_9,60.22s,814398,SATISFIABLE,60.64s
j3047_1,10.45s,1241830,OPTIMAL,10.67s
j3047_10,7.20s,807146,OPTIMAL,7.35s
j3047_2,9.45s,1154110,OPTIMAL,10.79s
j3047_3,60.37s,541540,SATISFIABLE,60.84s
j3047_4,59.27s,712864,SATISFIABLE,60.60s
j3047_5,60.55s,729153,SATISFIABLE,61.02s
j3047_6,43.68s,911959,OPTIMAL,44.08s
j3047_7,18.73s,920672,OPTIMAL,19.22s
j3047_8,26.23s,724973,OPTIMAL,26.52s
j3047_9,10.41s,832323,OPTIMAL,10.60s
j3048_1,15.44s,558528,OPTIMAL,15.66s
j3048_10,15.25s,771391,OPTIMAL,15.59s
j3048_2,32.20s,615607,OPTIMAL,32.92s
j3048_3,33.45s,1391466,OPTIMAL,34.08s
j3048_4,15.13s,1034240,OPTIMAL,15.35s
j3048_5,6.95s,514040,OPTIMAL,7.22s
j3048_6,8.82s,534994,OPTIMAL,9.03s
j3048_7,17.17s,603759,OPTIMAL,17.51s
j3048_8,17.44s,838426,OPTIMAL,17.90s
j3048_9,6.32s,893413,OPTIMAL,6.59s
j3049_1,3.68s,1168274,OPTIMAL,3.99s
j3049_10,16.65s,1137924,OPTIMAL,16.82s
j3049_2,3.63s,1365888,OPTIMAL,3.77s
j3049_3,2.40s,604729,OPTIMAL,2.50s
j3049_4,2.99s,624824,OPTIMAL,3.23s
j3049_5,2.63s,655561,OPTIMAL,2.75s
j3049_6,6.24s,641388,OPTIMAL,6.42s
j3049_7,2.71s,878222,OPTIMAL,2.84s
j3049_8,6.30s,619698,OPTIMAL,6.77s
j3049_9,2.58s,809849,OPTIMAL,2.88s
j304_1,1.21s,24373,UNSATISFIABLE,1.43s
j304_10,1.02s,15416,UNSATISFIABLE,1.28s
j304_2,2.40s,43832,UNSATISFIABLE,3.29s
j304_3,775.79ms,8263,UNSATISFIABLE,894.09ms
j304_4,1.64s,33774,UNSATISFIABLE,1.76s
j304_5,1.58s,30345,UNSATISFIABLE,1.73s
j304_6,1.26s,18972,UNSATISFIABLE,1.85s
j304_7,1.08s,19530,UNSATISFIABLE,1.27s
j304_8,1.72s,28411,UNSATISFIABLE,1.84s
j304_9,889.97ms,11405,UNSATISFIABLE,1.01s
j3050_1,3.32s,742887,OPTIMAL,3.62s
j3050_10,3.22s,509126,OPTIMAL,3.69s
j3050_2,1.51s,248857,OPTIMAL,1.64s
j3050_3,2.25s,562278,OPTIMAL,2.51s
j3050_4,4.93s,1753035,OPTIMAL,5.18s
j3050_5,1.92s,333873,OPTIMAL,2.02s
j3050_6,2.46s,586929,OPTIMAL,2.55s
j3050_7,3.99s,1142147,OPTIMAL,4.14s
j3050_8,3.63s,688639,OPTIMAL,3.81s
