benchmark,cpu_time,number_of_decisions,status,wall_time
J5015_2,22.70s,115356991,OPTIMAL,23.20s
J5015_3,18.35s,80731731,OPTIMAL,19.72s
J5015_4,17.19s,80309157,OPTIMAL,18.26s
J5015_5,17.07s,69458315,OPTIMAL,17.62s
J5016_1,178.92s,190271369,UNKNOWN,180.30s
J5016_2,180.62s,240751375,SATISFIABLE,182.23s
J5016_3,137.81s,388002803,OPTIMAL,138.87s
J5016_4,99.03s,184105162,OPTIMAL,100.01s
J5016_5,144.46s,479727276,OPTIMAL,146.23s
J5017_1,9.88s,25554916,OPTIMAL,10.37s
J5017_2,6.59s,4414544,OPTIMAL,7.07s
J5017_3,5.76s,10581785,OPTIMAL,6.43s
J5017_4,7.95s,15566406,OPTIMAL,8.58s
J5017_5,6.83s,10246259,OPTIMAL,7.36s
J5018_1,13.91s,41461556,OPTIMAL,14.92s
J5018_2,15.99s,21572284,OPTIMAL,16.58s
J5018_3,10.25s,26824185,OPTIMAL,10.81s
J5018_4,20.27s,63448339,OPTIMAL,21.15s
J5018_5,30.52s,39617176,OPTIMAL,31.21s
J5019_1,178.62s,1273266404,UNKNOWN,180.46s
J501_1,179.20s,493791274,UNKNOWN,180.51s
J501_2,179.57s,284403058,UNKNOWN,180.85s
J501_3,179.25s,476689590,UNKNOWN,180.24s
J501_4,179.04s,444318082,UNKNOWN,180.59s
J501_5,179.27s,477147216,UNKNOWN,180.29s
J5020_1,178.10s,1184377268,UNKNOWN,180.65s
J5020_2,178.16s,1334286121,UNKNOWN,180.22s
J5020_3,178.96s,1297305356,UNKNOWN,180.02s
J5020_4,176.96s,1429901881,UNKNOWN,180.50s
J5020_5,178.67s,1408376244,UNKNOWN,180.60s
J5021_4,58.87s,83711722,OPTIMAL,60.45s
J5021_5,182.51s,141775524,SATISFIABLE,183.96s
J5022_2,178.30s,1360952575,UNKNOWN,180.21s
J5023_1,179.33s,24931694,UNKNOWN,180.66s
J5025_1,178.87s,322313481,UNKNOWN,180.64s
J5025_2,178.52s,1317226130,UNKNOWN,180.57s
J5025_3,179.43s,1065793460,UNKNOWN,180.65s
J5025_4,178.56s,943253724,UNKNOWN,180.25s
J5025_5,179.16s,1147932447,UNKNOWN,180.36s
J5026_1,178.80s,1089998694,UNKNOWN,180.47s
J5026_2,181.41s,360226198,SATISFIABLE,182.75s
J5026_3,178.18s,941777748,UNKNOWN,180.94s
J5026_4,178.77s,762212086,UNKNOWN,180.97s
J5026_5,181.55s,561333973,SATISFIABLE,182.97s
J5027_1,15.29s,59579251,OPTIMAL,15.93s
J5027_2,18.34s,64915068,OPTIMAL,20.47s
J5027_3,26.02s,123943623,OPTIMAL,26.63s
J5027_4,73.97s,497757653,OPTIMAL,74.98s
J5027_5,33.55s,184299515,OPTIMAL,34.22s
J5028_1,48.40s,277982362,OPTIMAL,49.31s
J5028_2,183.00s,923354021,SATISFIABLE,184.06s
J5028_3,140.23s,599562594,OPTIMAL,141.13s
J5028_4,179.13s,1123118872,UNKNOWN,180.13s
J5028_5,182.03s,1144117102,SATISFIABLE,184.85s
J5029_1,10.30s,29352217,OPTIMAL,13.88s
J5029_2,7.91s,7496222,OPTIMAL,10.02s
J5029_3,12.72s,45373056,OPTIMAL,14.53s
J5029_4,9.51s,26519637,OPTIMAL,10.13s
J5029_5,11.60s,32097442,OPTIMAL,12.30s
J502_1,179.14s,451847513,UNKNOWN,180.43s
J502_2,182.06s,280412062,SATISFIABLE,183.25s
J502_3,181.94s,677362177,SATISFIABLE,183.06s
J502_4,178.81s,632713995,UNKNOWN,180.20s
J502_5,181.25s,607262717,SATISFIABLE,182.52s
J5030_1,12.83s,44293650,OPTIMAL,13.52s
J5030_2,36.75s,213635891,OPTIMAL,37.67s
J5030_3,13.76s,50115449,OPTIMAL,14.33s
J5030_4,18.07s,74829793,OPTIMAL,18.45s
J5030_5,23.62s,84178405,OPTIMAL,24.43s
J5037_1,178.79s,376292663,UNKNOWN,180.49s
J5037_2,179.55s,304290251,UNKNOWN,180.90s
J5037_3,177.76s,689185960,UNKNOWN,180.38s
J5037_4,179.13s,340141716,UNKNOWN,180.48s
J5037_5,178.85s,382363019,UNKNOWN,180.63s
J5038_1,179.26s,335545728,UNKNOWN,180.43s
J5038_2,179.00s,264602986,UNKNOWN,180.44s
J5038_3,179.19s,223045613,UNKNOWN,180.98s
J5038_4,181.46s,497364076,SATISFIABLE,182.90s
J5038_5,180.39s,442332555,SATISFIABLE,182.90s
J5039_1,74.31s,16894287,OPTIMAL,75.43s
J5039_2,35.92s,131743494,OPTIMAL,37.02s
J5039_3,18.86s,22538840,OPTIMAL,19.46s
J5039_4,14.51s,13588817,OPTIMAL,14.69s
J5039_5,22.27s,17065356,OPTIMAL,22.93s
J503_1,30.89s,43723474,OPTIMAL,31.49s
J503_2,14.73s,37913185,OPTIMAL,15.29s
J503_3,88.51s,338614403,OPTIMAL,89.26s
J503_4,30.13s,152816088,OPTIMAL,30.80s
J503_5,182.03s,44562836,SATISFIABLE,183.32s
J5040_1,181.42s,373856634,SATISFIABLE,182.63s
J5040_2,181.50s,144042609,SATISFIABLE,182.81s
J5040_3,181.44s,249429401,SATISFIABLE,182.72s
J5040_4,179.93s,446051007,SATISFIABLE,182.70s
J5040_5,180.98s,487295862,SATISFIABLE,182.51s
J5041_1,9.24s,17535753,OPTIMAL,10.30s
J5041_2,18.47s,29680905,OPTIMAL,19.15s
J5041_3,11.74s,29757626,OPTIMAL,14.16s
J5041_4,5.88s,3873038,OPTIMAL,6.34s
J5041_5,8.38s,11178316,OPTIMAL,10.37s
J5042_1,23.97s,16243367,OPTIMAL,24.60s
J5042_2,48.39s,29904215,OPTIMAL,49.70s
J5042_3,181.37s,23485805,SATISFIABLE,182.68s
J5042_4,44.47s,22120348,OPTIMAL,45.22s
J5042_5,33.93s,16093266,OPTIMAL,34.61s
J5043_1,179.48s,584982793,UNKNOWN,180.46s
J5043_2,179.09s,698972987,UNKNOWN,180.98s
J5043_3,178.73s,589772587,UNKNOWN,180.27s
J5043_4,178.37s,838349936,UNKNOWN,180.88s
J5043_5,179.02s,690769366,UNKNOWN,180.54s
J5044_1,178.85s,798907465,UNKNOWN,180.13s
J5044_2,179.42s,888328241,UNKNOWN,180.76s
J5044_3,178.65s,786768277,UNKNOWN,180.84s
J5044_4,179.31s,894907873,UNKNOWN,180.48s
J5044_5,178.72s,1006955519,UNKNOWN,180.38s
J5045_1,178.95s,15233949,UNKNOWN,180.49s
J5045_2,181.21s,75137026,SATISFIABLE,182.47s
J5045_3,181.82s,34659721,SATISFIABLE,183.03s
J5045_4,181.99s,39901180,SATISFIABLE,183.19s
J5045_5,178.99s,583265700,UNKNOWN,180.37s
J5046_1,181.25s,432007987,SATISFIABLE,182.95s
J5046_2,179.28s,735631572,UNKNOWN,180.60s
J5046_3,179.01s,768339592,UNKNOWN,180.26s
J5046_4,181.86s,414938244,SATISFIABLE,183.55s
J5046_5,179.56s,1078923190,UNKNOWN,180.64s
J5047_1,178.77s,16743212,UNKNOWN,180.20s
J5047_2,179.09s,16685541,UNKNOWN,181.00s
J5047_3,178.99s,13395029,UNKNOWN,180.21s
J5047_4,179.84s,18901737,UNKNOWN,180.88s
J5047_5,178.66s,19705463,UNKNOWN,180.04s
J5048_1,179.88s,14234320,UNKNOWN,180.91s
J5048_2,179.29s,12306431,UNKNOWN,180.70s
J5048_3,181.66s,67427598,SATISFIABLE,183.39s
J5048_4,178.26s,8051834,UNKNOWN,180.45s
J5048_5,179.26s,17565469,UNKNOWN,180.59s
J5049_1,176.56s,795793482,UNKNOWN,180.71s
J5049_2,178.60s,543778960,UNKNOWN,180.20s
J5049_3,179.28s,92871703,UNKNOWN,180.55s
J5049_4,179.43s,302843827,UNKNOWN,180.95s
J5049_5,179.50s,747070961,UNKNOWN,180.71s
J504_1,181.37s,427083122,SATISFIABLE,182.65s
J504_2,182.24s,395838732,SATISFIABLE,183.29s
J504_3,180.70s,205313926,SATISFIABLE,182.52s
J504_4,180.71s,145283385,SATISFIABLE,182.07s
J504_5,181.11s,105758261,SATISFIABLE,182.77s
J5050_1,182.66s,342430802,SATISFIABLE,183.64s
J5050_2,179.70s,625292947,UNKNOWN,180.92s
J5050_3,181.62s,783908557,SATISFIABLE,182.69s
J5050_4,179.01s,905314720,UNKNOWN,180.27s
J5050_5,179.71s,662184252,UNKNOWN,180.99s
J5051_1,17.68s,38850149,OPTIMAL,18.16s
J5051_2,37.99s,50747547,OPTIMAL,38.75s
J5051_3,11.10s,23252462,OPTIMAL,12.31s
J5051_4,9.80s,21588214,OPTIMAL,13.03s
J5051_5,18.98s,38717019,OPTIMAL,19.55s
J5052_1,179.75s,51272448,SATISFIABLE,182.87s
J5052_2,181.24s,592932492,SATISFIABLE,182.60s
J5052_3,181.71s,212819744,SATISFIABLE,182.92s
J5052_4,145.59s,317775161,OPTIMAL,146.74s
J5052_5,181.99s,315687430,SATISFIABLE,183.13s
J5053_1,9.21s,14080826,OPTIMAL,9.66s
J5053_2,10.89s,24315802,OPTIMAL,11.38s
J5053_3,8.70s,7351087,OPTIMAL,9.16s
J5053_4,7.61s,8286073,OPTIMAL,8.60s
J5053_5,8.37s,3281375,OPTIMAL,8.90s
J5054_1,21.04s,25180831,OPTIMAL,21.78s
J5054_2,17.36s,45701201,OPTIMAL,17.98s
J5054_3,26.71s,52919497,OPTIMAL,28.11s
J5054_4,56.03s,33906680,OPTIMAL,56.90s
J5054_5,18.42s,27476630,OPTIMAL,18.83s
J5055_1,178.14s,1256499873,UNKNOWN,180.12s
J5055_2,174.74s,1062133751,UNKNOWN,180.29s
J5055_3,178.78s,1254669903,UNKNOWN,180.01s
J5055_4,175.73s,945968394,UNKNOWN,180.79s
J5055_5,179.44s,1138930273,UNKNOWN,180.90s
J5056_1,178.78s,1175139649,UNKNOWN,180.36s
J5056_2,182.92s,778460320,SATISFIABLE,184.39s
J5056_3,179.61s,1362840153,UNKNOWN,180.78s
J5056_4,182.26s,1097710770,SATISFIABLE,184.15s
J5056_5,179.19s,1186653720,UNKNOWN,180.45s
J5057_1,182.19s,37364205,SATISFIABLE,183.60s
J5057_2,36.94s,99638340,OPTIMAL,37.40s
J5057_3,181.25s,114938936,SATISFIABLE,183.22s
J5057_4,20.66s,35609810,OPTIMAL,22.27s
J5057_5,41.46s,110817199,OPTIMAL,42.31s
J5058_1,179.38s,1167290125,UNKNOWN,180.84s
J5058_2,179.23s,1284600244,UNKNOWN,180.52s
J5058_3,178.78s,1263702373,UNKNOWN,180.08s
J5058_4,182.00s,730253546,SATISFIABLE,183.85s
J5058_5,179.33s,1079936763,UNKNOWN,180.99s
J5059_1,100.93s,17148253,OPTIMAL,102.57s
J5059_2,46.80s,15192913,OPTIMAL,49.30s
J5059_3,181.24s,51973498,SATISFIABLE,183.32s
J5059_4,182.35s,59511460,SATISFIABLE,183.94s
J5059_5,178.62s,30429340,UNKNOWN,180.17s
J505_1,7.03s,5038370,OPTIMAL,8.27s
J505_2,6.40s,8530050,OPTIMAL,14.16s
J505_3,5.94s,6316342,OPTIMAL,7.85s
J505_4,181.89s,51157563,SATISFIABLE,183.16s
J505_5,7.74s,14451379,OPTIMAL,8.24s
J5060_1,44.19s,102165317,OPTIMAL,45.70s
J5060_2,40.83s,64457254,OPTIMAL,44.92s
J5060_3,69.53s,58975284,OPTIMAL,71.21s
J5060_4,182.07s,744753923,SATISFIABLE,183.69s
J5060_5,97.90s,58665120,OPTIMAL,99.29s
J5061_1,178.92s,1191846006,UNKNOWN,180.29s
J5061_2,179.68s,974962360,UNKNOWN,180.87s
J5061_3,179.09s,965717527,UNKNOWN,180.48s
J5061_4,179.31s,1063863290,UNKNOWN,180.62s
J5061_5,178.78s,558302324,UNKNOWN,180.74s
J5062_1,178.75s,182111783,UNKNOWN,180.43s
J5062_2,179.06s,403388751,UNKNOWN,180.70s
J5062_3,179.12s,702170805,UNKNOWN,180.68s
J5062_4,178.83s,555585850,UNKNOWN,180.15s
J5062_5,178.99s,960159051,UNKNOWN,180.14s
J5063_1,12.69s,26753181,OPTIMAL,13.18s
J5063_2,20.98s,64041453,OPTIMAL,21.22s
J5063_3,22.67s,42473529,OPTIMAL,23.18s
J5063_4,37.18s,100012588,OPTIMAL,38.04s
J5063_5,16.86s,61179602,OPTIMAL,17.58s
J5064_1,121.61s,256872065,OPTIMAL,122.61s
J5064_2,124.08s,121667823,OPTIMAL,125.07s
J5064_3,127.03s,499319460,OPTIMAL,128.52s
J5064_4,101.55s,337630051,OPTIMAL,102.99s
J5064_5,180.52s,657036214,SATISFIABLE,182.83s
J5065_1,8.52s,13054460,OPTIMAL,10.15s
J5065_2,10.65s,32398113,OPTIMAL,11.20s
J5065_3,7.57s,5654408,OPTIMAL,8.51s
J5065_4,8.95s,10279732,OPTIMAL,9.50s
J5065_5,9.87s,6025085,OPTIMAL,11.93s
J5066_1,26.34s,49557738,OPTIMAL,27.06s
J5066_2,19.81s,33165878,OPTIMAL,20.49s
J5066_3,20.12s,51067208,OPTIMAL,20.82s
J5066_4,30.94s,41158809,OPTIMAL,31.55s
J5066_5,17.16s,47341485,OPTIMAL,17.76s
J5067_1,179.03s,1460022726,UNKNOWN,180.33s
J5067_3,179.03s,1347655083,UNKNOWN,180.03s
J5067_5,178.17s,1364378578,UNKNOWN,180.67s
J5068_3,178.57s,1391694783,UNKNOWN,180.09s
J5068_5,178.85s,1462226165,UNKNOWN,180.47s
J5069_1,46.97s,102895830,OPTIMAL,47.47s
J5069_2,30.68s,112669739,OPTIMAL,32.61s
J5069_4,24.62s,48701892,OPTIMAL,25.43s
J506_1,19.83s,37191207,OPTIMAL,20.51s
J506_2,24.47s,21988556,OPTIMAL,25.58s
J506_3,72.93s,25099319,OPTIMAL,73.68s
J506_4,15.45s,38106456,OPTIMAL,15.93s
J506_5,64.31s,31659030,OPTIMAL,65.58s
J5070_3,178.72s,1392041163,UNKNOWN,180.07s
J5070_5,179.15s,951415311,UNKNOWN,180.78s
J5071_4,11.77s,13042754,OPTIMAL,12.64s
J5072_1,55.84s,61566963,OPTIMAL,58.52s
J5072_2,32.37s,79479710,OPTIMAL,33.16s
J5072_3,31.99s,67126093,OPTIMAL,33.51s
J5072_4,40.26s,104312479,OPTIMAL,41.14s
J5073_1,179.21s,172679430,UNKNOWN,180.36s
J5073_2,178.70s,304034465,UNKNOWN,180.28s
J5073_3,179.43s,153825016,UNKNOWN,180.46s
J5073_4,179.40s,186503189,UNKNOWN,180.54s
J5073_5,179.55s,195737969,UNKNOWN,180.61s
J5074_1,179.72s,298410676,UNKNOWN,180.49s
J5074_2,180.60s,242363460,SATISFIABLE,181.62s
J5074_3,178.49s,246191068,UNKNOWN,180.86s
J5074_4,179.22s,295856357,SATISFIABLE,182.43s
J5074_5,179.76s,87155114,SATISFIABLE,182.04s
J5075_1,32.23s,21549455,OPTIMAL,33.23s
J5075_2,33.44s,18369694,OPTIMAL,34.37s
J5075_3,20.33s,21422641,OPTIMAL,20.75s
J5075_4,15.54s,17834686,OPTIMAL,16.58s
J5075_5,22.77s,24848957,OPTIMAL,23.48s
J5076_1,181.16s,69047555,SATISFIABLE,182.40s
J5076_2,181.14s,383708554,SATISFIABLE,182.20s
J5076_3,180.97s,128159613,SATISFIABLE,182.26s
J5076_4,180.81s,151349761,SATISFIABLE,182.14s
J5076_5,180.04s,291999782,SATISFIABLE,182.55s
J5077_1,14.30s,21844935,OPTIMAL,14.80s
J5077_2,8.79s,8343586,OPTIMAL,9.02s
J5077_3,8.76s,7300915,OPTIMAL,9.35s
J5077_4,9.46s,10204361,OPTIMAL,9.81s
J5077_5,14.68s,26818669,OPTIMAL,15.34s
J5078_1,56.16s,13514029,OPTIMAL,56.84s
J5078_2,24.91s,20936164,OPTIMAL,25.42s
J5078_3,83.19s,18352891,OPTIMAL,84.00s
J5078_4,29.64s,12225735,OPTIMAL,29.82s
J5078_5,53.39s,17229629,OPTIMAL,57.38s
J5079_1,179.26s,458805814,UNKNOWN,180.42s
J5079_2,179.07s,346040725,UNKNOWN,180.25s
J5079_3,179.56s,532940922,UNKNOWN,180.60s
J5079_4,178.54s,447898297,UNKNOWN,180.87s
J5079_5,178.61s,431946941,UNKNOWN,180.02s
J507_1,179.65s,1134095990,UNKNOWN,180.57s
J507_2,179.22s,1134436595,UNKNOWN,180.50s
J507_3,178.37s,1081217419,UNKNOWN,180.42s
J507_4,178.28s,839296921,UNKNOWN,180.16s
J507_5,178.44s,1113032657,UNKNOWN,180.23s
J5080_1,179.77s,495194832,UNKNOWN,180.56s
J5080_2,179.05s,588927504,UNKNOWN,180.52s
J5080_3,179.33s,406600569,UNKNOWN,180.46s
J5080_4,179.65s,612453048,UNKNOWN,180.98s
J5080_5,179.32s,542695884,UNKNOWN,180.51s
J5081_1,179.36s,8754895,UNKNOWN,180.54s
J5081_2,181.02s,22486375,SATISFIABLE,182.22s
J5081_3,181.64s,116622114,SATISFIABLE,182.77s
J5081_4,180.70s,29017297,SATISFIABLE,182.17s
J5081_5,181.01s,221649055,SATISFIABLE,182.74s
J5082_1,178.93s,281984283,UNKNOWN,180.84s
J5082_2,178.62s,275591006,UNKNOWN,180.20s
J5082_3,178.42s,519295294,SATISFIABLE,182.20s
J5082_4,179.23s,324606302,UNKNOWN,180.32s
J5082_5,179.85s,308040091,SATISFIABLE,182.79s
J5083_1,179.18s,8375546,UNKNOWN,180.80s
J5083_2,131.03s,53639036,OPTIMAL,132.22s
J5083_3,181.35s,25952540,SATISFIABLE,182.70s
J5083_4,179.67s,15483683,UNKNOWN,180.92s
J5083_5,176.44s,21463816,UNKNOWN,180.93s
J5084_1,179.10s,19758399,UNKNOWN,180.24s
J5084_2,178.95s,13075818,UNKNOWN,180.37s
J5084_3,179.28s,14884013,UNKNOWN,180.49s
J5084_4,179.16s,15671998,UNKNOWN,180.25s
J5084_5,181.40s,26639999,SATISFIABLE,182.90s
J5085_1,179.64s,498149324,UNKNOWN,180.92s
J5085_2,179.68s,328460578,UNKNOWN,180.79s
J5085_3,179.75s,385736304,UNKNOWN,180.66s
J5085_4,179.27s,680805876,UNKNOWN,180.28s
J5085_5,179.66s,502250917,UNKNOWN,180.85s
J5086_1,178.52s,473327963,UNKNOWN,180.15s
J5086_2,178.68s,695394701,UNKNOWN,180.29s
J5086_3,179.82s,532456505,UNKNOWN,180.70s
J5086_4,181.36s,507854632,SATISFIABLE,182.86s
J5086_5,179.81s,536629415,UNKNOWN,180.99s
J5087_1,14.02s,13662498,OPTIMAL,14.48s
J5087_2,82.76s,25928896,OPTIMAL,83.43s
J5087_3,37.10s,184788735,OPTIMAL,37.70s
J5087_4,11.83s,8822916,OPTIMAL,13.31s
J5087_5,16.00s,35762028,OPTIMAL,16.45s
J5088_1,181.13s,259486231,SATISFIABLE,182.31s
J5088_2,181.03s,431594227,SATISFIABLE,182.14s
J5088_3,180.40s,314118438,SATISFIABLE,181.77s
J5088_4,177.25s,261555936,OPTIMAL,179.46s
J5088_5,180.84s,225596551,SATISFIABLE,181.99s
J5089_1,9.63s,14877284,OPTIMAL,10.68s
J5089_2,9.31s,4300790,OPTIMAL,9.64s
J5089_3,8.11s,8784453,OPTIMAL,9.05s
J5089_4,8.01s,4323216,OPTIMAL,8.59s
J5089_5,7.66s,6867965,OPTIMAL,8.09s
J508_1,178.53s,1125672710,UNKNOWN,180.70s
J508_2,178.95s,1362572781,UNKNOWN,180.10s
J508_3,178.28s,1052393225,UNKNOWN,180.89s
J508_4,179.70s,1165768404,UNKNOWN,180.91s
J508_5,179.00s,1012630940,UNKNOWN,180.73s
J5090_1,16.24s,15860174,OPTIMAL,17.41s
J5090_2,29.06s,21770915,OPTIMAL,31.18s
J5090_3,65.95s,25921427,OPTIMAL,66.72s
J5090_4,26.87s,22791157,OPTIMAL,27.74s
J5090_5,23.26s,27630101,OPTIMAL,23.84s
J5091_1,178.89s,770653039,UNKNOWN,180.02s
J5091_2,178.83s,685754324,UNKNOWN,180.36s
J5091_3,179.74s,770795610,UNKNOWN,180.85s
J5091_4,179.01s,694101145,UNKNOWN,180.12s
J5091_5,179.66s,459745720,UNKNOWN,180.88s
J5092_1,178.87s,874208903,UNKNOWN,180.33s
J5092_2,179.63s,676769769,UNKNOWN,180.96s
J5092_3,179.70s,922993407,UNKNOWN,180.96s
J5092_4,178.87s,644732185,UNKNOWN,180.35s
J5092_5,179.78s,969763006,UNKNOWN,180.96s
J5093_1,35.67s,76326653,OPTIMAL,36.54s
J5093_2,77.33s,48119723,OPTIMAL,78.47s
J5093_3,22.26s,89622348,OPTIMAL,23.94s
J5093_4,181.39s,66710618,SATISFIABLE,182.83s
J5093_5,54.06s,61164961,OPTIMAL,55.16s
J5094_1,181.71s,54296564,SATISFIABLE,182.57s
J5094_2,181.86s,591287629,SATISFIABLE,183.00s
J5094_3,178.88s,754803762,UNKNOWN,180.67s
J5094_4,178.98s,782787796,UNKNOWN,180.09s
J5094_5,178.98s,1006897476,UNKNOWN,180.48s
J5095_1,17.12s,23297007,OPTIMAL,17.64s
J5095_2,20.02s,37155554,OPTIMAL,21.32s
J5095_3,179.95s,44478393,SATISFIABLE,182.33s
J5095_4,15.04s,26814041,OPTIMAL,15.75s
J5095_5,60.37s,22341392,OPTIMAL,61.19s
J5096_1,90.11s,71751514,OPTIMAL,92.06s
J5096_2,180.83s,33188855,SATISFIABLE,182.27s
J5096_3,89.70s,44964027,OPTIMAL,90.81s
J5096_4,79.39s,53381501,OPTIMAL,80.15s
J5096_5,178.21s,47793751,SATISFIABLE,183.37s
J5097_1,179.60s,1024084118,UNKNOWN,180.82s
J5097_2,178.82s,598895228,UNKNOWN,180.06s
J5097_3,178.89s,609328823,UNKNOWN,180.27s
J5097_4,177.31s,822045872,UNKNOWN,180.72s
J5097_5,179.03s,820816329,UNKNOWN,180.09s
J5098_1,181.63s,695983779,SATISFIABLE,182.80s
J5098_2,179.11s,343229210,UNKNOWN,180.73s
J5098_3,179.06s,879815735,UNKNOWN,180.10s
J5098_4,179.74s,763492766,UNKNOWN,180.91s
J5098_5,180.52s,595346260,SATISFIABLE,182.33s
J5099_1,16.98s,24431503,OPTIMAL,17.75s
J5099_2,26.10s,38278420,OPTIMAL,26.56s
J5099_3,21.91s,36087950,OPTIMAL,22.30s
J5099_4,19.38s,31934724,OPTIMAL,19.97s
J5099_5,54.82s,32897203,OPTIMAL,55.36s
J509_1,179.28s,14211035,UNKNOWN,180.57s
J509_2,179.09s,19703024,UNKNOWN,180.45s
J509_3,178.93s,20078407,UNKNOWN,180.23s
J509_4,179.09s,14767372,UNKNOWN,180.29s
J509_5,179.39s,23826516,UNKNOWN,180.96s
