benchmark,cpu_time,number_of_decisions,status,wall_time
j2019_10,3.28s,2430793,OPTIMAL,3.39s
j2019_2,1.19s,1610442,OPTIMAL,1.26s
j2019_3,1.72s,3022134,OPTIMAL,2.00s
j2019_4,1.10s,1982982,OPTIMAL,1.49s
j2019_5,831.41ms,2406603,OPTIMAL,918.51ms
j2019_6,871.51ms,2082995,OPTIMAL,1.42s
j2019_7,1.94s,2691234,OPTIMAL,2.03s
j2019_8,1.12s,2184968,OPTIMAL,1.19s
j2019_9,1.41s,2688084,OPTIMAL,1.50s
j2020_1,1.68s,2976339,OPTIMAL,1.75s
j2020_10,1.20s,3933531,OPTIMAL,1.29s
j2020_2,2.79s,4932392,OPTIMAL,2.88s
j2020_3,1.25s,2179551,OPTIMAL,1.32s
j2020_4,1.91s,4599847,OPTIMAL,1.97s
j2020_5,1.99s,4365935,OPTIMAL,2.06s
j2020_6,1.71s,3825112,OPTIMAL,1.81s
j2020_7,1.92s,4361524,OPTIMAL,2.01s
j2020_8,1.58s,5150373,OPTIMAL,1.67s
j2020_9,2.16s,3988356,OPTIMAL,2.25s
j2021_1,20.77s,2447604,SATISFIABLE,20.94s
j2021_10,20.56s,2221066,SATISFIABLE,20.74s
j2021_2,20.03s,2419266,SATISFIABLE,22.80s
j2021_3,8.65s,4402833,OPTIMAL,8.74s
j2021_4,6.25s,3152182,OPTIMAL,6.40s
j2021_5,20.16s,484461,UNKNOWN,20.33s
j2021_6,20.67s,2580818,SATISFIABLE,20.99s
j2021_7,20.47s,2291734,SATISFIABLE,20.64s
j2021_8,20.50s,2098743,SATISFIABLE,20.68s
j2021_9,17.08s,5573104,OPTIMAL,18.51s
j2022_1,2.16s,5000623,OPTIMAL,2.25s
j2022_10,2.24s,5409657,OPTIMAL,2.31s
j2022_2,2.95s,4449548,OPTIMAL,3.13s
j2022_3,4.90s,6047030,OPTIMAL,4.99s
j2022_4,20.52s,9154247,SATISFIABLE,20.75s
j2022_5,15.91s,5780894,OPTIMAL,16.06s
j2022_6,2.25s,6840104,OPTIMAL,2.35s
j2022_7,3.59s,4946843,OPTIMAL,3.68s
j2022_8,6.61s,6509241,OPTIMAL,6.71s
j2022_9,5.08s,5132611,OPTIMAL,5.17s
j2023_1,3.22s,6318402,OPTIMAL,3.30s
j2023_10,5.63s,8610685,OPTIMAL,5.76s
j2023_2,4.12s,6736698,OPTIMAL,4.39s
j2023_3,2.19s,6430296,OPTIMAL,2.26s
j2023_4,3.00s,5309536,OPTIMAL,3.53s
j2023_5,2.05s,6879114,OPTIMAL,8.28s
j2023_6,2.16s,5470179,OPTIMAL,2.24s
j2023_7,2.96s,10477069,OPTIMAL,3.15s
j2023_8,1.82s,8049752,OPTIMAL,1.92s
j2023_9,2.14s,6126232,OPTIMAL,2.24s
j2024_1,3.77s,8307566,OPTIMAL,3.94s
j2024_10,2.65s,8368045,OPTIMAL,2.79s
j2024_2,2.12s,6311668,OPTIMAL,2.19s
j2024_3,2.59s,8665771,OPTIMAL,3.22s
j2024_4,1.98s,6962531,OPTIMAL,2.06s
j2024_5,1.93s,5869874,OPTIMAL,2.05s
j2024_6,2.05s,8551233,OPTIMAL,2.15s
j2024_7,4.55s,12065417,OPTIMAL,4.69s
j2024_8,3.64s,7040702,OPTIMAL,3.75s
j2024_9,4.00s,9822017,OPTIMAL,4.13s
j2025_1,4.85s,1512718,OPTIMAL,4.93s
j2025_10,3.28s,830068,OPTIMAL,3.41s
j2025_2,1.03s,2466200,OPTIMAL,1.12s
j2025_3,1.16s,977421,OPTIMAL,1.22s
j2025_4,2.27s,1440271,OPTIMAL,2.35s
j2025_5,1.30s,1148511,OPTIMAL,1.42s
j2025_6,2.47s,1149345,OPTIMAL,2.56s
j2025_7,792.05ms,1426706,OPTIMAL,881.65ms
j2025_8,1.49s,1354968,OPTIMAL,1.58s
j2025_9,2.60s,930654,OPTIMAL,2.66s
j2026_1,2.42s,1854832,OPTIMAL,4.02s
j2026_10,1.80s,1887902,OPTIMAL,1.87s
j2026_2,925.16ms,2041726,OPTIMAL,997.63ms
j2026_3,1.60s,2129776,OPTIMAL,1.77s
j2026_4,2.91s,2060718,OPTIMAL,6.32s
j2026_5,1.21s,2307324,OPTIMAL,1.30s
j2026_6,2.88s,1906984,OPTIMAL,3.05s
j2026_7,1.00s,1993972,OPTIMAL,1.06s
j2026_8,1.97s,1491399,OPTIMAL,2.05s
j2026_9,1.15s,1959134,OPTIMAL,1.26s
j2027_1,1.40s,3148293,OPTIMAL,1.63s
j2027_10,2.79s,3901519,OPTIMAL,2.86s
j2027_2,1.57s,2701350,OPTIMAL,1.66s
j2027_3,1.96s,2632526,OPTIMAL,2.49s
j2027_4,1.56s,2948403,OPTIMAL,1.65s
j2027_5,1.68s,2471216,OPTIMAL,1.85s
j2027_6,2.16s,2554725,OPTIMAL,2.25s
j2027_7,1.51s,2695907,OPTIMAL,1.59s
j2027_8,1.80s,3029823,OPTIMAL,1.89s
j2027_9,1.66s,3435471,OPTIMAL,1.76s
j2028_1,1.47s,4351736,OPTIMAL,1.54s
j2028_10,2.80s,5584419,OPTIMAL,2.89s
j2028_2,3.06s,3114664,OPTIMAL,3.15s
j2028_3,1.80s,4633300,OPTIMAL,1.86s
j2028_4,1.44s,2977687,OPTIMAL,1.49s
j2028_5,1.31s,3780888,OPTIMAL,1.41s
j2028_6,1.46s,4527775,OPTIMAL,1.91s
j2028_7,2.04s,3224476,OPTIMAL,2.11s
j2028_8,1.02s,3618205,OPTIMAL,1.10s
j2028_9,1.91s,6023523,OPTIMAL,1.99s
j2029_1,20.11s,539550,UNKNOWN,20.24s
j2029_10,19.92s,3587988,SATISFIABLE,20.19s
j2029_2,15.82s,5512891,OPTIMAL,16.98s
j2029_3,12.44s,4899360,OPTIMAL,12.55s
j2029_4,20.08s,600263,UNKNOWN,20.20s
j2029_5,20.34s,2540011,SATISFIABLE,20.53s
j2029_6,20.12s,787447,UNKNOWN,20.34s
j2029_7,20.90s,1389775,SATISFIABLE,21.05s
j2029_8,20.65s,3367655,SATISFIABLE,20.81s
j2029_9,20.11s,615724,UNKNOWN,20.23s
j2030_1,2.86s,5304534,OPTIMAL,3.02s
j2030_10,12.72s,4992342,OPTIMAL,12.86s
j2030_2,8.35s,8305549,OPTIMAL,8.46s
j2030_3,20.13s,860439,SATISFIABLE,20.27s
j2030_4,2.16s,5497762,OPTIMAL,2.23s
j2030_5,20.97s,4336438,SATISFIABLE,21.14s
j2030_6,3.20s,4192565,OPTIMAL,3.30s
j2030_7,7.37s,6116005,OPTIMAL,7.46s
j2030_8,5.42s,6979857,OPTIMAL,5.50s
j2030_9,4.22s,4182958,OPTIMAL,4.52s
j2031_1,3.37s,6139951,OPTIMAL,3.45s
j2031_10,3.91s,5556705,OPTIMAL,4.04s
j2031_2,4.13s,6388629,OPTIMAL,4.27s
j2031_3,2.89s,5633949,OPTIMAL,3.02s
j2031_4,3.89s,4382614,OPTIMAL,4.07s
j2031_5,2.21s,8166381,OPTIMAL,2.36s
j2031_6,2.78s,5668297,OPTIMAL,2.92s
j2031_7,2.23s,5267774,OPTIMAL,2.79s
j2031_8,2.28s,5436023,OPTIMAL,2.36s
j2031_9,5.48s,6266661,OPTIMAL,5.55s
j2032_1,4.36s,7010936,OPTIMAL,4.45s
j2032_10,3.44s,8176947,OPTIMAL,3.57s
j2032_2,2.47s,7351799,OPTIMAL,2.57s
j2032_3,4.32s,7488645,OPTIMAL,4.42s
j2032_4,1.61s,5942557,OPTIMAL,1.80s
j2032_5,2.46s,7779735,OPTIMAL,2.55s
j2032_6,3.37s,9803313,OPTIMAL,3.47s
j2032_7,3.36s,6366664,OPTIMAL,3.46s
j2032_8,4.12s,7956091,OPTIMAL,4.65s
j2032_9,3.37s,6628593,OPTIMAL,3.45s
j2033_1,16.30s,1445462,OPTIMAL,16.44s
j2033_10,20.34s,1158154,SATISFIABLE,20.49s
j2033_2,17.38s,3148323,OPTIMAL,17.51s
j2033_3,20.38s,593441,SATISFIABLE,20.56s
j2033_4,20.11s,2135404,SATISFIABLE,20.26s
j2033_5,20.87s,1038123,SATISFIABLE,21.06s
j2033_6,20.61s,1437953,SATISFIABLE,20.81s
j2033_7,20.41s,4764431,SATISFIABLE,20.55s
j2033_8,19.98s,1715439,SATISFIABLE,20.15s
j2033_9,6.43s,1582299,OPTIMAL,6.52s
j2034_1,20.50s,10365451,SATISFIABLE,20.99s
j2034_10,20.60s,2509852,SATISFIABLE,20.79s
j2034_2,20.36s,2320831,SATISFIABLE,20.51s
j2034_3,20.11s,2110689,SATISFIABLE,20.30s
j2034_4,20.18s,2118615,SATISFIABLE,20.50s
j2034_5,20.54s,1957510,SATISFIABLE,20.92s
j2034_6,20.59s,2662941,SATISFIABLE,20.78s
j2034_7,20.61s,1799342,SATISFIABLE,20.85s
j2034_8,9.05s,2726250,OPTIMAL,9.14s
j2034_9,17.68s,1959913,OPTIMAL,17.92s
j2035_1,18.90s,2810750,OPTIMAL,19.14s
j2035_10,11.93s,4998497,OPTIMAL,12.04s
j2035_2,20.57s,3767649,SATISFIABLE,20.95s
j2035_3,7.20s,3206928,OPTIMAL,7.52s
j2035_4,11.49s,4884764,OPTIMAL,11.80s
j2035_5,6.52s,2638298,OPTIMAL,6.85s
j2035_6,14.83s,4419560,OPTIMAL,14.99s
j2035_7,19.85s,3497315,OPTIMAL,20.12s
j2035_8,11.09s,3814241,OPTIMAL,11.21s
j2035_9,20.91s,12203968,SATISFIABLE,21.11s
j2037_1,20.55s,1063267,SATISFIABLE,20.73s
j2037_10,20.25s,1307755,SATISFIABLE,20.44s
j2037_2,20.64s,1905866,SATISFIABLE,20.89s
j2037_3,20.64s,1477156,SATISFIABLE,20.84s
j2037_4,20.11s,11343394,UNKNOWN,20.26s
j2037_5,20.51s,2001221,SATISFIABLE,20.71s
j2037_6,20.66s,9181354,SATISFIABLE,20.85s
j2037_7,20.09s,375626,UNKNOWN,20.28s
j2037_8,20.01s,4265438,SATISFIABLE,20.16s
j2037_9,20.08s,8578702,SATISFIABLE,20.23s
j2038_1,20.73s,4606262,SATISFIABLE,20.98s
j2038_10,20.10s,19481895,SATISFIABLE,20.25s
j2038_2,20.07s,3198072,SATISFIABLE,20.26s
j2038_3,17.85s,7978927,OPTIMAL,17.99s
j2038_4,19.41s,6320865,SATISFIABLE,20.80s
j2038_5,16.77s,6301406,OPTIMAL,16.92s
j2038_6,20.05s,6536225,SATISFIABLE,20.25s
j2038_7,20.26s,15138604,SATISFIABLE,20.56s
j2038_8,20.79s,5288776,SATISFIABLE,21.02s
j2038_9,20.11s,4091881,SATISFIABLE,20.23s
j2039_1,20.27s,6389132,SATISFIABLE,20.47s
j2039_10,20.42s,11000197,SATISFIABLE,20.59s
j2039_2,20.57s,7503252,SATISFIABLE,20.73s
j2039_3,20.39s,13189185,SATISFIABLE,20.58s
j2039_4,14.45s,9037661,OPTIMAL,14.57s
j2039_5,20.23s,40298127,UNKNOWN,20.45s
j2039_6,8.56s,5909165,OPTIMAL,8.69s
j2039_7,20.94s,9948116,SATISFIABLE,21.14s
j2039_8,16.64s,8683402,OPTIMAL,16.76s
j2039_9,20.28s,8037053,SATISFIABLE,20.43s
j203_2,2.43s,1868684,OPTIMAL,2.50s
j203_5,2.06s,4283359,OPTIMAL,2.12s
j2040_1,19.65s,14199997,SATISFIABLE,20.25s
j2040_10,14.20s,8432374,OPTIMAL,14.39s
j2040_2,20.73s,9173204,SATISFIABLE,20.88s
j2040_3,20.34s,47894805,SATISFIABLE,20.53s
j2040_4,20.51s,22269961,SATISFIABLE,20.79s
j2040_5,9.76s,9718673,OPTIMAL,9.88s
j2040_6,20.30s,49840141,UNKNOWN,20.45s
j2040_7,20.84s,13136715,SATISFIABLE,21.03s
j2040_8,20.51s,10333403,SATISFIABLE,20.67s
j2040_9,20.18s,8223276,SATISFIABLE,20.37s
j2041_1,2.03s,955866,OPTIMAL,2.23s
j2041_10,20.02s,1470135,SATISFIABLE,20.17s
j2041_2,20.02s,1141323,SATISFIABLE,20.18s
j2041_3,19.41s,892694,SATISFIABLE,20.18s
j2041_4,5.91s,1410535,OPTIMAL,6.02s
j2041_5,5.37s,1417804,OPTIMAL,5.52s
j2041_6,4.36s,1769024,OPTIMAL,4.44s
j2041_7,4.53s,1611986,OPTIMAL,4.60s
j2041_8,20.58s,1390780,SATISFIABLE,20.83s
j2041_9,20.04s,1226913,SATISFIABLE,20.20s
j2042_1,17.41s,3278471,OPTIMAL,17.56s
j2042_10,14.24s,1913620,OPTIMAL,14.34s
j2042_2,7.92s,2442719,OPTIMAL,8.06s
j2042_3,5.10s,3079887,OPTIMAL,5.22s
j2042_4,10.27s,2185561,OPTIMAL,10.59s
j2042_5,11.33s,1708145,OPTIMAL,11.57s
j2042_6,7.08s,2182648,OPTIMAL,7.70s
j2042_7,8.53s,2111743,OPTIMAL,8.64s
j2042_8,3.57s,3025113,OPTIMAL,3.65s
j2042_9,4.45s,3501663,OPTIMAL,4.55s
j2043_1,5.24s,3788663,OPTIMAL,5.35s
j2043_10,4.84s,4682514,OPTIMAL,4.97s
j2043_2,5.28s,3339089,OPTIMAL,5.70s
j2043_3,4.49s,3990168,OPTIMAL,4.61s
j2043_4,10.51s,4604098,OPTIMAL,10.65s
j2043_5,3.69s,5223531,OPTIMAL,3.92s
j2043_6,15.52s,4019936,OPTIMAL,15.65s
j2043_7,9.55s,2956248,OPTIMAL,9.75s
j2043_8,3.81s,3216536,OPTIMAL,4.05s
j2043_9,8.50s,3621274,OPTIMAL,8.60s
j2044_1,10.21s,4718219,OPTIMAL,10.32s
j2044_10,2.57s,3271206,OPTIMAL,2.86s
j2044_2,8.66s,4401268,OPTIMAL,8.76s
j2044_3,9.86s,3953064,OPTIMAL,10.01s
j2044_4,4.78s,5910477,OPTIMAL,4.92s
j2044_5,6.67s,4741785,OPTIMAL,6.84s
j2044_6,7.90s,5421630,OPTIMAL,8.26s
j2044_7,7.21s,3433262,OPTIMAL,7.31s
j2044_8,4.95s,4502199,OPTIMAL,5.09s
j2044_9,3.69s,5077785,OPTIMAL,3.82s
j2045_1,19.93s,3300385,SATISFIABLE,20.40s
j2045_10,20.12s,2142453,SATISFIABLE,20.31s
j2045_2,20.42s,3969103,SATISFIABLE,20.57s
j2045_3,20.29s,2016184,SATISFIABLE,20.47s
j2045_4,20.82s,2195931,SATISFIABLE,21.03s
j2045_5,20.64s,2271152,SATISFIABLE,20.83s
j2045_6,17.78s,3876390,OPTIMAL,17.95s
j2045_7,20.57s,2748527,SATISFIABLE,20.70s
j2045_8,20.00s,1830608,SATISFIABLE,20.18s
j2045_9,20.10s,2875803,SATISFIABLE,20.24s
j2046_1,20.13s,5349020,SATISFIABLE,20.28s
j2046_10,20.24s,4516096,SATISFIABLE,20.44s
j2046_2,8.17s,5604126,OPTIMAL,8.27s
j2046_3,19.79s,3195352,SATISFIABLE,20.59s
j2046_4,20.53s,5542894,SATISFIABLE,21.11s
j2046_5,20.33s,6011273,SATISFIABLE,20.69s
j2046_6,20.74s,2887889,SATISFIABLE,21.17s
j2046_7,20.11s,3815901,SATISFIABLE,20.34s
j2046_8,20.08s,6325828,SATISFIABLE,20.22s
j2046_9,8.27s,6582812,OPTIMAL,8.38s
j2047_1,20.75s,9087089,SATISFIABLE,20.90s
j2047_10,20.26s,8393095,SATISFIABLE,20.52s
j2047_2,7.77s,8657929,OPTIMAL,7.89s
j2047_3,15.76s,11372728,OPTIMAL,15.93s
j2047_4,20.09s,9403671,SATISFIABLE,20.29s
j2047_5,13.38s,6723937,OPTIMAL,13.59s
j2047_6,5.59s,6302712,OPTIMAL,6.29s
j2047_7,20.50s,5027490,SATISFIABLE,20.71s
j2047_8,5.56s,11150615,OPTIMAL,5.68s
j2047_9,9.63s,6799402,OPTIMAL,9.80s
j2048_1,20.18s,6535211,SATISFIABLE,20.35s
j2048_10,6.09s,9055649,OPTIMAL,6.21s
j2048_2,8.29s,9249235,OPTIMAL,8.42s
j2048_3,7.62s,13987707,OPTIMAL,7.99s
j2048_4,20.64s,11085188,SATISFIABLE,20.82s
j2048_5,11.96s,12242126,OPTIMAL,12.80s
j2048_6,6.18s,12694885,OPTIMAL,7.81s
j2048_7,12.91s,9803368,OPTIMAL,13.98s
j2048_8,12.72s,13243414,OPTIMAL,12.88s
j2048_9,11.33s,9153781,OPTIMAL,11.46s
j2049_1,19.15s,1024161,OPTIMAL,19.36s
j2049_10,3.61s,1378924,OPTIMAL,3.72s
j2049_2,1.21s,1096282,OPTIMAL,1.29s
j2049_3,8.64s,1308082,OPTIMAL,8.82s
j2049_4,3.81s,568623,OPTIMAL,3.90s
j2049_5,6.64s,1745540,OPTIMAL,6.74s
j2049_6,4.42s,720521,OPTIMAL,4.52s
j2049_7,3.27s,1551706,OPTIMAL,3.35s
j2049_8,5.93s,1400170,OPTIMAL,6.04s
j2049_9,8.96s,1875495,OPTIMAL,9.08s
j2050_1,2.09s,1387032,OPTIMAL,2.24s
j2050_10,1.45s,1712957,OPTIMAL,1.52s
j2050_2,2.35s,2156896,OPTIMAL,2.44s
j2050_3,3.50s,2236982,OPTIMAL,3.57s
j2050_4,9.07s,2739436,OPTIMAL,9.21s
j2050_5,688.79ms,1783083,OPTIMAL,751.07ms
j2050_6,2.14s,2149058,OPTIMAL,2.23s
j2050_7,3.30s,2259047,OPTIMAL,3.42s
j2050_8,2.16s,2103918,OPTIMAL,2.24s
j2050_9,2.42s,1451554,OPTIMAL,2.49s
j2051_1,981.74ms,2932939,OPTIMAL,1.05s
j2051_10,1.97s,6321167,OPTIMAL,2.06s
j2051_2,1.81s,4002718,OPTIMAL,1.88s
j2051_3,1.49s,2154441,OPTIMAL,1.55s
j2051_4,4.95s,2726255,OPTIMAL,5.12s
j2051_5,3.53s,2055837,OPTIMAL,3.79s
j2051_6,3.18s,2227179,OPTIMAL,3.51s
j2051_7,1.66s,2325610,OPTIMAL,2.24s
j2051_8,3.89s,3092755,OPTIMAL,3.99s
j2051_9,1.61s,3485414,OPTIMAL,1.68s
j2052_1,3.28s,3487176,OPTIMAL,3.79s
j2052_10,1.67s,3233304,OPTIMAL,1.86s
j2052_2,3.50s,5067243,OPTIMAL,3.69s
j2052_3,2.66s,3239409,OPTIMAL,2.92s
j2052_4,3.18s,3745876,OPTIMAL,3.36s
j2052_5,3.72s,4701296,OPTIMAL,3.82s
j2052_6,1.92s,3350684,OPTIMAL,2.72s
j2052_7,2.86s,3595890,OPTIMAL,3.15s
j2052_8,2.79s,3424595,OPTIMAL,2.89s
j2052_9,3.94s,5142276,OPTIMAL,4.99s
j2053_1,20.35s,3123407,SATISFIABLE,20.51s
j2053_10,20.17s,2366375,SATISFIABLE,20.33s
j2053_2,20.70s,1660884,SATISFIABLE,20.91s
j2053_3,20.47s,2050346,SATISFIABLE,20.67s
j2053_4,20.95s,2415116,SATISFIABLE,21.12s
j2053_5,20.09s,2986725,SATISFIABLE,20.53s
j2053_6,20.24s,2822268,SATISFIABLE,20.48s
j2053_7,20.13s,2749224,SATISFIABLE,20.28s
j2053_8,20.26s,1634106,SATISFIABLE,20.44s
j2053_9,20.62s,2245801,SATISFIABLE,20.79s
j2054_1,4.22s,6080501,OPTIMAL,5.11s
j2054_10,3.46s,4532782,OPTIMAL,3.57s
j2054_2,20.60s,5041069,SATISFIABLE,20.76s
j2054_3,10.20s,4059000,OPTIMAL,10.34s
j2054_4,11.60s,4713079,OPTIMAL,12.12s
j2054_5,3.71s,7847460,OPTIMAL,3.79s
j2054_6,19.70s,2598956,SATISFIABLE,20.72s
j2054_7,5.03s,6838362,OPTIMAL,5.19s
j2054_8,20.63s,6162348,SATISFIABLE,20.82s
j2054_9,1.93s,4592341,OPTIMAL,2.03s
j2055_1,11.97s,6639111,OPTIMAL,16.05s
j2055_10,4.18s,7839026,OPTIMAL,4.28s
j2055_2,2.89s,6141374,OPTIMAL,3.16s
j2055_3,6.06s,10375811,OPTIMAL,6.16s
j2055_4,8.40s,6342392,OPTIMAL,8.63s
j2055_5,3.02s,8090980,OPTIMAL,3.12s
j2055_6,4.32s,6369629,OPTIMAL,4.41s
j2055_7,2.81s,6744731,OPTIMAL,2.90s
j2055_8,3.75s,5731998,OPTIMAL,3.86s
j2055_9,6.17s,7954355,OPTIMAL,6.57s
j2056_1,8.45s,6745643,OPTIMAL,8.91s
j2056_10,4.94s,10923109,OPTIMAL,5.04s
j2056_2,4.73s,8792141,OPTIMAL,4.86s
j2056_3,3.99s,6657049,OPTIMAL,4.09s
j2056_4,11.21s,15618019,OPTIMAL,11.37s
j2056_5,3.97s,8947296,OPTIMAL,4.06s
j2056_6,3.29s,8247920,OPTIMAL,3.38s
j2056_7,3.09s,7679219,OPTIMAL,3.19s
j2056_8,6.20s,12503531,OPTIMAL,6.62s
j2056_9,4.94s,9387881,OPTIMAL,5.05s
j2057_1,4.74s,1486689,OPTIMAL,4.85s
j2057_10,3.01s,774417,OPTIMAL,3.10s
j2057_2,2.68s,1134272,OPTIMAL,2.75s
j2057_3,2.38s,1080110,OPTIMAL,2.51s
j2057_4,2.08s,863137,OPTIMAL,2.16s
j2057_5,1.60s,1189721,OPTIMAL,1.65s
j2057_6,966.34ms,827292,OPTIMAL,1.03s
j2057_7,1.75s,1256936,OPTIMAL,1.80s
j2057_8,2.68s,934275,OPTIMAL,3.55s
j2057_9,2.79s,1168669,OPTIMAL,2.85s
j2058_1,3.41s,1685437,OPTIMAL,3.52s
j2058_10,1.26s,1980857,OPTIMAL,1.92s
j2058_2,2.21s,2029004,OPTIMAL,2.27s
j2058_3,3.37s,1557168,OPTIMAL,3.76s
j2058_4,838.94ms,1469702,OPTIMAL,1.11s
j2058_5,3.14s,1219086,OPTIMAL,3.33s
j2058_6,803.21ms,1869277,OPTIMAL,1.25s
j2058_7,2.87s,2142112,OPTIMAL,2.99s
j2058_8,2.61s,2540743,OPTIMAL,2.68s
j2058_9,1.96s,2048291,OPTIMAL,2.02s
j2059_1,1.44s,2083755,OPTIMAL,1.60s
j2059_10,2.49s,3046965,OPTIMAL,2.60s
j2059_2,2.10s,2592897,OPTIMAL,2.28s
j2059_3,2.02s,2166045,OPTIMAL,2.12s
j2059_4,2.17s,2459541,OPTIMAL,2.23s
j2059_5,2.12s,2422050,OPTIMAL,2.27s
j2059_6,1.51s,3915420,OPTIMAL,1.59s
j2059_7,2.08s,2100562,OPTIMAL,2.18s
j2059_8,2.24s,2598871,OPTIMAL,2.74s
j2059_9,2.80s,2675237,OPTIMAL,2.87s
j205_7,20.41s,3186082,SATISFIABLE,20.60s
j2060_1,1.17s,3306735,OPTIMAL,1.24s
