benchmark,cpu_time,number_of_decisions,status,wall_time
j2050_8,699.91ms,215874,OPTIMAL,853.74ms
j2050_9,884.53ms,344820,OPTIMAL,1.08s
j2051_1,1.02s,260924,OPTIMAL,1.40s
j2051_10,1.17s,391159,OPTIMAL,1.29s
j2051_2,834.63ms,188636,OPTIMAL,910.95ms
j2051_3,789.01ms,208115,OPTIMAL,997.82ms
j2051_4,745.32ms,319912,OPTIMAL,874.76ms
j2051_5,1.06s,250107,OPTIMAL,1.28s
j2051_6,658.80ms,219550,OPTIMAL,1.42s
j2051_7,548.45ms,112887,OPTIMAL,757.00ms
j2051_8,578.62ms,133929,OPTIMAL,718.14ms
j2051_9,653.01ms,149953,OPTIMAL,732.24ms
j2052_1,819.73ms,174373,OPTIMAL,993.20ms
j2052_10,1.07s,285585,OPTIMAL,1.17s
j2052_2,995.11ms,293788,OPTIMAL,1.23s
j2052_3,803.16ms,222728,OPTIMAL,1.00s
j2052_4,1.11s,381836,OPTIMAL,1.19s
j2052_5,1.25s,369480,OPTIMAL,1.32s
j2052_6,802.09ms,187464,OPTIMAL,870.23ms
j2052_7,1.01s,274207,OPTIMAL,1.22s
j2052_8,763.15ms,216272,OPTIMAL,866.14ms
j2052_9,637.80ms,141453,OPTIMAL,794.87ms
j2053_1,19.97s,297490,SATISFIABLE,20.18s
j2053_10,20.37s,444070,SATISFIABLE,20.52s
j2053_2,20.67s,581791,SATISFIABLE,20.87s
j2053_3,20.44s,664474,SATISFIABLE,20.61s
j2053_4,20.58s,425042,SATISFIABLE,20.79s
j2053_5,13.93s,425973,OPTIMAL,14.44s
j2053_6,7.24s,337744,OPTIMAL,7.40s
j2053_7,4.63s,521170,OPTIMAL,4.76s
j2053_8,3.93s,490351,OPTIMAL,4.05s
j2053_9,9.73s,344790,OPTIMAL,9.97s
j2054_1,1.93s,413301,OPTIMAL,2.00s
j2054_10,983.59ms,173501,OPTIMAL,1.05s
j2054_2,1.61s,282543,OPTIMAL,1.77s
j2054_3,2.01s,274338,OPTIMAL,2.87s
j2054_4,953.92ms,150886,OPTIMAL,1.04s
j2054_5,2.30s,383505,OPTIMAL,2.85s
j2054_6,8.55s,314536,OPTIMAL,8.68s
j2054_7,1.41s,243851,OPTIMAL,1.52s
j2054_8,3.71s,275495,OPTIMAL,3.87s
j2054_9,1.24s,175358,OPTIMAL,1.32s
j2055_1,1.10s,146869,OPTIMAL,1.40s
j2055_10,1.91s,272188,OPTIMAL,2.07s
j2055_2,1.63s,346406,OPTIMAL,1.89s
j2055_3,2.13s,279585,OPTIMAL,2.28s
j2055_4,843.09ms,102234,OPTIMAL,937.65ms
j2055_5,2.24s,353661,OPTIMAL,2.59s
j2055_6,1.13s,187360,OPTIMAL,1.26s
j2055_7,1.65s,304963,OPTIMAL,1.76s
j2055_8,1.14s,171945,OPTIMAL,1.24s
j2055_9,1.80s,288682,OPTIMAL,1.90s
j2056_1,1.85s,282889,OPTIMAL,2.79s
j2056_10,2.86s,378371,OPTIMAL,2.99s
j2056_2,936.99ms,104902,OPTIMAL,1.23s
j2056_3,1.80s,278604,OPTIMAL,2.09s
j2056_4,2.49s,372336,OPTIMAL,2.63s
j2056_5,1.18s,150415,OPTIMAL,1.30s
j2056_6,1.63s,263653,OPTIMAL,2.01s
j2056_7,1.12s,134594,OPTIMAL,1.20s
j2056_8,1.21s,157458,OPTIMAL,1.29s
j2056_9,1.84s,199019,OPTIMAL,1.95s
j2057_1,508.12ms,141228,OPTIMAL,753.47ms
j2057_10,630.65ms,193600,OPTIMAL,774.77ms
j2057_2,531.62ms,182482,OPTIMAL,591.05ms
j2057_3,583.44ms,136484,OPTIMAL,635.54ms
j2057_4,986.46ms,445650,OPTIMAL,1.08s
j2057_5,951.90ms,323409,OPTIMAL,1.03s
j2057_6,560.40ms,204840,OPTIMAL,1.24s
j2057_7,871.55ms,455436,OPTIMAL,948.75ms
j2057_8,592.09ms,119952,OPTIMAL,673.30ms
j2057_9,722.54ms,273066,OPTIMAL,779.02ms
j2058_1,641.47ms,144956,OPTIMAL,727.12ms
j2058_10,470.12ms,79630,OPTIMAL,589.01ms
j2058_2,685.95ms,157200,OPTIMAL,863.52ms
j2058_3,452.66ms,115237,OPTIMAL,540.86ms
j2058_4,597.09ms,135471,OPTIMAL,693.10ms
j2058_5,367.01ms,125109,OPTIMAL,415.08ms
j2058_6,642.38ms,229457,OPTIMAL,813.70ms
j2058_7,995.25ms,388231,OPTIMAL,1.07s
j2058_8,592.86ms,164101,OPTIMAL,666.38ms
j2058_9,654.21ms,197732,OPTIMAL,736.71ms
j2059_1,495.33ms,168300,OPTIMAL,561.02ms
j2059_10,772.46ms,195124,OPTIMAL,1.06s
j2059_2,529.39ms,134360,OPTIMAL,745.99ms
j2059_3,482.60ms,128228,OPTIMAL,1.19s
j2059_4,909.08ms,282547,OPTIMAL,1.04s
j2059_5,744.18ms,190192,OPTIMAL,796.72ms
j2059_6,961.98ms,300837,OPTIMAL,1.13s
j2059_7,630.61ms,182711,OPTIMAL,719.70ms
j2059_8,761.72ms,183082,OPTIMAL,860.09ms
j2059_9,676.58ms,145617,OPTIMAL,751.36ms
j205_7,4.59s,490900,OPTIMAL,4.66s
j2060_1,873.76ms,230036,OPTIMAL,1.78s
j2060_10,983.40ms,227572,OPTIMAL,1.04s
j2060_2,502.33ms,118173,OPTIMAL,1.21s
j2060_3,985.18ms,367048,OPTIMAL,1.13s
j2060_4,735.14ms,155700,OPTIMAL,1.07s
j2060_5,667.26ms,142408,OPTIMAL,749.02ms
j2060_6,792.67ms,190901,OPTIMAL,1.82s
