benchmark,cpu_time,number_of_decisions,status,wall_time
j2030_4,2.70s,3598643.0,OPTIMAL,2.83s
j2030_5,6.19s,4337226.0,OPTIMAL,11.68s
j2030_6,3.19s,3251467.0,OPTIMAL,3.30s
j2030_7,3.62s,4205784.0,OPTIMAL,8.71s
j2030_8,7.23s,4635814.0,OPTIMAL,7.41s
j2030_9,3.12s,2885972.0,OPTIMAL,3.22s
j2031_1,7.80s,5885425.0,OPTIMAL,7.96s
j2031_10,3.44s,4222983.0,OPTIMAL,3.54s
j2031_2,3.58s,4414402.0,OPTIMAL,3.71s
j2031_3,5.08s,4647936.0,OPTIMAL,5.17s
j2031_4,2.51s,3760716.0,OPTIMAL,2.59s
j2031_5,4.53s,6265594.0,OPTIMAL,4.61s
j2031_6,5.91s,5120852.0,OPTIMAL,6.22s
j2031_7,1.88s,3242442.0,OPTIMAL,1.96s
j2031_8,3.33s,4470547.0,OPTIMAL,3.57s
j2031_9,5.01s,5472267.0,OPTIMAL,5.09s
j2032_1,7.90s,6519644.0,OPTIMAL,8.08s
j2032_10,11.93s,9427158.0,OPTIMAL,12.08s
j2032_2,4.05s,7612473.0,OPTIMAL,4.14s
j2032_3,5.42s,8767715.0,OPTIMAL,5.50s
j2032_4,4.03s,4939324.0,OPTIMAL,4.19s
j2032_5,5.60s,8691439.0,OPTIMAL,5.70s
j2032_6,7.93s,9442393.0,OPTIMAL,8.05s
j2032_7,6.95s,5798919.0,OPTIMAL,7.28s
j2032_8,6.65s,10561911.0,OPTIMAL,6.79s
j2032_9,5.77s,7502560.0,OPTIMAL,5.90s
j2033_1,3.08s,535561.0,OPTIMAL,3.63s
j2033_10,3.03s,585647.0,OPTIMAL,3.12s
j2033_2,3.74s,871401.0,OPTIMAL,3.84s
j2033_3,9.10s,409596.0,OPTIMAL,9.20s
j2033_4,3.27s,644978.0,OPTIMAL,3.40s
j2033_5,4.69s,549357.0,OPTIMAL,4.83s
j2033_6,4.81s,629537.0,OPTIMAL,4.92s
j2033_7,3.61s,926614.0,OPTIMAL,3.91s
j2033_8,5.02s,439643.0,OPTIMAL,5.10s
j2033_9,4.32s,661443.0,OPTIMAL,4.42s
j2034_1,8.96s,1674423.0,OPTIMAL,9.07s
j2034_10,3.83s,882853.0,OPTIMAL,3.92s
j2034_2,15.06s,1364948.0,OPTIMAL,15.21s
j2034_3,2.04s,1001536.0,OPTIMAL,2.27s
j2034_4,3.94s,1318032.0,OPTIMAL,4.16s
j2034_5,4.94s,1274932.0,OPTIMAL,5.03s
j2034_6,4.09s,1269191.0,OPTIMAL,4.19s
j2034_7,3.53s,1038200.0,OPTIMAL,3.64s
j2034_8,1.87s,974770.0,OPTIMAL,1.97s
j2034_9,2.12s,918157.0,OPTIMAL,2.19s
j2035_1,3.89s,1087778.0,OPTIMAL,3.99s
j2035_10,2.89s,2440308.0,OPTIMAL,2.97s
j2035_2,7.25s,1118347.0,OPTIMAL,7.36s
j2035_3,1.94s,1414952.0,OPTIMAL,2.02s
j2035_4,9.21s,1974305.0,OPTIMAL,9.36s
j2035_5,1.21s,1157975.0,OPTIMAL,1.30s
j2035_6,4.32s,1819491.0,OPTIMAL,4.42s
j2035_7,2.15s,1694924.0,OPTIMAL,2.22s
j2035_8,2.58s,1888922.0,OPTIMAL,2.69s
j2035_9,4.01s,2160859.0,OPTIMAL,4.11s
j2037_1,20.02s,1076163.0,SATISFIABLE,20.18s
j2037_10,20.83s,1484201.0,SATISFIABLE,21.02s
j2037_2,20.80s,1779207.0,SATISFIABLE,21.05s
j2037_3,20.52s,1237887.0,SATISFIABLE,20.69s
j2037_4,20.86s,1213131.0,SATISFIABLE,21.13s
j2037_5,20.54s,1687277.0,SATISFIABLE,20.72s
j2037_6,20.63s,1365042.0,SATISFIABLE,20.82s
j2037_7,20.78s,1057047.0,SATISFIABLE,21.05s
j2037_8,20.78s,2255611.0,SATISFIABLE,22.93s
j2037_9,16.03s,1691282.0,SATISFIABLE,22.62s
j2038_1,6.07s,2635394.0,OPTIMAL,6.16s
j2038_10,11.91s,1931111.0,OPTIMAL,12.13s
j2038_2,20.05s,3007701.0,SATISFIABLE,20.23s
j2038_3,6.49s,3092775.0,OPTIMAL,6.65s
j2038_4,20.24s,3485763.0,SATISFIABLE,20.44s
j2038_5,4.36s,2633882.0,OPTIMAL,6.94s
j2038_6,10.26s,3128303.0,OPTIMAL,10.40s
j2038_7,6.17s,1853609.0,OPTIMAL,6.28s
j2038_8,6.67s,2438846.0,OPTIMAL,6.82s
j2038_9,8.27s,2168028.0,OPTIMAL,8.40s
j2039_1,7.51s,2614996.0,OPTIMAL,7.62s
j2039_10,4.83s,4600573.0,OPTIMAL,4.92s
j2039_2,4.66s,2962619.0,OPTIMAL,4.75s
j2039_3,11.23s,4874719.0,OPTIMAL,11.39s
j2039_4,4.81s,4476360.0,OPTIMAL,5.38s
j2039_5,4.42s,3807807.0,OPTIMAL,4.52s
j2039_6,4.19s,3262315.0,OPTIMAL,4.28s
j2039_7,14.25s,6714218.0,OPTIMAL,14.40s
j2039_8,6.59s,4070364.0,OPTIMAL,6.71s
j2039_9,20.25s,4091855.0,SATISFIABLE,20.47s
j203_2,1.97s,1587127.0,OPTIMAL,2.03s
j203_5,966.38ms,2015013.0,OPTIMAL,1.04s
j2040_1,12.54s,6552028.0,OPTIMAL,15.42s
j2040_10,6.74s,4636851.0,OPTIMAL,6.84s
j2040_2,5.63s,4858131.0,OPTIMAL,5.74s
j2040_3,5.96s,4410591.0,OPTIMAL,6.07s
j2040_4,9.08s,5627658.0,OPTIMAL,9.18s
j2040_5,7.63s,6482518.0,OPTIMAL,7.78s
j2040_6,15.72s,6815497.0,OPTIMAL,15.90s
j2040_7,10.77s,10073326.0,OPTIMAL,10.94s
j2040_8,6.75s,4406448.0,OPTIMAL,7.10s
j2040_9,7.50s,5905823.0,OPTIMAL,7.61s
j2041_1,1.87s,576490.0,OPTIMAL,1.95s
j2041_10,2.04s,605752.0,OPTIMAL,2.13s
j2041_2,2.46s,481600.0,OPTIMAL,2.52s
j2041_3,4.46s,765470.0,OPTIMAL,4.56s
j2041_4,1.62s,762784.0,OPTIMAL,1.69s
j2041_5,1.69s,530832.0,OPTIMAL,1.76s
j2041_6,1.63s,815323.0,OPTIMAL,1.76s
j2041_7,1.52s,681916.0,OPTIMAL,1.57s
j2041_8,9.80s,688299.0,OPTIMAL,11.02s
j2041_9,5.62s,724385.0,OPTIMAL,5.75s
j2042_1,4.77s,1994923.0,OPTIMAL,4.91s
j2042_10,3.04s,903499.0,OPTIMAL,3.24s
j2042_2,2.48s,1102443.0,OPTIMAL,2.62s
j2042_3,1.38s,1838053.0,OPTIMAL,1.45s
j2042_4,1.92s,1578901.0,OPTIMAL,1.99s
j2042_5,3.44s,1064369.0,OPTIMAL,3.83s
j2042_6,1.48s,955996.0,OPTIMAL,1.57s
j2042_7,3.59s,1370941.0,OPTIMAL,3.68s
j2042_8,1.30s,1615553.0,OPTIMAL,1.38s
j2042_9,2.02s,2126875.0,OPTIMAL,2.08s
j2043_1,1.36s,2044648.0,OPTIMAL,1.44s
j2043_10,2.69s,1994508.0,OPTIMAL,2.78s
j2043_2,1.83s,2295356.0,OPTIMAL,1.89s
j2043_3,2.55s,1572756.0,OPTIMAL,2.62s
j2043_4,1.52s,1546460.0,OPTIMAL,1.63s
j2043_5,1.70s,2524967.0,OPTIMAL,1.77s
j2043_6,4.13s,2403760.0,OPTIMAL,4.69s
j2043_7,2.89s,2079075.0,OPTIMAL,2.99s
j2043_8,3.71s,2414781.0,OPTIMAL,3.79s
j2043_9,3.21s,2326130.0,OPTIMAL,3.31s
j2044_1,3.73s,3100255.0,OPTIMAL,3.83s
j2044_10,971.22ms,2027652.0,OPTIMAL,1.06s
j2044_2,5.00s,3154995.0,OPTIMAL,5.09s
j2044_3,3.10s,2163645.0,OPTIMAL,3.25s
j2044_4,2.30s,2559491.0,OPTIMAL,2.38s
j2044_5,2.51s,2544588.0,OPTIMAL,2.58s
j2044_6,2.92s,2809058.0,OPTIMAL,3.03s
j2044_7,1.60s,1838621.0,OPTIMAL,1.70s
j2044_8,2.97s,2249973.0,OPTIMAL,3.07s
j2044_9,1.67s,2842030.0,OPTIMAL,1.79s
j2045_1,20.88s,2995029.0,SATISFIABLE,21.10s
j2045_10,20.47s,1961363.0,SATISFIABLE,20.69s
j2045_2,20.80s,2045905.0,SATISFIABLE,21.06s
j2045_3,19.57s,1511210.0,SATISFIABLE,20.14s
j2045_4,20.01s,1301848.0,SATISFIABLE,20.18s
j2045_5,20.07s,1842011.0,SATISFIABLE,20.22s
j2045_6,6.88s,1210226.0,OPTIMAL,6.98s
j2045_7,20.82s,1717988.0,SATISFIABLE,20.99s
j2045_8,20.60s,1575943.0,SATISFIABLE,20.81s
j2045_9,5.52s,1506864.0,SATISFIABLE,28.86s
j2046_1,20.57s,3443798.0,SATISFIABLE,20.76s
j2046_10,7.22s,5272838.0,OPTIMAL,7.41s
j2046_2,3.64s,3837663.0,OPTIMAL,3.75s
j2046_3,20.72s,2688551.0,SATISFIABLE,20.93s
j2046_4,10.16s,3187653.0,OPTIMAL,10.40s
j2046_5,3.61s,2888081.0,OPTIMAL,3.69s
j2046_6,11.18s,4108367.0,OPTIMAL,11.32s
j2046_7,5.86s,2011315.0,OPTIMAL,5.97s
j2046_8,8.19s,2835216.0,OPTIMAL,8.30s
j2046_9,3.81s,2935783.0,OPTIMAL,6.32s
j2047_1,6.02s,5627533.0,OPTIMAL,6.44s
j2047_10,10.22s,3551529.0,OPTIMAL,10.34s
j2047_2,3.33s,3971125.0,OPTIMAL,11.54s
j2047_3,4.48s,6949717.0,OPTIMAL,4.58s
j2047_4,4.50s,4409151.0,OPTIMAL,4.60s
j2047_5,2.54s,2878144.0,OPTIMAL,2.60s
j2047_6,4.85s,4591959.0,OPTIMAL,4.98s
j2047_7,7.96s,3443293.0,OPTIMAL,8.52s
j2047_8,2.59s,6530408.0,OPTIMAL,2.71s
j2047_9,2.17s,2691678.0,OPTIMAL,2.33s
j2048_1,8.73s,6035661.0,OPTIMAL,8.92s
j2048_10,3.11s,5063374.0,OPTIMAL,3.47s
j2048_2,5.21s,6383818.0,OPTIMAL,5.33s
j2048_3,4.08s,10946053.0,OPTIMAL,4.25s
j2048_4,10.69s,8159207.0,OPTIMAL,10.84s
j2048_5,2.88s,5932512.0,OPTIMAL,2.95s
j2048_6,4.42s,7660602.0,OPTIMAL,4.68s
j2048_7,1.62s,3844250.0,OPTIMAL,1.72s
j2048_8,4.36s,6051592.0,OPTIMAL,4.48s
j2048_9,3.52s,5305724.0,OPTIMAL,3.68s
j2049_1,2.07s,498158.0,OPTIMAL,2.15s
j2049_10,1.65s,930590.0,OPTIMAL,1.72s
j2049_2,1.23s,974803.0,OPTIMAL,1.31s
j2049_3,1.40s,909979.0,OPTIMAL,1.49s
j2049_4,1.37s,348849.0,OPTIMAL,1.45s
j2049_5,1.47s,837673.0,OPTIMAL,1.60s
j2049_6,982.26ms,420321.0,OPTIMAL,1.09s
j2049_7,1.12s,1160929.0,OPTIMAL,2.67s
j2049_8,1.56s,771754.0,OPTIMAL,1.62s
j2049_9,2.57s,1505271.0,OPTIMAL,2.68s
j2050_1,1.50s,776112.0,OPTIMAL,1.58s
j2050_10,997.18ms,1099311.0,OPTIMAL,1.07s
j2050_2,902.54ms,1171780.0,OPTIMAL,982.47ms
j2050_3,969.91ms,1795226.0,OPTIMAL,1.05s
j2050_4,2.14s,1574411.0,OPTIMAL,2.24s
j2050_5,1.32s,1446351.0,OPTIMAL,1.45s
j2050_6,1.67s,1551178.0,OPTIMAL,1.84s
j2050_7,932.42ms,1157376.0,OPTIMAL,1.03s
j2050_8,1.79s,1686192.0,OPTIMAL,2.00s
j2050_9,2.64s,1320871.0,OPTIMAL,2.70s
j2051_1,2.70s,2718791.0,OPTIMAL,2.79s
j2051_10,1.14s,3260901.0,OPTIMAL,1.20s
j2051_2,3.06s,3511545.0,OPTIMAL,3.13s
j2051_3,1.45s,1782457.0,OPTIMAL,7.62s
j2051_4,2.81s,2287490.0,OPTIMAL,2.87s
j2051_5,1.71s,1460176.0,OPTIMAL,1.78s
j2051_6,1.24s,1922166.0,OPTIMAL,1.31s
j2051_7,1.37s,1672674.0,OPTIMAL,1.45s
j2051_8,1.26s,1637024.0,OPTIMAL,1.35s
j2051_9,3.99s,3943917.0,OPTIMAL,4.12s
j2052_1,2.30s,3274482.0,OPTIMAL,2.43s
j2052_10,2.64s,2797179.0,OPTIMAL,2.73s
j2052_2,2.62s,3875283.0,OPTIMAL,2.70s
j2052_3,1.76s,2850049.0,OPTIMAL,1.83s
j2052_4,2.47s,2979597.0,OPTIMAL,2.55s
j2052_5,2.46s,3094135.0,OPTIMAL,2.53s
j2052_6,1.92s,3204363.0,OPTIMAL,1.99s
j2052_7,2.24s,3447985.0,OPTIMAL,2.55s
j2052_8,2.01s,3393321.0,OPTIMAL,2.66s
j2052_9,4.17s,4142262.0,OPTIMAL,4.31s
j2053_1,20.52s,1778221.0,SATISFIABLE,20.71s
j2053_10,20.38s,2029587.0,SATISFIABLE,20.60s
j2053_2,19.99s,1584198.0,SATISFIABLE,20.17s
j2053_3,20.38s,2143137.0,SATISFIABLE,20.56s
j2053_4,20.73s,2122343.0,SATISFIABLE,20.92s
j2053_5,7.54s,2626129.0,OPTIMAL,21.11s
j2053_6,11.19s,1935155.0,OPTIMAL,11.38s
j2053_7,3.64s,1563436.0,OPTIMAL,3.76s
j2053_8,5.52s,1699322.0,OPTIMAL,5.62s
j2053_9,10.72s,2480279.0,OPTIMAL,10.89s
j2054_1,2.24s,3810678.0,OPTIMAL,2.42s
j2054_10,2.62s,2911758.0,OPTIMAL,2.87s
j2054_2,2.82s,3885014.0,OPTIMAL,2.96s
j2054_3,2.17s,2738905.0,OPTIMAL,2.27s
j2054_4,3.17s,3041220.0,OPTIMAL,3.25s
j2054_5,3.91s,6231848.0,OPTIMAL,7.16s
j2054_6,10.53s,3872500.0,OPTIMAL,10.68s
j2054_7,2.36s,4361320.0,OPTIMAL,12.30s
j2054_8,8.58s,3905601.0,OPTIMAL,8.71s
j2054_9,3.27s,3692898.0,OPTIMAL,3.36s
j2055_1,5.58s,5561863.0,OPTIMAL,5.69s
j2055_10,3.32s,7161757.0,OPTIMAL,3.41s
j2055_2,3.69s,4064662.0,OPTIMAL,4.03s
j2055_3,6.64s,8899873.0,OPTIMAL,6.83s
j2055_4,5.04s,5408990.0,OPTIMAL,5.16s
j2055_5,6.42s,6982805.0,OPTIMAL,8.54s
j2055_6,3.12s,4217092.0,OPTIMAL,3.24s
j2055_7,3.12s,5971710.0,OPTIMAL,5.37s
j2055_8,6.66s,4164931.0,OPTIMAL,6.77s
j2055_9,5.89s,6589931.0,OPTIMAL,6.00s
j2056_1,3.57s,3990326.0,OPTIMAL,3.69s
j2056_10,3.88s,10036262.0,OPTIMAL,3.99s
j2056_2,3.92s,5994480.0,OPTIMAL,3.99s
j2056_3,3.91s,6323253.0,OPTIMAL,4.00s
j2056_4,7.84s,10648638.0,OPTIMAL,7.99s
j2056_5,2.76s,9581463.0,OPTIMAL,2.85s
j2056_6,5.24s,5542829.0,OPTIMAL,5.36s
j2056_7,5.77s,7707974.0,OPTIMAL,5.90s
j2056_8,3.81s,9866184.0,OPTIMAL,3.89s
j2056_9,9.95s,9009710.0,OPTIMAL,10.11s
j2057_1,732.24ms,947818.0,OPTIMAL,824.03ms
