benchmark,cpu_time,number_of_decisions,status,wall_time
J50108_4,13.66s,637050,OPTIMAL,14.40s
J50108_5,11.14s,444387,OPTIMAL,11.86s
J5010_1,598.89s,5739246,SATISFIABLE,605.25s
J5010_2,597.05s,8547224,SATISFIABLE,603.35s
J5010_3,599.08s,5846140,SATISFIABLE,603.86s
J5010_4,597.17s,3541474,SATISFIABLE,603.66s
J5010_5,598.16s,2036130,SATISFIABLE,602.99s
J5011_1,597.13s,3774137,SATISFIABLE,603.05s
J5011_2,600.20s,6594843,SATISFIABLE,603.18s
J5011_3,599.50s,4268679,SATISFIABLE,602.70s
J5011_4,600.10s,3351848,SATISFIABLE,603.96s
J5011_5,599.81s,9961893,SATISFIABLE,603.49s
J5012_1,598.90s,3589193,SATISFIABLE,603.72s
J5012_2,600.35s,1558136,SATISFIABLE,603.66s
J5012_3,598.30s,5787418,SATISFIABLE,603.49s
J5012_4,598.08s,8094227,SATISFIABLE,603.65s
J5012_5,598.04s,6336060,SATISFIABLE,602.84s
J5013_1,157.72s,1848593,OPTIMAL,158.88s
J5013_2,596.63s,1998044,SATISFIABLE,602.95s
J5013_3,599.05s,1623872,SATISFIABLE,602.36s
J5013_4,598.79s,1742190,SATISFIABLE,603.11s
J5013_5,598.99s,3384920,SATISFIABLE,602.63s
J5014_1,598.97s,2206073,SATISFIABLE,603.67s
J5014_2,597.18s,1504221,SATISFIABLE,602.96s
J5014_3,598.53s,2014201,SATISFIABLE,602.79s
J5014_4,598.08s,1980160,SATISFIABLE,603.10s
J5014_5,597.22s,2405531,SATISFIABLE,602.96s
J5015_1,8.04s,620644,OPTIMAL,8.54s
J5015_2,7.81s,392986,OPTIMAL,10.19s
J5015_3,14.78s,2037442,OPTIMAL,15.44s
J5015_4,8.39s,499204,OPTIMAL,9.05s
J5015_5,18.98s,1269227,OPTIMAL,19.65s
J5016_1,19.12s,1629101,OPTIMAL,20.37s
J5016_2,120.04s,1286296,OPTIMAL,121.02s
J5016_3,18.08s,977817,OPTIMAL,19.04s
J5016_4,14.31s,1182151,OPTIMAL,16.36s
J5016_5,10.98s,866824,OPTIMAL,11.80s
J5017_1,10.68s,644119,OPTIMAL,12.19s
J5017_2,5.92s,104662,OPTIMAL,6.46s
J5017_3,5.51s,188725,OPTIMAL,6.16s
J5017_4,6.75s,127287,OPTIMAL,7.38s
J5017_5,7.06s,203179,OPTIMAL,7.89s
J5018_1,8.06s,714606,OPTIMAL,19.10s
J5018_2,9.68s,1038807,OPTIMAL,10.35s
J5018_3,7.52s,454311,OPTIMAL,9.74s
J5018_4,11.93s,941039,OPTIMAL,12.68s
J5018_5,12.20s,1307875,OPTIMAL,13.22s
J5019_1,600.50s,2259549,SATISFIABLE,604.28s
J501_1,597.54s,1692148,SATISFIABLE,604.07s
J501_2,599.86s,4237954,SATISFIABLE,603.19s
J501_3,599.13s,4242998,SATISFIABLE,602.40s
J501_4,599.84s,2062749,SATISFIABLE,602.38s
J501_5,599.49s,1835911,SATISFIABLE,603.43s
J5020_1,600.05s,2843762,SATISFIABLE,604.79s
J5020_2,596.02s,3432870,SATISFIABLE,604.48s
J5020_3,599.55s,1859211,SATISFIABLE,604.16s
J5020_4,599.67s,1504973,SATISFIABLE,605.61s
J5020_5,599.98s,2007311,SATISFIABLE,604.31s
J5021_4,17.90s,375822,OPTIMAL,19.00s
J5021_5,599.94s,661666,SATISFIABLE,603.44s
J5022_2,290.15s,1180597,OPTIMAL,292.66s
J5023_1,600.11s,1665530,SATISFIABLE,604.33s
J5025_1,598.83s,2755318,SATISFIABLE,603.21s
J5025_2,599.53s,2034888,SATISFIABLE,602.75s
J5025_3,599.03s,3002812,SATISFIABLE,603.09s
J5025_4,599.37s,2653189,SATISFIABLE,603.05s
J5025_5,600.09s,1940730,SATISFIABLE,604.30s
J5026_1,599.29s,1770629,SATISFIABLE,603.97s
J5026_2,597.76s,2129764,SATISFIABLE,603.67s
J5026_3,598.29s,1420848,SATISFIABLE,603.95s
J5026_4,600.31s,2027905,SATISFIABLE,603.68s
J5026_5,600.83s,2952628,SATISFIABLE,605.03s
J5027_1,12.81s,762397,OPTIMAL,14.72s
J5027_2,11.41s,644993,OPTIMAL,12.24s
J5027_3,10.88s,970647,OPTIMAL,11.56s
J5027_4,18.50s,1935223,OPTIMAL,19.21s
J5027_5,11.13s,747332,OPTIMAL,11.82s
J5028_1,18.51s,2098637,OPTIMAL,19.87s
J5028_2,12.67s,984615,OPTIMAL,13.48s
J5028_3,14.17s,1615259,OPTIMAL,14.98s
J5028_4,16.41s,2002602,OPTIMAL,19.85s
J5028_5,59.12s,2184665,OPTIMAL,60.14s
J5029_1,7.04s,64062,OPTIMAL,7.69s
J5029_2,7.17s,57354,OPTIMAL,8.95s
J5029_3,7.02s,62020,OPTIMAL,8.06s
J5029_4,6.63s,63765,OPTIMAL,7.47s
J5029_5,8.64s,318517,OPTIMAL,9.61s
J502_1,598.19s,5108180,SATISFIABLE,602.32s
J502_2,599.29s,4250309,SATISFIABLE,603.31s
J502_3,598.74s,2128142,SATISFIABLE,602.73s
J502_4,599.52s,2648237,SATISFIABLE,604.05s
J502_5,599.94s,3217128,SATISFIABLE,602.83s
J5030_1,11.29s,496585,OPTIMAL,11.91s
J5030_2,21.06s,3150858,OPTIMAL,25.66s
J5030_3,33.16s,6196707,OPTIMAL,34.01s
J5030_4,11.70s,714086,OPTIMAL,12.89s
J5030_5,11.71s,925547,OPTIMAL,13.22s
J5037_1,598.83s,2309095,SATISFIABLE,601.96s
J5037_2,599.50s,2013297,SATISFIABLE,603.46s
J5037_3,600.37s,2083832,SATISFIABLE,603.04s
J5037_4,597.31s,2100106,SATISFIABLE,602.67s
J5037_5,597.86s,2074421,SATISFIABLE,602.91s
J5038_1,600.20s,3687596,SATISFIABLE,602.84s
J5038_2,598.63s,1762310,SATISFIABLE,602.93s
J5038_3,599.91s,3032119,SATISFIABLE,603.42s
J5038_4,598.23s,3498969,SATISFIABLE,602.85s
J5038_5,599.00s,1739036,SATISFIABLE,602.93s
J5039_1,18.99s,2051521,OPTIMAL,19.88s
J5039_2,12.52s,921282,OPTIMAL,12.99s
J5039_3,7.31s,351016,OPTIMAL,8.86s
J5039_4,8.55s,769402,OPTIMAL,9.10s
J5039_5,11.32s,954076,OPTIMAL,12.19s
J503_1,8.77s,456428,OPTIMAL,10.04s
J503_2,10.55s,1146950,OPTIMAL,10.98s
J503_3,12.73s,950453,OPTIMAL,13.57s
J503_4,14.56s,2663588,OPTIMAL,15.17s
J503_5,59.22s,871577,OPTIMAL,60.00s
J5040_1,599.12s,1816947,SATISFIABLE,602.76s
J5040_2,588.70s,4603440,SATISFIABLE,602.69s
J5040_3,599.28s,1443208,SATISFIABLE,602.69s
J5040_4,599.73s,1262838,SATISFIABLE,606.74s
J5040_5,11.54s,446480,OPTIMAL,12.04s
J5041_1,7.78s,253948,OPTIMAL,8.47s
J5041_2,7.79s,569405,OPTIMAL,8.25s
J5041_3,18.19s,2575547,OPTIMAL,21.32s
J5041_4,16.43s,3570779,OPTIMAL,17.60s
J5041_5,6.47s,190828,OPTIMAL,6.96s
J5042_1,10.44s,1421923,OPTIMAL,11.09s
J5042_2,20.95s,1787151,OPTIMAL,23.08s
J5042_3,81.45s,4852509,OPTIMAL,100.93s
J5042_4,12.64s,537135,OPTIMAL,13.55s
J5042_5,19.14s,3042609,OPTIMAL,20.26s
J5043_1,598.38s,4805035,SATISFIABLE,603.65s
J5043_2,600.59s,5462925,SATISFIABLE,603.50s
J5043_3,599.30s,2092467,SATISFIABLE,603.43s
J5043_4,600.05s,9166868,SATISFIABLE,604.34s
J5043_5,599.60s,7044328,SATISFIABLE,604.02s
J5044_1,597.91s,5831112,SATISFIABLE,602.98s
J5044_2,599.71s,4227658,SATISFIABLE,603.22s
J5044_3,598.60s,6469869,SATISFIABLE,603.92s
J5044_4,600.26s,5495562,SATISFIABLE,603.40s
J5044_5,598.58s,7440924,SATISFIABLE,603.73s
J5045_1,599.75s,5246669,SATISFIABLE,602.88s
J5045_2,598.92s,5478062,SATISFIABLE,603.31s
J5045_3,599.12s,3439947,SATISFIABLE,603.15s
J5045_4,600.52s,2441086,SATISFIABLE,603.68s
J5045_5,597.17s,5078522,SATISFIABLE,605.96s
J5046_1,599.29s,6244862,SATISFIABLE,603.40s
J5046_2,599.23s,4923991,SATISFIABLE,603.30s
J5046_3,597.97s,3649114,SATISFIABLE,604.59s
J5046_4,599.71s,1480979,SATISFIABLE,603.40s
J5046_5,599.67s,5780558,SATISFIABLE,604.72s
J5047_1,598.36s,3193282,SATISFIABLE,603.14s
J5047_2,599.93s,6205204,SATISFIABLE,603.71s
J5047_3,597.99s,7110885,SATISFIABLE,603.69s
J5047_4,597.77s,3602813,SATISFIABLE,603.62s
J5047_5,598.71s,6788974,SATISFIABLE,603.17s
J5048_1,600.38s,5947041,SATISFIABLE,603.82s
J5048_2,600.00s,6789467,SATISFIABLE,602.84s
J5048_3,598.00s,1455754,SATISFIABLE,603.36s
J5048_4,600.72s,4333125,SATISFIABLE,603.53s
J5048_5,599.98s,3562447,SATISFIABLE,603.77s
J5049_1,598.70s,2168151,SATISFIABLE,602.26s
J5049_2,599.50s,2318639,SATISFIABLE,602.47s
J5049_3,595.83s,1406855,UNKNOWN,600.96s
J5049_4,599.70s,1539340,SATISFIABLE,604.31s
J5049_5,597.99s,2174651,SATISFIABLE,602.60s
J504_1,600.07s,6407743,SATISFIABLE,603.55s
J504_2,505.61s,6301625,OPTIMAL,508.41s
J504_3,60.04s,749711,OPTIMAL,61.07s
J504_4,598.72s,3637653,SATISFIABLE,602.59s
J504_5,597.97s,3793585,SATISFIABLE,602.26s
J5050_1,600.29s,2012609,SATISFIABLE,603.23s
J5050_2,598.71s,1712534,SATISFIABLE,602.86s
J5050_3,600.09s,1699489,SATISFIABLE,602.65s
J5050_4,597.98s,1525695,SATISFIABLE,602.96s
J5050_5,598.28s,1424364,SATISFIABLE,602.93s
J5051_1,9.00s,875031,OPTIMAL,9.63s
J5051_2,9.65s,634677,OPTIMAL,10.36s
J5051_3,8.61s,600275,OPTIMAL,10.49s
J5051_4,13.88s,1750025,OPTIMAL,15.67s
J5051_5,10.07s,635975,OPTIMAL,11.03s
J5052_1,598.14s,1394989,SATISFIABLE,602.92s
J5052_2,599.09s,1622408,SATISFIABLE,602.41s
J5052_3,134.36s,2655768,OPTIMAL,135.89s
J5052_4,10.69s,1039610,OPTIMAL,17.92s
J5052_5,59.05s,1311307,OPTIMAL,61.97s
J5053_1,5.74s,87285,OPTIMAL,7.20s
J5053_2,5.76s,41677,OPTIMAL,7.68s
J5053_3,6.05s,31929,OPTIMAL,6.84s
J5053_4,6.22s,134600,OPTIMAL,7.07s
J5053_5,5.90s,36869,OPTIMAL,8.81s
J5054_1,7.92s,369664,OPTIMAL,8.79s
J5054_2,11.99s,1162930,OPTIMAL,12.96s
J5054_3,7.19s,321730,OPTIMAL,8.75s
J5054_4,14.76s,1022267,OPTIMAL,15.52s
J5054_5,8.81s,716055,OPTIMAL,13.62s
J5055_1,599.25s,1700173,SATISFIABLE,603.41s
J5055_2,600.38s,3175396,SATISFIABLE,603.04s
J5055_3,598.18s,2124552,SATISFIABLE,604.57s
J5055_4,599.88s,1563600,SATISFIABLE,603.40s
J5055_5,600.73s,1910998,SATISFIABLE,603.91s
J5056_1,600.54s,1443184,SATISFIABLE,603.54s
J5056_2,597.95s,1394245,SATISFIABLE,605.02s
J5056_3,601.60s,1761512,SATISFIABLE,604.40s
J5056_4,600.40s,1698087,SATISFIABLE,603.98s
J5056_5,600.73s,2243850,SATISFIABLE,603.56s
J5057_1,82.00s,1110044,OPTIMAL,83.03s
J5057_2,39.30s,1411060,OPTIMAL,40.67s
J5057_3,322.19s,842457,OPTIMAL,325.53s
J5057_4,12.28s,314728,OPTIMAL,13.17s
J5057_5,18.62s,996575,OPTIMAL,32.44s
J5058_1,600.54s,1798506,SATISFIABLE,604.15s
J5058_2,24.89s,1828304,OPTIMAL,25.92s
J5058_3,34.96s,1316382,OPTIMAL,35.83s
J5058_4,601.00s,1508227,SATISFIABLE,604.99s
J5058_5,600.49s,1588210,SATISFIABLE,603.93s
J5059_1,8.96s,49794,OPTIMAL,9.64s
J5059_2,9.44s,134070,OPTIMAL,10.82s
J5059_3,89.22s,485685,OPTIMAL,91.42s
J5059_4,109.25s,4994214,OPTIMAL,110.31s
J5059_5,15.34s,211217,OPTIMAL,16.73s
J505_1,9.21s,1259267,OPTIMAL,10.29s
J505_2,5.57s,190540,OPTIMAL,6.09s
J505_3,5.96s,101409,OPTIMAL,6.52s
J505_4,30.20s,2992269,OPTIMAL,30.90s
J505_5,11.80s,1793549,OPTIMAL,12.34s
J5060_1,12.14s,284367,OPTIMAL,14.71s
J5060_2,16.15s,538250,OPTIMAL,17.00s
J5060_3,17.78s,712227,OPTIMAL,19.29s
J5060_4,601.07s,1161924,SATISFIABLE,604.05s
J5060_5,21.62s,1677946,OPTIMAL,22.50s
J5061_1,599.62s,1632719,SATISFIABLE,604.86s
J5061_2,600.25s,2302713,SATISFIABLE,603.62s
J5061_3,599.16s,2029004,SATISFIABLE,603.15s
J5061_4,600.49s,2146406,SATISFIABLE,603.11s
J5061_5,597.36s,2300922,SATISFIABLE,603.53s
J5062_1,599.93s,2911458,SATISFIABLE,603.69s
J5062_2,599.14s,1697854,SATISFIABLE,603.19s
J5062_3,597.79s,2530091,SATISFIABLE,603.49s
J5062_4,597.79s,1169117,SATISFIABLE,603.82s
J5062_5,600.02s,2559303,SATISFIABLE,602.69s
J5063_1,10.20s,461054,OPTIMAL,12.09s
J5063_2,11.52s,1058643,OPTIMAL,13.18s
J5063_3,8.14s,395363,OPTIMAL,8.92s
J5063_4,31.02s,5081984,OPTIMAL,32.09s
J5063_5,16.55s,2291280,OPTIMAL,17.17s
J5064_1,20.87s,1114905,OPTIMAL,21.88s
J5064_2,15.12s,1505782,OPTIMAL,15.87s
J5064_3,40.12s,4635765,OPTIMAL,42.24s
J5064_4,26.42s,935767,OPTIMAL,27.17s
J5064_5,40.84s,2368568,OPTIMAL,41.62s
J5065_1,5.77s,35477,OPTIMAL,6.39s
J5065_2,6.14s,49400,OPTIMAL,6.91s
J5065_3,5.83s,40553,OPTIMAL,7.22s
J5065_4,6.19s,39353,OPTIMAL,7.39s
J5065_5,7.28s,141141,OPTIMAL,8.26s
J5066_1,11.56s,1104916,OPTIMAL,12.23s
J5066_2,8.89s,370079,OPTIMAL,10.02s
J5066_3,14.13s,673712,OPTIMAL,14.94s
J5066_4,8.75s,410475,OPTIMAL,10.74s
J5066_5,17.44s,1696725,OPTIMAL,18.67s
J5067_1,598.08s,2139747,SATISFIABLE,604.93s
J5067_3,601.05s,2010234,SATISFIABLE,604.07s
J5067_5,598.33s,1998700,SATISFIABLE,604.61s
J5068_3,598.49s,1667329,SATISFIABLE,604.49s
J5068_5,601.04s,2044198,SATISFIABLE,603.77s
J5069_1,23.79s,740074,OPTIMAL,27.17s
J5069_2,20.56s,918151,OPTIMAL,21.52s
J5069_4,13.67s,428922,OPTIMAL,15.27s
J506_1,13.48s,795850,OPTIMAL,14.01s
J506_2,17.53s,2419885,OPTIMAL,18.04s
J506_3,20.16s,1332930,OPTIMAL,20.76s
J506_4,9.30s,1351999,OPTIMAL,10.20s
J506_5,28.98s,3650459,OPTIMAL,29.53s
J5070_3,599.29s,1648405,SATISFIABLE,604.15s
J5070_5,516.45s,1645718,OPTIMAL,519.62s
J5071_4,10.36s,96778,OPTIMAL,12.24s
J5072_1,15.20s,389681,OPTIMAL,16.03s
J5072_2,15.77s,388191,OPTIMAL,16.88s
J5072_3,14.01s,537109,OPTIMAL,15.19s
J5072_4,19.32s,641319,OPTIMAL,21.66s
J5073_1,598.50s,2619195,SATISFIABLE,601.84s
J5073_2,599.05s,4450526,SATISFIABLE,602.55s
J5073_3,597.25s,3325267,SATISFIABLE,602.30s
J5073_4,598.08s,3343890,SATISFIABLE,601.42s
J5073_5,596.68s,2220906,SATISFIABLE,602.02s
J5074_1,599.49s,2593953,SATISFIABLE,602.89s
J5074_2,597.61s,2368376,SATISFIABLE,602.36s
J5074_3,587.91s,1877125,SATISFIABLE,602.42s
J5074_4,599.28s,6045968,SATISFIABLE,602.29s
J5074_5,599.54s,4420500,SATISFIABLE,602.18s
J5075_1,11.81s,909772,OPTIMAL,13.65s
J5075_2,11.57s,907081,OPTIMAL,12.12s
J5075_3,9.24s,848422,OPTIMAL,9.67s
J5075_4,12.30s,2202305,OPTIMAL,17.28s
J5075_5,29.84s,7835947,OPTIMAL,32.81s
J5076_1,598.64s,3099110,SATISFIABLE,602.10s
J5076_2,599.49s,3574324,SATISFIABLE,602.44s
J5076_3,598.92s,1425578,SATISFIABLE,602.04s
J5076_4,72.39s,2435444,OPTIMAL,73.18s
J5076_5,595.87s,2347036,SATISFIABLE,604.46s
J5077_1,9.48s,1232961,OPTIMAL,9.89s
J5077_2,7.26s,979227,OPTIMAL,7.66s
J5077_3,7.27s,349476,OPTIMAL,7.77s
J5077_4,8.81s,876903,OPTIMAL,9.35s
J5077_5,9.95s,989167,OPTIMAL,11.21s
J5078_1,12.62s,2117958,OPTIMAL,13.08s
J5078_2,9.64s,800915,OPTIMAL,10.20s
J5078_3,14.78s,615192,OPTIMAL,15.11s
J5078_4,14.07s,2049746,OPTIMAL,14.58s
J5078_5,8.13s,475079,OPTIMAL,10.01s
J5079_1,600.10s,4050666,SATISFIABLE,602.71s
J5079_2,599.89s,6937580,SATISFIABLE,602.34s
J5079_3,599.28s,2185272,SATISFIABLE,602.73s
J5079_4,599.81s,4745150,SATISFIABLE,603.11s
J5079_5,599.13s,3581647,SATISFIABLE,603.38s
J507_1,599.27s,2542600,SATISFIABLE,603.43s
J507_2,598.90s,3872303,SATISFIABLE,603.53s
J507_3,599.78s,5366479,SATISFIABLE,604.29s
J507_4,598.77s,6094252,SATISFIABLE,602.68s
J507_5,600.09s,2487046,SATISFIABLE,611.75s
J5080_1,598.04s,8465022,SATISFIABLE,604.45s
J5080_2,598.48s,3841964,SATISFIABLE,602.07s
J5080_3,598.64s,4238813,SATISFIABLE,601.99s
J5080_4,597.84s,3542133,SATISFIABLE,602.98s
J5080_5,598.59s,1790355,SATISFIABLE,602.45s
J5081_1,599.85s,2686501,SATISFIABLE,602.69s
J5081_2,60.35s,704947,OPTIMAL,63.51s
J5081_3,598.32s,2599813,SATISFIABLE,602.59s
J5081_4,597.82s,5654239,SATISFIABLE,602.94s
J5081_5,600.47s,1685183,SATISFIABLE,603.64s
J5082_1,597.70s,4473418,SATISFIABLE,602.91s
J5082_2,581.20s,4222695,SATISFIABLE,602.77s
J5082_3,600.01s,10215668,SATISFIABLE,603.30s
J5082_4,599.53s,4761425,SATISFIABLE,602.57s
J5082_5,595.34s,2237123,SATISFIABLE,602.98s
J5083_1,599.55s,3735418,SATISFIABLE,603.40s
J5083_2,55.94s,3379329,OPTIMAL,57.32s
J5083_3,253.80s,2965820,OPTIMAL,255.45s
J5083_4,597.48s,3782082,SATISFIABLE,602.78s
J5083_5,599.40s,2389168,SATISFIABLE,603.72s
J5084_1,596.85s,3877445,SATISFIABLE,602.47s
J5084_2,599.98s,4992816,SATISFIABLE,603.20s
J5084_3,598.98s,4286126,SATISFIABLE,604.47s
J5084_4,599.01s,4274015,SATISFIABLE,602.01s
J5084_5,599.07s,5973848,SATISFIABLE,602.71s
J5085_1,596.86s,1967631,SATISFIABLE,602.22s
J5085_2,598.55s,1789622,SATISFIABLE,602.08s
J5085_3,598.94s,1572735,SATISFIABLE,602.58s
J5085_4,598.01s,2043334,SATISFIABLE,603.05s
J5085_5,598.59s,1666394,SATISFIABLE,602.93s
J5086_1,596.63s,1606987,SATISFIABLE,602.44s
J5086_2,599.40s,1480798,SATISFIABLE,604.89s
J5086_3,598.25s,2176260,SATISFIABLE,602.36s
J5086_4,598.54s,6408809,SATISFIABLE,602.25s
J5086_5,598.75s,2288428,SATISFIABLE,601.62s
J5087_1,10.24s,659394,OPTIMAL,11.26s
J5087_2,7.46s,511302,OPTIMAL,9.90s
J5087_3,8.62s,528224,OPTIMAL,9.08s
J5087_4,6.73s,480838,OPTIMAL,9.34s
J5087_5,9.50s,874381,OPTIMAL,11.78s
J5088_1,598.61s,1890578,SATISFIABLE,602.27s
J5088_2,597.54s,1405896,SATISFIABLE,601.68s
J5088_3,599.48s,1401992,SATISFIABLE,602.40s
J5088_4,319.55s,1630187,OPTIMAL,322.35s
J5088_5,596.03s,1433269,SATISFIABLE,602.09s
J5089_1,4.91s,30250,OPTIMAL,5.49s
J5089_2,4.57s,49775,OPTIMAL,5.39s
J5089_3,6.52s,337811,OPTIMAL,7.66s
J5089_4,4.81s,40664,OPTIMAL,6.93s
J5089_5,4.76s,172738,OPTIMAL,6.18s
J508_1,597.62s,2644759,SATISFIABLE,604.28s
J508_2,600.55s,6190419,SATISFIABLE,603.15s
J508_3,598.14s,6246987,SATISFIABLE,603.21s
J508_4,599.62s,4201769,SATISFIABLE,609.68s
J508_5,600.58s,6188158,SATISFIABLE,603.29s
J5090_1,5.90s,333227,OPTIMAL,6.38s
J5090_2,11.51s,1360689,OPTIMAL,12.09s
J5090_3,10.63s,934606,OPTIMAL,11.17s
J5090_4,9.84s,724282,OPTIMAL,10.81s
J5090_5,15.18s,1246603,OPTIMAL,16.00s
J5091_1,598.43s,1622836,SATISFIABLE,602.54s
J5091_2,599.54s,4710638,SATISFIABLE,602.35s
J5091_3,599.76s,2400022,SATISFIABLE,603.48s
J5091_4,598.85s,1476798,SATISFIABLE,603.60s
J5091_5,597.71s,3494646,SATISFIABLE,602.91s
J5092_1,599.57s,2474394,SATISFIABLE,602.87s
J5092_2,597.87s,4398442,SATISFIABLE,602.77s
J5092_3,600.54s,3122829,SATISFIABLE,603.37s
J5092_4,598.62s,1520702,SATISFIABLE,602.51s
J5092_5,599.34s,2514003,SATISFIABLE,602.66s
J5093_1,26.69s,1571849,OPTIMAL,27.94s
J5093_2,15.83s,647206,OPTIMAL,16.86s
J5093_3,12.48s,702025,OPTIMAL,14.12s
J5093_4,158.03s,1411531,OPTIMAL,159.92s
J5093_5,19.79s,790089,OPTIMAL,21.21s
J5094_1,599.63s,2619962,SATISFIABLE,602.48s
J5094_2,597.72s,1696826,SATISFIABLE,603.03s
J5094_3,599.13s,1957222,SATISFIABLE,602.95s
J5094_4,599.61s,1858289,SATISFIABLE,605.40s
J5094_5,599.14s,1833013,SATISFIABLE,602.85s
J5095_1,29.27s,3344952,OPTIMAL,30.57s
J5095_2,30.25s,4165566,OPTIMAL,31.46s
J5095_3,40.09s,2237279,OPTIMAL,40.80s
J5095_4,7.05s,82270,OPTIMAL,7.48s
J5095_5,11.02s,236932,OPTIMAL,11.77s
J5096_1,46.18s,1289140,OPTIMAL,47.07s
J5096_2,599.23s,1801803,SATISFIABLE,602.60s
J5096_3,18.35s,1175255,OPTIMAL,19.10s
J5096_4,14.24s,1030387,OPTIMAL,14.85s
J5096_5,342.44s,1217284,OPTIMAL,345.84s
J5097_1,593.10s,1570664,SATISFIABLE,602.88s
J5097_2,599.59s,1902667,SATISFIABLE,602.16s
J5097_3,597.79s,3375636,SATISFIABLE,602.37s
J5097_4,598.53s,2309994,SATISFIABLE,602.00s
J5097_5,599.70s,1713594,SATISFIABLE,602.77s
J5098_1,599.02s,3424281,SATISFIABLE,602.79s
J5098_2,599.75s,1903281,SATISFIABLE,610.02s
J5098_3,598.67s,1630289,SATISFIABLE,601.94s
J5098_4,598.46s,1594641,SATISFIABLE,602.35s
J5098_5,598.25s,1969182,SATISFIABLE,602.25s
J5099_1,20.02s,2800758,OPTIMAL,20.57s
J5099_2,6.55s,316378,OPTIMAL,7.57s
J5099_3,8.01s,839441,OPTIMAL,9.42s
J5099_4,8.72s,851494,OPTIMAL,9.70s
J5099_5,9.70s,1023405,OPTIMAL,10.20s
J509_1,600.24s,3901474,SATISFIABLE,603.47s
J509_2,600.25s,2959718,SATISFIABLE,603.24s
J509_3,599.78s,1705568,SATISFIABLE,604.37s
J509_4,599.46s,2456260,SATISFIABLE,603.73s
J509_5,599.67s,7939804,SATISFIABLE,603.78s
