benchmark,cpu_time,number_of_decisions,status,wall_time
J5047_5,594.87s,44168736,UNKNOWN,600.41s
J5048_1,599.23s,100528799,SATISFIABLE,602.88s
J5048_2,599.16s,61300714,SATISFIABLE,602.30s
J5048_3,599.59s,70978588,SATISFIABLE,603.45s
J5048_4,596.71s,43745693,SATISFIABLE,603.76s
J5048_5,598.16s,86202367,SATISFIABLE,602.94s
J5049_1,597.82s,813537295,UNKNOWN,600.64s
J5049_2,596.99s,547225767,UNKNOWN,600.20s
J5049_3,597.77s,130019397,UNKNOWN,600.63s
J5049_4,597.82s,308602494,UNKNOWN,600.49s
J5049_5,596.70s,794443141,UNKNOWN,600.08s
J504_1,598.16s,428560524,SATISFIABLE,602.50s
J504_2,598.99s,402227160,SATISFIABLE,602.87s
J504_3,597.55s,207103901,SATISFIABLE,602.24s
J504_4,599.48s,147110645,SATISFIABLE,603.52s
J504_5,599.45s,112855902,SATISFIABLE,603.05s
J5050_1,599.67s,353843162,SATISFIABLE,603.08s
J5050_2,598.43s,663771629,SATISFIABLE,603.18s
J5050_3,599.01s,797629170,SATISFIABLE,602.91s
J5050_4,599.75s,1173849790,SATISFIABLE,602.96s
J5050_5,599.92s,989251999,SATISFIABLE,603.00s
J5051_1,14.81s,38850149,OPTIMAL,17.14s
J5051_2,53.85s,50747547,OPTIMAL,55.85s
J5051_3,12.31s,23252462,OPTIMAL,13.48s
J5051_4,8.67s,21588214,OPTIMAL,9.37s
J5051_5,32.12s,38717019,OPTIMAL,33.35s
J5052_1,598.97s,52037248,SATISFIABLE,602.09s
J5052_2,599.30s,606575842,SATISFIABLE,603.03s
J5052_3,598.05s,216282312,SATISFIABLE,602.83s
J5052_4,185.35s,317775161,OPTIMAL,187.22s
J5052_5,161.74s,315927042,OPTIMAL,164.70s
J5053_1,8.81s,14080826,OPTIMAL,10.05s
J5053_2,10.29s,24315802,OPTIMAL,12.52s
J5053_3,8.75s,7351087,OPTIMAL,10.44s
J5053_4,6.72s,8286073,OPTIMAL,7.41s
J5053_5,7.77s,3281375,OPTIMAL,8.50s
J5054_1,21.22s,25180831,OPTIMAL,22.39s
J5054_2,24.38s,45701201,OPTIMAL,25.13s
J5054_3,21.08s,52919497,OPTIMAL,23.16s
J5054_4,52.11s,33906680,OPTIMAL,53.12s
J5054_5,32.93s,27476630,OPTIMAL,33.77s
J5055_1,597.91s,2498749640,UNKNOWN,600.54s
J5055_2,596.98s,2023988643,UNKNOWN,600.84s
J5055_3,597.88s,2949975316,UNKNOWN,600.91s
J5055_4,596.27s,1850885707,UNKNOWN,600.29s
J5055_5,597.52s,2461904833,UNKNOWN,600.63s
J5056_1,597.64s,2376273256,UNKNOWN,600.99s
J5056_2,600.06s,782938418,SATISFIABLE,604.27s
J5056_3,594.88s,3207579484,UNKNOWN,600.48s
J5056_4,596.94s,1121181750,SATISFIABLE,603.67s
J5056_5,595.79s,2545776975,UNKNOWN,600.60s
J5057_1,600.16s,41145119,SATISFIABLE,603.60s
J5057_2,41.02s,99638340,OPTIMAL,42.52s
J5057_3,598.07s,118508700,SATISFIABLE,603.27s
J5057_4,23.68s,35609810,OPTIMAL,24.53s
J5057_5,43.68s,110817199,OPTIMAL,44.60s
J5058_1,593.52s,1774727069,UNKNOWN,600.58s
J5058_2,597.38s,2943421136,UNKNOWN,600.52s
J5058_3,597.52s,2432981930,UNKNOWN,600.88s
J5058_4,597.30s,734081095,SATISFIABLE,603.84s
J5058_5,596.93s,2007841083,UNKNOWN,600.58s
J5059_1,76.23s,17148253,OPTIMAL,77.87s
J5059_2,59.56s,15192913,OPTIMAL,62.40s
J5059_3,599.84s,83543144,SATISFIABLE,604.18s
J5059_4,599.71s,67757727,SATISFIABLE,603.86s
J5059_5,405.45s,50682441,OPTIMAL,416.98s
J505_1,6.61s,5038370,OPTIMAL,7.27s
J505_2,6.31s,8530050,OPTIMAL,6.83s
J505_3,5.69s,6316342,OPTIMAL,6.41s
J505_4,254.81s,54798622,OPTIMAL,258.68s
J505_5,9.31s,14451379,OPTIMAL,11.47s
J5060_1,45.15s,102165317,OPTIMAL,46.46s
J5060_2,50.50s,64457254,OPTIMAL,51.24s
J5060_3,85.13s,58975284,OPTIMAL,86.49s
J5060_4,599.50s,756155767,SATISFIABLE,603.91s
J5060_5,184.26s,58665120,OPTIMAL,186.68s
J5061_1,595.04s,1578009762,UNKNOWN,600.67s
J5061_2,597.02s,1017011597,UNKNOWN,600.62s
J5061_3,596.97s,1389227292,UNKNOWN,600.19s
J5061_4,592.73s,1153317237,UNKNOWN,600.59s
J5061_5,597.69s,569967041,UNKNOWN,601.00s
J5062_1,598.39s,227360871,SATISFIABLE,602.99s
J5062_2,597.75s,426942077,SATISFIABLE,603.50s
J5062_3,597.50s,711161329,UNKNOWN,600.57s
J5062_4,597.23s,574479341,UNKNOWN,600.18s
J5062_5,596.79s,965612825,UNKNOWN,600.12s
J5063_1,11.51s,26753181,OPTIMAL,14.59s
J5063_2,20.28s,64041453,OPTIMAL,22.01s
J5063_3,19.17s,42473529,OPTIMAL,20.49s
J5063_4,37.15s,100012588,OPTIMAL,45.38s
J5063_5,20.35s,61179602,OPTIMAL,21.33s
J5064_1,144.49s,256872065,OPTIMAL,147.04s
J5064_2,92.25s,121667823,OPTIMAL,93.31s
J5064_3,145.90s,499319460,OPTIMAL,148.16s
J5064_4,119.28s,337630051,OPTIMAL,120.55s
J5064_5,327.01s,660696537,OPTIMAL,331.12s
J5065_1,7.03s,13054460,OPTIMAL,8.24s
J5065_2,11.94s,32398113,OPTIMAL,12.70s
J5065_3,6.98s,5654408,OPTIMAL,7.67s
J5065_4,8.70s,10279732,OPTIMAL,10.20s
J5065_5,8.73s,6025085,OPTIMAL,10.45s
J5066_1,23.58s,49557738,OPTIMAL,24.51s
J5066_2,29.03s,33165878,OPTIMAL,30.41s
J5066_3,21.36s,51067208,OPTIMAL,24.10s
J5066_4,27.51s,41158809,OPTIMAL,29.91s
J5066_5,19.16s,47341485,OPTIMAL,19.76s
J5067_1,596.49s,2245611314,UNKNOWN,600.67s
J5067_3,596.57s,3107960869,UNKNOWN,600.97s
J5067_5,596.91s,3314913084,UNKNOWN,600.48s
J5068_3,597.09s,3640710592,UNKNOWN,600.07s
J5068_5,596.19s,3866485328,UNKNOWN,600.41s
J5069_1,49.61s,102895830,OPTIMAL,51.25s
J5069_2,40.60s,112669739,OPTIMAL,42.07s
J5069_4,24.69s,48701892,OPTIMAL,25.96s
J506_1,21.58s,37191207,OPTIMAL,22.71s
J506_2,19.57s,21988556,OPTIMAL,20.27s
J506_3,66.96s,25099319,OPTIMAL,67.95s
J506_4,14.12s,38106456,OPTIMAL,15.25s
J506_5,67.06s,31659030,OPTIMAL,68.02s
J5070_3,600.76s,2104783522,SATISFIABLE,604.36s
J5070_5,597.81s,3204978303,SATISFIABLE,604.13s
J5071_4,13.71s,13042754,OPTIMAL,15.36s
J5072_1,54.77s,61566963,OPTIMAL,57.93s
J5072_2,32.31s,79479710,OPTIMAL,34.18s
J5072_3,51.81s,67126093,OPTIMAL,55.99s
J5072_4,54.77s,104312479,OPTIMAL,55.96s
J5073_1,597.30s,173489049,UNKNOWN,600.46s
J5073_2,598.02s,306475894,UNKNOWN,600.88s
J5073_3,597.87s,196233556,UNKNOWN,600.40s
J5073_4,596.68s,187397312,UNKNOWN,600.49s
J5073_5,596.78s,218849816,UNKNOWN,600.08s
J5074_1,599.02s,310439304,SATISFIABLE,602.22s
J5074_2,599.85s,246574585,SATISFIABLE,602.39s
J5074_3,598.07s,257445611,SATISFIABLE,603.15s
J5074_4,598.98s,302156753,SATISFIABLE,601.92s
J5074_5,597.38s,91310362,SATISFIABLE,602.70s
J5075_1,33.07s,21549455,OPTIMAL,33.69s
J5075_2,33.67s,18369694,OPTIMAL,34.46s
J5075_3,16.73s,21422641,OPTIMAL,17.98s
J5075_4,20.18s,17834686,OPTIMAL,21.17s
J5075_5,24.21s,24848957,OPTIMAL,24.76s
J5076_1,597.62s,69780128,SATISFIABLE,601.47s
