benchmark,cpu_time,number_of_decisions,status,wall_time
J5029_3,11.17s,45373056,OPTIMAL,13.25s
J5029_4,9.31s,26519637,OPTIMAL,9.88s
J5029_5,10.81s,32097442,OPTIMAL,11.51s
J502_1,59.60s,304770806,UNKNOWN,60.28s
J502_2,60.28s,170268506,UNKNOWN,60.96s
J502_3,59.86s,453893851,UNKNOWN,60.76s
J502_4,58.94s,394552610,UNKNOWN,60.26s
J502_5,59.03s,321532296,UNKNOWN,60.17s
J5030_1,13.53s,44293650,OPTIMAL,14.41s
J5030_2,36.32s,213635891,OPTIMAL,37.04s
J5030_3,13.21s,50115449,OPTIMAL,13.97s
J5030_4,16.72s,74829793,OPTIMAL,17.25s
J5030_5,21.53s,84178405,OPTIMAL,22.41s
J5037_1,59.27s,256695884,UNKNOWN,60.35s
J5037_2,59.98s,283425896,UNKNOWN,60.85s
J5037_3,59.20s,325519847,UNKNOWN,60.12s
J5037_4,59.49s,250996211,UNKNOWN,60.25s
J5037_5,59.42s,274225318,UNKNOWN,60.30s
J5038_1,59.63s,238593659,UNKNOWN,60.48s
J5038_2,59.64s,186823221,UNKNOWN,60.39s
J5038_3,59.90s,222534023,UNKNOWN,60.79s
J5038_4,59.60s,331730443,UNKNOWN,60.81s
J5038_5,57.67s,311253836,UNKNOWN,60.13s
J5039_1,61.54s,16193962,SATISFIABLE,62.18s
J5039_2,32.35s,131743494,OPTIMAL,32.90s
J5039_3,15.46s,22538840,OPTIMAL,16.00s
J5039_4,17.07s,13588817,OPTIMAL,17.62s
J5039_5,23.75s,17065356,OPTIMAL,24.44s
J503_1,18.70s,43723474,OPTIMAL,21.33s
J503_2,17.21s,37913185,OPTIMAL,17.68s
J503_3,60.96s,337537628,SATISFIABLE,62.34s
J503_4,27.17s,152816088,OPTIMAL,28.62s
J503_5,61.62s,44496817,SATISFIABLE,62.43s
J5040_1,59.85s,291434129,UNKNOWN,60.58s
J5040_2,59.58s,134882026,UNKNOWN,60.31s
J5040_3,61.91s,243744116,SATISFIABLE,62.64s
J5040_4,60.35s,292695999,UNKNOWN,61.00s
J5040_5,59.55s,286997254,UNKNOWN,60.20s
J5041_1,9.51s,17535753,OPTIMAL,10.21s
J5041_2,17.21s,29680905,OPTIMAL,18.10s
J5041_3,14.12s,29757626,OPTIMAL,14.69s
J5041_4,6.37s,3873038,OPTIMAL,6.99s
J5041_5,8.70s,11178316,OPTIMAL,9.22s
J5042_1,19.48s,16243367,OPTIMAL,20.12s
J5042_2,34.01s,29904215,OPTIMAL,34.70s
J5042_3,61.79s,21597288,SATISFIABLE,62.64s
J5042_4,42.12s,22120348,OPTIMAL,42.81s
J5042_5,42.13s,16093266,OPTIMAL,42.71s
J5043_1,59.15s,294597383,UNKNOWN,60.03s
J5043_2,59.57s,345101275,UNKNOWN,60.43s
J5043_3,59.40s,263919980,UNKNOWN,60.24s
J5043_4,59.96s,303515512,UNKNOWN,60.79s
J5043_5,59.50s,374849810,UNKNOWN,60.31s
J5044_1,59.37s,349231927,UNKNOWN,60.14s
J5044_2,58.80s,344305817,UNKNOWN,60.11s
J5044_3,59.48s,319126141,UNKNOWN,60.96s
J5044_4,59.62s,326572416,UNKNOWN,60.38s
J5044_5,59.83s,380415175,UNKNOWN,60.59s
J5045_1,59.65s,6868444,UNKNOWN,60.60s
J5045_2,62.10s,69638039,SATISFIABLE,63.00s
J5045_3,61.80s,34497819,SATISFIABLE,62.87s
J5045_4,59.47s,7837606,UNKNOWN,60.32s
J5045_5,59.67s,242949839,UNKNOWN,60.36s
J5046_1,59.29s,302883939,UNKNOWN,60.18s
J5046_2,59.67s,308029494,UNKNOWN,60.54s
J5046_3,59.30s,265053012,UNKNOWN,60.07s
J5046_4,59.56s,307269836,UNKNOWN,60.65s
J5046_5,58.19s,339227879,UNKNOWN,60.17s
J5047_1,59.10s,7154154,UNKNOWN,60.10s
J5047_2,58.50s,6909439,UNKNOWN,60.67s
J5047_3,59.28s,5845993,UNKNOWN,60.15s
J5047_4,59.89s,11721068,UNKNOWN,60.87s
J5047_5,60.12s,9438218,UNKNOWN,60.96s
J5048_1,60.11s,7621653,UNKNOWN,60.91s
J5048_2,59.97s,5333087,UNKNOWN,60.81s
J5048_3,62.28s,64676392,SATISFIABLE,63.23s
J5048_4,59.43s,5427142,UNKNOWN,60.39s
J5048_5,57.82s,6449165,UNKNOWN,60.94s
J5049_1,60.03s,394367080,UNKNOWN,60.96s
J5049_2,59.97s,464084898,UNKNOWN,60.70s
J5049_3,58.85s,87607033,UNKNOWN,61.16s
J5049_4,59.66s,281870480,UNKNOWN,60.38s
J5049_5,59.90s,368114951,UNKNOWN,60.60s
J504_1,59.82s,290268387,UNKNOWN,60.73s
J504_2,59.29s,348955876,UNKNOWN,60.10s
J504_3,59.97s,170874796,UNKNOWN,60.75s
J504_4,61.65s,138194266,SATISFIABLE,62.27s
J504_5,61.38s,103926140,SATISFIABLE,62.99s
J5050_1,59.92s,281065719,UNKNOWN,60.65s
J5050_2,59.96s,312703874,UNKNOWN,60.83s
J5050_3,59.05s,350769590,UNKNOWN,60.49s
J5050_4,59.34s,391682151,UNKNOWN,60.30s
J5050_5,59.92s,341090355,UNKNOWN,60.87s
J5051_1,15.39s,38850149,OPTIMAL,16.85s
J5051_2,41.81s,50747547,OPTIMAL,42.51s
J5051_3,10.04s,23252462,OPTIMAL,10.50s
J5051_4,9.42s,21588214,OPTIMAL,11.30s
J5051_5,22.02s,38717019,OPTIMAL,23.42s
J5052_1,60.42s,49846757,SATISFIABLE,63.50s
J5052_2,59.94s,388308001,UNKNOWN,60.99s
J5052_3,59.34s,175817514,UNKNOWN,60.10s
J5052_4,59.71s,271098223,UNKNOWN,60.60s
J5052_5,62.16s,312482270,SATISFIABLE,63.20s
J5053_1,8.19s,14080826,OPTIMAL,8.86s
J5053_2,10.33s,24315802,OPTIMAL,12.52s
J5053_3,8.60s,7351087,OPTIMAL,9.45s
J5053_4,6.87s,8286073,OPTIMAL,8.04s
J5053_5,7.72s,3281375,OPTIMAL,8.79s
J5054_1,21.68s,25180831,OPTIMAL,22.33s
J5054_2,19.77s,45701201,OPTIMAL,20.57s
J5054_3,23.58s,52919497,OPTIMAL,24.24s
J5054_4,49.96s,33906680,OPTIMAL,50.61s
J5054_5,21.39s,27476630,OPTIMAL,23.78s
J5055_1,59.60s,443007674,UNKNOWN,60.57s
J5055_2,59.82s,402532913,UNKNOWN,60.62s
J5055_3,58.99s,455986951,UNKNOWN,60.16s
J5055_4,59.08s,398301259,UNKNOWN,60.50s
J5055_5,59.49s,417674431,UNKNOWN,60.64s
J5056_1,59.85s,415357889,UNKNOWN,60.77s
J5056_2,59.90s,411407258,UNKNOWN,60.81s
J5056_3,58.13s,407966178,UNKNOWN,60.10s
J5056_4,58.76s,400750928,UNKNOWN,60.17s
J5056_5,59.61s,419070344,UNKNOWN,60.45s
J5057_1,62.73s,36903533,SATISFIABLE,63.92s
J5057_2,38.61s,99638340,OPTIMAL,39.45s
J5057_3,62.65s,111784208,SATISFIABLE,63.75s
J5057_4,21.94s,35609810,OPTIMAL,22.99s
J5057_5,44.46s,110817199,OPTIMAL,45.46s
J5058_1,58.92s,368788223,UNKNOWN,60.29s
J5058_2,59.28s,362762249,UNKNOWN,60.83s
J5058_3,59.25s,380933204,UNKNOWN,60.32s
J5058_4,59.34s,297672770,UNKNOWN,60.37s
J5058_5,57.50s,334351399,UNKNOWN,60.05s
J5059_1,59.17s,8460152,UNKNOWN,60.22s
J5059_2,58.46s,15192913,OPTIMAL,59.57s
J5059_3,59.70s,7477050,UNKNOWN,60.43s
J5059_4,62.58s,46305256,SATISFIABLE,63.67s
J5059_5,59.48s,11667888,UNKNOWN,60.70s
J505_1,6.59s,5038370,OPTIMAL,7.25s
J505_2,6.26s,8530050,OPTIMAL,6.67s
J505_3,5.87s,6316342,OPTIMAL,6.35s
J505_4,60.47s,34535503,SATISFIABLE,63.10s
J505_5,9.16s,14451379,OPTIMAL,10.75s
J5060_1,48.33s,102165317,OPTIMAL,49.06s
J5060_2,36.18s,64457254,OPTIMAL,37.07s
J5060_3,57.45s,58975284,OPTIMAL,61.00s
J5060_4,58.82s,415701232,UNKNOWN,60.28s
J5060_5,62.82s,52445362,SATISFIABLE,63.66s
J5061_1,60.00s,450278684,UNKNOWN,60.85s
J5061_2,59.44s,360264683,UNKNOWN,60.11s
J5061_3,59.21s,420084833,UNKNOWN,60.01s
J5061_4,59.58s,417918867,UNKNOWN,60.50s
J5061_5,60.02s,428074303,UNKNOWN,60.82s
J5062_1,58.75s,181197528,UNKNOWN,60.09s
J5062_2,55.76s,301895585,UNKNOWN,60.44s
J5062_3,58.47s,459454645,UNKNOWN,60.34s
J5062_4,59.27s,353464237,UNKNOWN,60.20s
J5062_5,59.29s,447910201,UNKNOWN,60.29s
J5063_1,11.26s,26753181,OPTIMAL,12.04s
J5063_2,19.98s,64041453,OPTIMAL,21.63s
J5063_3,20.65s,42473529,OPTIMAL,22.45s
J5063_4,31.51s,100012588,OPTIMAL,32.33s
J5063_5,15.59s,61179602,OPTIMAL,16.44s
J5064_1,59.67s,230017910,UNKNOWN,60.55s
J5064_2,60.98s,110388755,SATISFIABLE,62.82s
J5064_3,58.55s,358773665,UNKNOWN,60.14s
J5064_4,61.82s,323174006,SATISFIABLE,62.99s
J5064_5,59.28s,400982304,UNKNOWN,60.24s
J5065_1,6.76s,13054460,OPTIMAL,7.24s
J5065_2,11.39s,32398113,OPTIMAL,12.18s
J5065_3,6.97s,5654408,OPTIMAL,7.52s
J5065_4,8.37s,10279732,OPTIMAL,9.36s
J5065_5,8.62s,6025085,OPTIMAL,11.10s
J5066_1,27.39s,49557738,OPTIMAL,28.78s
J5066_2,23.51s,33165878,OPTIMAL,24.34s
J5066_3,20.14s,51067208,OPTIMAL,21.28s
J5066_4,23.73s,41158809,OPTIMAL,25.20s
J5066_5,17.65s,47341485,OPTIMAL,18.25s
J5067_1,60.15s,518307119,UNKNOWN,60.99s
J5067_3,60.05s,439548619,UNKNOWN,60.87s
J5067_5,58.47s,445570393,UNKNOWN,60.40s
J5068_3,59.98s,430074363,UNKNOWN,60.94s
J5068_5,60.00s,493881300,UNKNOWN,60.96s
J5069_1,49.74s,102895830,OPTIMAL,51.72s
J5069_2,29.69s,112669739,OPTIMAL,30.68s
J5069_4,23.86s,48701892,OPTIMAL,24.73s
J506_1,19.39s,37191207,OPTIMAL,20.62s
J506_2,17.63s,21988556,OPTIMAL,18.62s
J506_3,43.29s,25099319,OPTIMAL,44.07s
J506_4,15.44s,38106456,OPTIMAL,16.19s
J506_5,53.00s,31659030,OPTIMAL,55.77s
J5070_3,58.20s,416776557,UNKNOWN,60.24s
J5070_5,58.93s,476301958,UNKNOWN,60.29s
J5071_4,13.21s,13042754,OPTIMAL,14.34s
J5072_1,56.73s,61566963,OPTIMAL,58.02s
J5072_2,31.25s,79479710,OPTIMAL,32.20s
J5072_3,31.08s,67126093,OPTIMAL,32.73s
J5072_4,47.79s,104312479,OPTIMAL,49.48s
J5073_1,59.71s,159223298,UNKNOWN,60.31s
J5073_2,59.17s,213355086,UNKNOWN,60.40s
J5073_3,59.70s,142704815,UNKNOWN,60.43s
J5073_4,59.68s,164926575,UNKNOWN,60.50s
J5073_5,59.97s,165687376,UNKNOWN,60.51s
J5074_1,60.11s,234087257,UNKNOWN,60.80s
J5074_2,59.86s,169718311,UNKNOWN,60.55s
J5074_3,60.04s,179609265,UNKNOWN,60.61s
J5074_4,59.76s,219236045,UNKNOWN,60.32s
J5074_5,59.21s,82935844,UNKNOWN,60.39s
J5075_1,29.85s,21549455,OPTIMAL,31.60s
J5075_2,35.45s,18369694,OPTIMAL,35.94s
J5075_3,20.70s,21422641,OPTIMAL,21.24s
J5075_4,14.07s,17834686,OPTIMAL,14.83s
J5075_5,24.57s,24848957,OPTIMAL,25.07s
J5076_1,61.12s,65562735,SATISFIABLE,62.16s
J5076_2,60.00s,189104942,UNKNOWN,60.56s
J5076_3,61.07s,125363730,SATISFIABLE,61.73s
J5076_4,60.00s,148711285,SATISFIABLE,61.45s
J5076_5,59.09s,242962523,UNKNOWN,60.01s
J5077_1,10.10s,21844935,OPTIMAL,10.55s
J5077_2,8.37s,8343586,OPTIMAL,8.80s
J5077_3,8.74s,7300915,OPTIMAL,10.77s
J5077_4,9.09s,10204361,OPTIMAL,9.50s
J5077_5,13.70s,26818669,OPTIMAL,14.15s
J5078_1,59.19s,13514029,OPTIMAL,60.27s
J5078_2,23.39s,20936164,OPTIMAL,23.97s
J5078_3,60.87s,17806880,SATISFIABLE,61.65s
J5078_4,34.18s,12225735,OPTIMAL,34.90s
J5078_5,50.94s,17229629,OPTIMAL,52.03s
J5079_1,59.62s,327398401,UNKNOWN,60.35s
J5079_2,59.89s,225942590,UNKNOWN,60.64s
J5079_3,58.98s,304099406,UNKNOWN,60.42s
J5079_4,59.00s,291119822,UNKNOWN,60.03s
J5079_5,59.28s,272648713,UNKNOWN,60.81s
J507_1,59.35s,395604362,UNKNOWN,60.93s
J507_2,59.48s,412801498,UNKNOWN,60.35s
J507_3,58.82s,416246435,UNKNOWN,60.36s
J507_4,59.46s,328683387,UNKNOWN,60.21s
J507_5,59.77s,420200168,UNKNOWN,60.79s
J5080_1,59.05s,321449640,UNKNOWN,60.14s
J5080_2,59.57s,315180077,UNKNOWN,60.30s
J5080_3,59.66s,283399569,UNKNOWN,60.55s
J5080_4,59.99s,297884376,UNKNOWN,60.91s
J5080_5,59.65s,308651073,UNKNOWN,60.39s
J5081_1,59.72s,3502904,UNKNOWN,60.63s
J5081_2,60.36s,20000239,SATISFIABLE,62.03s
J5081_3,59.21s,93558275,UNKNOWN,60.03s
J5081_4,59.50s,7624259,UNKNOWN,60.10s
J5081_5,61.74s,207217530,SATISFIABLE,62.55s
J5082_1,59.43s,188714591,UNKNOWN,60.07s
J5082_2,59.97s,188845641,UNKNOWN,60.66s
J5082_3,59.94s,275002305,UNKNOWN,60.51s
J5082_4,59.67s,239081871,UNKNOWN,60.43s
J5082_5,58.74s,234675766,UNKNOWN,60.12s
J5083_1,59.41s,5692119,UNKNOWN,60.12s
J5083_2,60.06s,15283028,SATISFIABLE,61.98s
J5083_3,59.90s,5236806,UNKNOWN,60.71s
J5083_4,59.05s,9269828,UNKNOWN,60.80s
J5083_5,58.67s,10533914,UNKNOWN,60.98s
J5084_1,59.63s,11130537,UNKNOWN,60.41s
J5084_2,59.73s,7379497,UNKNOWN,60.55s
J5084_3,59.49s,9703512,UNKNOWN,60.19s
J5084_4,59.50s,9142557,UNKNOWN,60.37s
J5084_5,61.56s,25239562,SATISFIABLE,62.42s
J5085_1,58.14s,328006964,UNKNOWN,60.04s
J5085_2,60.18s,187118936,UNKNOWN,60.72s
J5085_3,60.15s,279834233,UNKNOWN,60.77s
J5085_4,59.65s,332485844,UNKNOWN,60.32s
J5085_5,60.28s,272755120,UNKNOWN,60.96s
J5086_1,59.14s,323056176,UNKNOWN,60.02s
J5086_2,60.16s,374860836,UNKNOWN,60.82s
J5086_3,60.18s,336110004,UNKNOWN,60.82s
J5086_4,59.46s,337918681,UNKNOWN,60.30s
J5086_5,60.08s,281375658,UNKNOWN,60.74s
J5087_1,16.17s,13662498,OPTIMAL,16.94s
J5087_2,60.74s,22901321,SATISFIABLE,61.92s
J5087_3,36.66s,184788735,OPTIMAL,37.34s
J5087_4,10.59s,8822916,OPTIMAL,13.48s
J5087_5,16.59s,35762028,OPTIMAL,17.08s
J5088_1,60.13s,247318064,UNKNOWN,60.97s
J5088_2,60.12s,297412254,UNKNOWN,60.87s
J5088_3,58.25s,235630992,UNKNOWN,60.01s
J5088_4,60.94s,255258252,SATISFIABLE,62.07s
J5088_5,60.15s,194216999,UNKNOWN,60.79s
J5089_1,9.76s,14877284,OPTIMAL,10.30s
J5089_2,8.45s,4300790,OPTIMAL,8.99s
J5089_3,8.96s,8784453,OPTIMAL,9.57s
J5089_4,7.77s,4323216,OPTIMAL,8.32s
J5089_5,7.62s,6867965,OPTIMAL,8.13s
J508_1,59.17s,373971205,UNKNOWN,60.37s
J508_2,59.35s,428865083,UNKNOWN,60.18s
J508_3,59.51s,426571216,UNKNOWN,60.32s
J508_4,59.46s,370862728,UNKNOWN,60.76s
J508_5,59.70s,378420691,UNKNOWN,60.52s
J5090_1,15.41s,15860174,OPTIMAL,15.81s
J5090_2,22.11s,21770915,OPTIMAL,22.59s
J5090_3,61.21s,22700186,SATISFIABLE,62.17s
J5090_4,27.38s,22791157,OPTIMAL,28.07s
J5090_5,27.22s,27630101,OPTIMAL,28.97s
J5091_1,59.15s,347287541,UNKNOWN,60.79s
J5091_2,59.59s,319107711,UNKNOWN,60.48s
J5091_3,59.11s,335240515,UNKNOWN,60.38s
J5091_4,60.17s,309813412,UNKNOWN,60.96s
J5091_5,59.23s,258813056,UNKNOWN,60.64s
J5092_1,59.35s,319230112,UNKNOWN,60.25s
J5092_2,59.94s,355358471,UNKNOWN,60.78s
J5092_3,59.29s,391088927,UNKNOWN,60.10s
J5092_4,59.35s,319075743,UNKNOWN,60.24s
J5092_5,59.96s,378146521,UNKNOWN,60.99s
J5093_1,47.50s,76326653,OPTIMAL,48.20s
J5093_2,62.29s,45625032,SATISFIABLE,63.41s
J5093_3,21.26s,89622348,OPTIMAL,22.38s
J5093_4,61.58s,64276038,SATISFIABLE,62.82s
J5093_5,62.26s,61159757,SATISFIABLE,63.10s
J5094_1,61.57s,44450445,SATISFIABLE,62.46s
J5094_2,59.49s,373123031,UNKNOWN,60.33s
J5094_3,58.51s,297989222,UNKNOWN,60.07s
J5094_4,60.23s,366522764,UNKNOWN,60.91s
J5094_5,59.43s,387400380,UNKNOWN,60.72s
J5095_1,16.83s,23297007,OPTIMAL,17.34s
J5095_2,19.26s,37155554,OPTIMAL,19.91s
J5095_3,59.97s,14891508,UNKNOWN,60.65s
J5095_4,13.77s,26814041,OPTIMAL,14.36s
J5095_5,57.17s,22341392,OPTIMAL,58.91s
J5096_1,62.25s,65360266,SATISFIABLE,63.07s
J5096_2,62.13s,29360935,SATISFIABLE,62.79s
J5096_3,62.54s,38478600,SATISFIABLE,63.32s
J5096_4,39.32s,53381501,OPTIMAL,40.16s
J5096_5,60.98s,45913772,SATISFIABLE,62.53s
J5097_1,60.19s,389583821,UNKNOWN,60.85s
J5097_2,59.52s,330577171,UNKNOWN,60.05s
J5097_3,59.28s,289721327,UNKNOWN,60.02s
J5097_4,59.59s,382123245,UNKNOWN,60.22s
J5097_5,59.65s,372106764,UNKNOWN,60.19s
J5098_1,58.95s,356800961,UNKNOWN,60.64s
J5098_2,59.78s,308237739,UNKNOWN,60.81s
J5098_3,59.35s,387408636,UNKNOWN,60.10s
J5098_4,59.16s,345939250,UNKNOWN,60.01s
J5098_5,59.54s,352979673,UNKNOWN,60.23s
J5099_1,16.47s,24431503,OPTIMAL,17.86s
J5099_2,30.57s,38278420,OPTIMAL,31.00s
J5099_3,20.88s,36087950,OPTIMAL,21.48s
J5099_4,19.91s,31934724,OPTIMAL,20.50s
J5099_5,51.77s,32897203,OPTIMAL,52.51s
J509_1,59.66s,6831223,UNKNOWN,60.90s
J509_2,59.14s,9325813,UNKNOWN,60.91s
J509_3,58.88s,9874689,UNKNOWN,60.84s
J509_4,59.13s,5514398,UNKNOWN,60.02s
J509_5,59.19s,9386629,UNKNOWN,60.07s
