benchmark,cpu_time,number_of_decisions,status,wall_time
J5020_5,62.80s,1296102,SATISFIABLE,63.86s
J5021_4,20.55s,375822,OPTIMAL,23.01s
J5021_5,62.09s,356870,SATISFIABLE,63.48s
J5022_2,63.25s,545187,SATISFIABLE,64.34s
J5023_1,63.36s,1347356,SATISFIABLE,64.53s
J5025_1,60.89s,2083061,SATISFIABLE,62.55s
J5025_2,62.65s,1141894,SATISFIABLE,63.56s
J5025_3,53.58s,355886,UNKNOWN,60.80s
J5025_4,58.30s,448877,UNKNOWN,60.47s
J5025_5,62.75s,1212702,SATISFIABLE,63.66s
J5026_1,62.94s,1401835,SATISFIABLE,64.57s
J5026_2,62.20s,1430280,SATISFIABLE,63.09s
J5026_3,61.72s,899027,SATISFIABLE,63.85s
J5026_4,60.93s,1433932,SATISFIABLE,64.02s
J5026_5,61.61s,2513518,SATISFIABLE,64.11s
J5027_1,10.95s,762397,OPTIMAL,11.61s
J5027_2,10.16s,644993,OPTIMAL,10.77s
J5027_3,11.63s,970647,OPTIMAL,12.59s
J5027_4,16.33s,1935223,OPTIMAL,17.30s
J5027_5,11.01s,747332,OPTIMAL,11.78s
J5028_1,19.36s,2098637,OPTIMAL,20.30s
J5028_2,12.68s,984615,OPTIMAL,14.70s
J5028_3,15.22s,1615259,OPTIMAL,16.49s
J5028_4,17.46s,2002602,OPTIMAL,18.08s
J5028_5,50.54s,2184665,OPTIMAL,51.58s
J5029_1,7.29s,64062,OPTIMAL,8.12s
J5029_2,7.16s,57354,OPTIMAL,8.17s
J5029_3,7.38s,62020,OPTIMAL,8.09s
J5029_4,6.77s,63765,OPTIMAL,7.46s
J5029_5,8.46s,318517,OPTIMAL,9.66s
J502_1,61.74s,4526206,SATISFIABLE,62.43s
J502_2,61.90s,3022171,SATISFIABLE,62.87s
J502_3,61.65s,1329613,SATISFIABLE,62.51s
J502_4,62.37s,1804137,SATISFIABLE,63.22s
J502_5,60.95s,2437099,SATISFIABLE,62.81s
J5030_1,9.19s,496585,OPTIMAL,10.20s
J5030_2,21.54s,3150858,OPTIMAL,30.83s
J5030_3,36.34s,6196707,OPTIMAL,37.34s
J5030_4,9.75s,714086,OPTIMAL,10.26s
J5030_5,11.10s,925547,OPTIMAL,15.05s
J5037_1,60.67s,1529880,SATISFIABLE,62.58s
J5037_2,61.49s,1532875,SATISFIABLE,62.34s
J5037_3,58.42s,377502,UNKNOWN,60.58s
J5037_4,62.28s,1206029,SATISFIABLE,62.89s
J5037_5,59.40s,450776,UNKNOWN,60.90s
J5038_1,61.46s,3191209,SATISFIABLE,62.19s
J5038_2,60.41s,1212947,SATISFIABLE,62.38s
J5038_3,61.71s,2429518,SATISFIABLE,63.04s
J5038_4,62.01s,3041642,SATISFIABLE,62.72s
J5038_5,61.52s,1144780,SATISFIABLE,62.53s
J5039_1,17.57s,2051521,OPTIMAL,19.03s
J5039_2,12.57s,921282,OPTIMAL,13.26s
J5039_3,7.16s,351016,OPTIMAL,8.13s
J5039_4,8.63s,769402,OPTIMAL,9.05s
J5039_5,11.38s,954076,OPTIMAL,12.85s
J503_1,8.91s,456428,OPTIMAL,9.38s
J503_2,10.62s,1146950,OPTIMAL,11.11s
J503_3,12.12s,950453,OPTIMAL,12.60s
J503_4,13.04s,2663588,OPTIMAL,13.57s
J503_5,61.92s,865409,SATISFIABLE,62.66s
J5040_1,62.02s,1125790,SATISFIABLE,62.85s
J5040_2,61.31s,4074592,SATISFIABLE,62.12s
J5040_3,60.35s,929021,SATISFIABLE,62.36s
J5040_4,60.53s,681676,SATISFIABLE,62.00s
J5040_5,10.40s,446480,OPTIMAL,11.63s
J5041_1,6.96s,253948,OPTIMAL,7.59s
J5041_2,7.37s,569405,OPTIMAL,7.79s
J5041_3,15.27s,2575547,OPTIMAL,15.94s
J5041_4,17.58s,3570779,OPTIMAL,18.29s
J5041_5,5.99s,190828,OPTIMAL,6.58s
J5042_1,11.77s,1421923,OPTIMAL,12.78s
J5042_2,16.61s,1787151,OPTIMAL,17.81s
J5042_3,62.00s,4820940,SATISFIABLE,63.26s
J5042_4,13.59s,537135,OPTIMAL,14.11s
J5042_5,19.94s,3042609,OPTIMAL,21.71s
J5043_1,62.25s,3085237,SATISFIABLE,63.11s
J5043_2,58.87s,409836,UNKNOWN,60.05s
J5043_3,59.37s,408746,UNKNOWN,60.31s
J5043_4,60.05s,414801,UNKNOWN,61.00s
J5043_5,62.10s,2170167,SATISFIABLE,62.93s
J5044_1,61.51s,4468405,SATISFIABLE,62.60s
J5044_2,62.57s,2518038,SATISFIABLE,63.67s
J5044_3,61.71s,5272722,SATISFIABLE,63.05s
J5044_4,61.81s,2991182,SATISFIABLE,62.97s
J5044_5,62.22s,5603019,SATISFIABLE,63.28s
J5045_1,61.59s,3794046,SATISFIABLE,62.74s
J5045_2,62.06s,3994946,SATISFIABLE,63.03s
J5045_3,62.23s,2215692,SATISFIABLE,64.04s
J5045_4,61.62s,1400671,SATISFIABLE,62.69s
J5045_5,61.36s,3387062,SATISFIABLE,63.44s
J5046_1,61.71s,5240219,SATISFIABLE,62.63s
J5046_2,60.71s,3060303,SATISFIABLE,62.85s
J5046_3,62.10s,2570294,SATISFIABLE,63.05s
J5046_4,61.96s,723462,SATISFIABLE,63.02s
J5046_5,61.72s,4636444,SATISFIABLE,64.11s
J5047_1,60.93s,2377553,SATISFIABLE,62.52s
J5047_2,62.39s,4908469,SATISFIABLE,63.50s
J5047_3,60.42s,5227242,SATISFIABLE,63.09s
J5047_4,61.62s,2431420,SATISFIABLE,62.77s
J5047_5,61.62s,5732209,SATISFIABLE,63.36s
J5048_1,60.68s,4841755,SATISFIABLE,63.36s
J5048_2,61.94s,5240053,SATISFIABLE,63.01s
J5048_3,62.51s,360690,SATISFIABLE,63.41s
J5048_4,62.00s,3138062,SATISFIABLE,62.78s
J5048_5,62.66s,2764521,SATISFIABLE,63.73s
J5049_1,61.78s,1462567,SATISFIABLE,62.51s
J5049_2,57.35s,1555142,SATISFIABLE,62.95s
J5049_3,59.87s,485350,UNKNOWN,60.54s
J5049_4,61.90s,836464,SATISFIABLE,62.74s
J5049_5,61.66s,1489882,SATISFIABLE,62.83s
J504_1,61.64s,5839029,SATISFIABLE,62.42s
J504_2,61.00s,5754282,SATISFIABLE,62.30s
J504_3,55.09s,749711,OPTIMAL,55.82s
J504_4,60.63s,2765017,SATISFIABLE,62.23s
J504_5,60.96s,2452778,SATISFIABLE,63.03s
J5050_1,61.04s,1229074,SATISFIABLE,62.84s
J5050_2,61.76s,1226427,SATISFIABLE,62.53s
J5050_3,61.44s,1246925,SATISFIABLE,62.36s
J5050_4,62.33s,988395,SATISFIABLE,63.34s
J5050_5,58.85s,860821,SATISFIABLE,62.16s
J5051_1,9.89s,875031,OPTIMAL,10.73s
J5051_2,10.99s,634677,OPTIMAL,11.51s
J5051_3,8.16s,600275,OPTIMAL,11.54s
J5051_4,14.22s,1750025,OPTIMAL,14.75s
J5051_5,10.15s,635975,OPTIMAL,10.69s
J5052_1,61.62s,1004498,SATISFIABLE,62.23s
J5052_2,61.77s,1179917,SATISFIABLE,62.93s
J5052_3,62.15s,2508034,SATISFIABLE,63.32s
J5052_4,11.30s,1039610,OPTIMAL,12.16s
J5052_5,62.42s,1289611,SATISFIABLE,63.11s
J5053_1,5.59s,87285,OPTIMAL,8.12s
J5053_2,5.78s,41677,OPTIMAL,6.38s
J5053_3,6.34s,31929,OPTIMAL,6.98s
J5053_4,6.64s,134600,OPTIMAL,7.31s
J5053_5,6.00s,36869,OPTIMAL,6.88s
J5054_1,8.20s,369664,OPTIMAL,8.89s
J5054_2,12.57s,1162930,OPTIMAL,13.11s
J5054_3,7.52s,321730,OPTIMAL,9.40s
J5054_4,13.71s,1022267,OPTIMAL,14.52s
J5054_5,9.49s,716055,OPTIMAL,10.00s
J5055_1,62.57s,968184,SATISFIABLE,63.56s
J5055_2,59.77s,421157,UNKNOWN,60.54s
J5055_3,58.99s,430957,UNKNOWN,60.37s
J5055_4,62.73s,817815,SATISFIABLE,63.74s
J5055_5,62.39s,1293924,SATISFIABLE,63.38s
J5056_1,61.99s,582917,SATISFIABLE,63.72s
J5056_2,62.81s,1019886,SATISFIABLE,64.48s
J5056_3,62.57s,970934,SATISFIABLE,64.39s
J5056_4,62.33s,1097608,SATISFIABLE,63.50s
J5056_5,62.20s,1305180,SATISFIABLE,63.92s
J5057_1,62.52s,1023077,SATISFIABLE,63.66s
J5057_2,26.63s,1411060,OPTIMAL,27.32s
J5057_3,62.94s,664104,SATISFIABLE,64.23s
J5057_4,12.51s,314728,OPTIMAL,13.57s
J5057_5,21.72s,996575,OPTIMAL,22.50s
J5058_1,62.62s,1225198,SATISFIABLE,63.71s
J5058_2,27.81s,1828304,OPTIMAL,29.53s
J5058_3,36.96s,1316382,OPTIMAL,37.75s
J5058_4,63.80s,1022149,SATISFIABLE,64.76s
J5058_5,62.84s,1127405,SATISFIABLE,63.94s
J5059_1,9.89s,49794,OPTIMAL,11.48s
J5059_2,9.72s,134070,OPTIMAL,10.51s
J5059_3,62.76s,467544,SATISFIABLE,63.77s
J5059_4,62.57s,4958251,SATISFIABLE,63.53s
J5059_5,15.32s,211217,OPTIMAL,16.36s
J505_1,9.32s,1259267,OPTIMAL,9.76s
J505_2,5.87s,190540,OPTIMAL,6.51s
J505_3,5.15s,101409,OPTIMAL,6.04s
J505_4,25.16s,2992269,OPTIMAL,25.75s
J505_5,11.80s,1793549,OPTIMAL,12.24s
J5060_1,12.43s,284367,OPTIMAL,13.61s
J5060_2,15.10s,538250,OPTIMAL,19.20s
J5060_3,16.86s,712227,OPTIMAL,18.57s
J5060_4,62.54s,774488,SATISFIABLE,63.45s
J5060_5,21.88s,1677946,OPTIMAL,22.61s
J5061_1,59.62s,1106921,SATISFIABLE,63.55s
J5061_2,59.26s,455139,UNKNOWN,60.01s
J5061_3,59.39s,374266,UNKNOWN,60.21s
J5061_4,61.82s,1509436,SATISFIABLE,62.81s
J5061_5,62.24s,1550127,SATISFIABLE,64.12s
J5062_1,62.27s,1889477,SATISFIABLE,63.22s
J5062_2,61.75s,1228016,SATISFIABLE,63.67s
J5062_3,61.54s,1788948,SATISFIABLE,62.53s
J5062_4,60.85s,834758,SATISFIABLE,62.75s
J5062_5,62.06s,1974419,SATISFIABLE,63.12s
J5063_1,9.00s,461054,OPTIMAL,9.91s
J5063_2,11.73s,1058643,OPTIMAL,12.84s
J5063_3,8.07s,395363,OPTIMAL,10.81s
J5063_4,29.55s,5081984,OPTIMAL,30.10s
J5063_5,16.89s,2291280,OPTIMAL,17.86s
J5064_1,15.54s,1114905,OPTIMAL,16.65s
J5064_2,16.46s,1505782,OPTIMAL,17.10s
J5064_3,29.96s,4635765,OPTIMAL,31.30s
J5064_4,33.19s,935767,OPTIMAL,34.72s
J5064_5,48.18s,2368568,OPTIMAL,48.89s
J5065_1,5.37s,35477,OPTIMAL,5.94s
J5065_2,6.67s,49400,OPTIMAL,7.13s
J5065_3,5.93s,40553,OPTIMAL,7.02s
J5065_4,6.25s,39353,OPTIMAL,7.61s
J5065_5,7.77s,141141,OPTIMAL,8.77s
J5066_1,11.67s,1104916,OPTIMAL,12.46s
J5066_2,7.96s,370079,OPTIMAL,9.39s
J5066_3,10.76s,673712,OPTIMAL,13.47s
J5066_4,8.08s,410475,OPTIMAL,9.13s
J5066_5,13.83s,1696725,OPTIMAL,14.44s
J5067_1,63.05s,1438209,SATISFIABLE,64.54s
J5067_3,59.99s,399075,UNKNOWN,60.99s
J5067_5,61.71s,1432100,SATISFIABLE,64.28s
J5068_3,63.28s,1210522,SATISFIABLE,64.20s
J5068_5,60.21s,1475155,SATISFIABLE,63.49s
J5069_1,19.54s,740074,OPTIMAL,20.40s
J5069_2,19.02s,918151,OPTIMAL,20.19s
J5069_4,14.20s,428922,OPTIMAL,15.84s
J506_1,10.02s,795850,OPTIMAL,10.50s
J506_2,16.77s,2419885,OPTIMAL,18.12s
J506_3,19.81s,1332930,OPTIMAL,20.48s
J506_4,10.57s,1351999,OPTIMAL,11.11s
J506_5,25.97s,3650459,OPTIMAL,28.54s
J5070_3,62.86s,1269858,SATISFIABLE,64.73s
J5070_5,62.50s,1006425,SATISFIABLE,63.73s
J5071_4,10.25s,96778,OPTIMAL,12.20s
J5072_1,15.82s,389681,OPTIMAL,16.76s
J5072_2,13.62s,388191,OPTIMAL,14.50s
J5072_3,14.72s,537109,OPTIMAL,15.42s
J5072_4,16.70s,641319,OPTIMAL,17.57s
J5073_1,61.01s,1591426,SATISFIABLE,61.70s
J5073_2,59.30s,356340,UNKNOWN,60.29s
J5073_3,60.55s,645379,SATISFIABLE,61.48s
J5073_4,59.67s,439368,UNKNOWN,60.45s
J5073_5,59.94s,470121,UNKNOWN,60.51s
J5074_1,61.07s,2142950,SATISFIABLE,62.40s
J5074_2,61.72s,1657631,SATISFIABLE,63.09s
J5074_3,55.44s,1385172,SATISFIABLE,62.20s
J5074_4,61.00s,5675910,SATISFIABLE,61.83s
J5074_5,61.58s,3488982,SATISFIABLE,62.39s
J5075_1,9.78s,909772,OPTIMAL,10.16s
J5075_2,14.30s,907081,OPTIMAL,14.83s
J5075_3,10.56s,848422,OPTIMAL,11.10s
J5075_4,12.33s,2202305,OPTIMAL,12.67s
J5075_5,39.35s,7835947,OPTIMAL,40.83s
J5076_1,60.53s,2569585,SATISFIABLE,61.66s
J5076_2,60.98s,2737499,SATISFIABLE,62.04s
J5076_3,61.21s,1000277,SATISFIABLE,62.08s
J5076_4,61.35s,2360369,SATISFIABLE,63.08s
J5076_5,56.85s,1771338,SATISFIABLE,61.98s
J5077_1,8.55s,1232961,OPTIMAL,10.01s
J5077_2,8.43s,979227,OPTIMAL,8.86s
J5077_3,6.10s,349476,OPTIMAL,6.61s
J5077_4,7.69s,876903,OPTIMAL,8.30s
J5077_5,8.62s,989167,OPTIMAL,9.14s
J5078_1,13.98s,2117958,OPTIMAL,15.14s
J5078_2,9.45s,800915,OPTIMAL,9.84s
J5078_3,11.87s,615192,OPTIMAL,12.26s
J5078_4,15.12s,2049746,OPTIMAL,16.01s
J5078_5,8.89s,475079,OPTIMAL,10.16s
J5079_1,61.45s,1795053,SATISFIABLE,62.62s
J5079_2,61.38s,5223539,SATISFIABLE,62.19s
J5079_3,61.62s,603726,SATISFIABLE,62.53s
J5079_4,62.39s,3719568,SATISFIABLE,63.23s
J5079_5,60.33s,447893,UNKNOWN,60.90s
J507_1,60.77s,1493300,SATISFIABLE,63.32s
J507_2,59.57s,501593,UNKNOWN,60.26s
J507_3,62.04s,4092037,SATISFIABLE,63.15s
J507_4,61.90s,5067844,SATISFIABLE,63.03s
J507_5,62.27s,1533213,SATISFIABLE,63.15s
J5080_1,61.36s,5975235,SATISFIABLE,62.27s
J5080_2,61.48s,2641751,SATISFIABLE,62.52s
J5080_3,61.18s,2792731,SATISFIABLE,62.65s
J5080_4,62.01s,1960032,SATISFIABLE,62.78s
J5080_5,61.78s,1083227,SATISFIABLE,62.70s
J5081_1,61.49s,1871349,SATISFIABLE,62.55s
J5081_2,57.13s,704947,OPTIMAL,57.88s
J5081_3,61.38s,1236250,SATISFIABLE,62.25s
J5081_4,61.15s,4011898,SATISFIABLE,64.80s
J5081_5,61.52s,880474,SATISFIABLE,62.33s
J5082_1,61.15s,3371473,SATISFIABLE,61.88s
J5082_2,62.07s,2666212,SATISFIABLE,62.86s
J5082_3,61.31s,7880276,SATISFIABLE,62.19s
J5082_4,62.30s,3188544,SATISFIABLE,62.96s
J5082_5,62.18s,1507114,SATISFIABLE,62.83s
J5083_1,61.70s,2602986,SATISFIABLE,62.97s
J5083_2,61.77s,3310005,SATISFIABLE,62.54s
J5083_3,61.80s,2723140,SATISFIABLE,62.66s
J5083_4,61.78s,2690267,SATISFIABLE,62.49s
J5083_5,61.53s,1179220,SATISFIABLE,62.43s
J5084_1,61.64s,3455387,SATISFIABLE,62.65s
J5084_2,61.57s,3813393,SATISFIABLE,62.45s
J5084_3,60.88s,3020426,SATISFIABLE,61.96s
J5084_4,61.57s,3275084,SATISFIABLE,62.54s
J5084_5,61.43s,4737760,SATISFIABLE,62.13s
J5085_1,61.49s,491587,SATISFIABLE,62.15s
J5085_2,61.34s,941190,SATISFIABLE,62.00s
J5085_3,61.37s,879365,SATISFIABLE,62.50s
J5085_4,61.81s,1018905,SATISFIABLE,63.00s
J5085_5,61.49s,840780,SATISFIABLE,62.49s
J5086_1,61.85s,1191477,SATISFIABLE,62.75s
J5086_2,60.84s,1074342,SATISFIABLE,62.66s
J5086_3,61.57s,1543257,SATISFIABLE,62.21s
J5086_4,62.02s,5765041,SATISFIABLE,62.67s
J5086_5,61.50s,1601627,SATISFIABLE,62.23s
J5087_1,7.75s,659394,OPTIMAL,8.21s
J5087_2,8.13s,511302,OPTIMAL,8.56s
J5087_3,7.75s,528224,OPTIMAL,8.18s
J5087_4,7.05s,480838,OPTIMAL,7.51s
J5087_5,10.10s,874381,OPTIMAL,10.93s
J5088_1,60.70s,1266813,SATISFIABLE,61.87s
J5088_2,61.13s,961772,SATISFIABLE,61.78s
J5088_3,61.42s,1096641,SATISFIABLE,62.21s
J5088_4,60.86s,1343247,SATISFIABLE,64.04s
J5088_5,61.73s,868828,SATISFIABLE,62.56s
J5089_1,4.96s,30250,OPTIMAL,5.50s
J5089_2,4.56s,49775,OPTIMAL,5.03s
J5089_3,6.71s,337811,OPTIMAL,7.59s
J5089_4,4.50s,40664,OPTIMAL,5.10s
J5089_5,4.91s,172738,OPTIMAL,5.42s
J508_1,62.21s,1637867,SATISFIABLE,63.88s
J508_2,63.01s,4962022,SATISFIABLE,64.03s
J508_3,62.38s,5370259,SATISFIABLE,63.29s
J508_4,61.50s,2974215,SATISFIABLE,63.92s
J508_5,62.52s,4741104,SATISFIABLE,65.12s
J5090_1,8.66s,333227,OPTIMAL,9.33s
J5090_2,12.79s,1360689,OPTIMAL,13.54s
J5090_3,9.44s,934606,OPTIMAL,10.61s
J5090_4,9.24s,724282,OPTIMAL,11.50s
J5090_5,12.75s,1246603,OPTIMAL,13.34s
J5091_1,62.08s,848584,SATISFIABLE,63.32s
J5091_2,61.79s,3868464,SATISFIABLE,62.70s
J5091_3,61.35s,1380329,SATISFIABLE,63.10s
J5091_4,61.97s,772591,SATISFIABLE,63.02s
J5091_5,62.33s,2914209,SATISFIABLE,63.35s
J5092_1,62.09s,1670865,SATISFIABLE,63.04s
J5092_2,61.70s,3796423,SATISFIABLE,63.10s
J5092_3,62.27s,1948684,SATISFIABLE,62.94s
J5092_4,61.89s,1084060,SATISFIABLE,62.90s
J5092_5,62.40s,1739983,SATISFIABLE,63.44s
J5093_1,20.54s,1571849,OPTIMAL,24.29s
J5093_2,16.72s,647206,OPTIMAL,17.30s
J5093_3,13.07s,702025,OPTIMAL,13.66s
J5093_4,62.09s,1301517,SATISFIABLE,63.04s
J5093_5,20.88s,790089,OPTIMAL,22.30s
J5094_1,61.69s,2055439,SATISFIABLE,62.48s
J5094_2,62.23s,1266265,SATISFIABLE,63.54s
J5094_3,61.65s,1776441,SATISFIABLE,62.48s
J5094_4,61.80s,1288236,SATISFIABLE,62.85s
J5094_5,62.20s,1445367,SATISFIABLE,63.30s
J5095_1,28.81s,3344952,OPTIMAL,29.32s
J5095_2,37.78s,4165566,OPTIMAL,38.66s
J5095_3,41.95s,2237279,OPTIMAL,43.22s
J5095_4,6.62s,82270,OPTIMAL,7.26s
J5095_5,12.60s,236932,OPTIMAL,13.56s
J5096_1,55.04s,1289140,OPTIMAL,55.95s
J5096_2,61.38s,1406471,SATISFIABLE,62.14s
J5096_3,20.95s,1175255,OPTIMAL,21.56s
J5096_4,14.25s,1030387,OPTIMAL,14.80s
J5096_5,61.79s,792560,SATISFIABLE,62.59s
J5097_1,61.43s,1003667,SATISFIABLE,62.19s
J5097_2,61.06s,1297386,SATISFIABLE,61.91s
J5097_3,61.95s,2520397,SATISFIABLE,62.62s
J5097_4,61.61s,1140266,SATISFIABLE,62.59s
J5097_5,61.91s,1075725,SATISFIABLE,62.72s
J5098_1,61.48s,2555717,SATISFIABLE,62.34s
J5098_2,61.36s,1412868,SATISFIABLE,64.09s
J5098_3,61.45s,1255508,SATISFIABLE,62.89s
J5098_4,61.58s,1242665,SATISFIABLE,62.45s
J5098_5,62.18s,1299895,SATISFIABLE,62.82s
J5099_1,18.42s,2800758,OPTIMAL,19.97s
J5099_2,6.57s,316378,OPTIMAL,6.96s
J5099_3,9.51s,839441,OPTIMAL,10.73s
J5099_4,9.37s,851494,OPTIMAL,9.91s
J5099_5,15.01s,1023405,OPTIMAL,15.42s
J509_1,61.71s,2385762,SATISFIABLE,63.46s
J509_2,62.56s,2172541,SATISFIABLE,63.74s
J509_3,62.13s,1269161,SATISFIABLE,63.13s
J509_4,62.52s,1505921,SATISFIABLE,64.39s
J509_5,61.08s,6614122,SATISFIABLE,63.71s
